node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
GabuzouClockExStage::stage_change::GabuzouClockExdokan::raw,Luncheon Kingdom,GabuzouClockExStage,Blazing Above the Gears,subarea,stage_change,StageData,GabuzouClockExdokan,raw,obj900,Stage Change GabuzouClockExdokan,-7700.000,4200.000,-8900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
GabuzouClockExStage::start,Luncheon Kingdom,GabuzouClockExStage,Blazing Above the Gears,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
GabuzouClockExStage::entrance::GabuzouClockEx::sub_near,Luncheon Kingdom,GabuzouClockExStage,Blazing Above the Gears,subarea,substage_entrance,EntranceDB,GabuzouClockEx,sub_near,obj901,Substage near side: GabuzouClockEx,-2900.000,900.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
GabuzouClockExStage::entrance::GabuzouClockExdokan::sub_far,Luncheon Kingdom,GabuzouClockExStage,Blazing Above the Gears,subarea,substage_entrance,EntranceDB,GabuzouClockExdokan,sub_far,obj900,Substage far side: GabuzouClockExdokan,-7700.000,4200.000,-8900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaBonus1Zone::stage_change::town::raw,Luncheon Kingdom,LavaBonus1Zone,Luncheon Kingdom Slots(?),subarea,stage_change,StageData,town,raw,obj25,Stage Change town,3.793,-250.000,600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaBonus1Zone::start,Luncheon Kingdom,LavaBonus1Zone,Luncheon Kingdom Slots(?),subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldBubbleLaneExStage::stage_change::PechoBubbleEx::raw,Luncheon Kingdom,LavaWorldBubbleLaneExStage,Narrow Magma Path,subarea,stage_change,StageData,PechoBubbleEx,raw,obj378,Stage Change PechoBubbleEx,2250.000,2250.000,1800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaWorldBubbleLaneExStage::stage_change::PechoBubbleExDokan::raw,Luncheon Kingdom,LavaWorldBubbleLaneExStage,Narrow Magma Path,subarea,stage_change,StageData,PechoBubbleExDokan,raw,obj366,Stage Change PechoBubbleExDokan,1600.000,4450.000,-13950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LavaWorldBubbleLaneExStage::start,Luncheon Kingdom,LavaWorldBubbleLaneExStage,Narrow Magma Path,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldBubbleLaneExStage::entrance::PechoBubbleEx::sub_near,Luncheon Kingdom,LavaWorldBubbleLaneExStage,Narrow Magma Path,subarea,substage_entrance,EntranceDB,PechoBubbleEx,sub_near,obj378,Substage near side: PechoBubbleEx,2250.000,2250.000,1800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldBubbleLaneExStage::entrance::PechoBubbleExDokan::sub_far,Luncheon Kingdom,LavaWorldBubbleLaneExStage,Narrow Magma Path,subarea,substage_entrance,EntranceDB,PechoBubbleExDokan,sub_far,obj366,Substage far side: PechoBubbleExDokan,1600.000,4450.000,-13950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldClockExStage::stage_change::BBQEx::raw,Luncheon Kingdom,LavaWorldClockExStage,Spinning Athletics,subarea,stage_change,StageData,BBQEx,raw,obj435,Stage Change BBQEx,-300.000,150.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaWorldClockExStage::stage_change::BBQExDokan::raw,Luncheon Kingdom,LavaWorldClockExStage,Spinning Athletics,subarea,stage_change,StageData,BBQExDokan,raw,obj437,Stage Change BBQExDokan,14400.000,1350.000,1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LavaWorldClockExStage::start,Luncheon Kingdom,LavaWorldClockExStage,Spinning Athletics,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldClockExStage::entrance::BBQEx::sub_near,Luncheon Kingdom,LavaWorldClockExStage,Spinning Athletics,subarea,substage_entrance,EntranceDB,BBQEx,sub_near,obj435,Substage near side: BBQEx,-300.000,150.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldClockExStage::entrance::BBQExDokan::sub_far,Luncheon Kingdom,LavaWorldClockExStage,Spinning Athletics,subarea,substage_entrance,EntranceDB,BBQExDokan,sub_far,obj437,Substage far side: BBQExDokan,14400.000,1350.000,1200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldCostumeStage::stage_change::CostumeEventWorldLava::raw,Luncheon Kingdom,LavaWorldCostumeStage,Simmering in the Kitchen,subarea,stage_change,StageData,CostumeEventWorldLava,raw,obj47,Stage Change CostumeEventWorldLava,57.623,-103.428,2579.594,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaWorldCostumeStage::stage_change::CostumeOut::raw,Luncheon Kingdom,LavaWorldCostumeStage,Simmering in the Kitchen,subarea,stage_change,StageData,CostumeOut,raw,obj35,Stage Change CostumeOut,1000.000,1300.000,-12350.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LavaWorldCostumeStage::start,Luncheon Kingdom,LavaWorldCostumeStage,Simmering in the Kitchen,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldCostumeStage::entrance::CostumeEventWorldLava::sub_near,Luncheon Kingdom,LavaWorldCostumeStage,Simmering in the Kitchen,subarea,substage_entrance,EntranceDB,CostumeEventWorldLava,sub_near,obj47,Substage near side: CostumeEventWorldLava,57.623,-103.428,2579.594,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldCostumeStage::entrance::CostumeOut::sub_far,Luncheon Kingdom,LavaWorldCostumeStage,Simmering in the Kitchen,subarea,substage_entrance,EntranceDB,CostumeOut,sub_far,obj35,Substage far side: CostumeOut,1000.000,1300.000,-12350.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldExcavationExStage::stage_change::MartinCubeEx::raw,Luncheon Kingdom,LavaWorldExcavationExStage,Shards in the Cheese Rocks,subarea,stage_change,StageData,MartinCubeEx,raw,obj441,Stage Change MartinCubeEx,-2000.000,-100.000,-700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LavaWorldExcavationExStage::start,Luncheon Kingdom,LavaWorldExcavationExStage,Shards in the Cheese Rocks,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldExcavationExStage::entrance::MartinCubeEx::sub_far,Luncheon Kingdom,LavaWorldExcavationExStage,Shards in the Cheese Rocks,subarea,substage_entrance,EntranceDB,MartinCubeEx,sub_far,obj441,Substage far side: MartinCubeEx,-2000.000,-100.000,-700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldExcavationExStage::entrance::MartinCubeEx::sub_near,Luncheon Kingdom,LavaWorldExcavationExStage,Shards in the Cheese Rocks,subarea,substage_entrance,EntranceDB,MartinCubeEx,sub_near,obj441,Substage near side: MartinCubeEx,-2000.000,-100.000,-700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldFenceLiftExStage::stage_change::FenceLiftEx::raw,Luncheon Kingdom,LavaWorldFenceLiftExStage,Lava Island Fly-By,subarea,stage_change,StageData,FenceLiftEx,raw,obj992,Stage Change FenceLiftEx,-850.000,250.000,8150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LavaWorldFenceLiftExStage::stage_change::FenceLiftExdokan::raw,Luncheon Kingdom,LavaWorldFenceLiftExStage,Lava Island Fly-By,subarea,stage_change,StageData,FenceLiftExdokan,raw,obj411,Stage Change FenceLiftExdokan,0.000,1200.000,-8250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LavaWorldFenceLiftExStage::start,Luncheon Kingdom,LavaWorldFenceLiftExStage,Lava Island Fly-By,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldFenceLiftExStage::entrance::FenceLiftEx::sub_near,Luncheon Kingdom,LavaWorldFenceLiftExStage,Lava Island Fly-By,subarea,substage_entrance,EntranceDB,FenceLiftEx,sub_near,obj992,Substage near side: FenceLiftEx,-850.000,250.000,8150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldFenceLiftExStage::entrance::FenceLiftExdokan::sub_far,Luncheon Kingdom,LavaWorldFenceLiftExStage,Lava Island Fly-By,subarea,substage_entrance,EntranceDB,FenceLiftExdokan,sub_far,obj411,Substage far side: FenceLiftExdokan,0.000,1200.000,-8250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LavaWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::checkpoint::obj1061,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj1061,Meat Plateau Checkpoint (obj1061),-17350.000,6450.000,-4650.000,0;1;2;6;7;9,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj2292,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj2292,Start of the Peak Climb Checkpoint (obj2292),-15500.000,2150.000,8850.000,1;2;6;7,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj2549,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj2549,Volcano Cave Entrance Checkpoint (obj2549),-100.000,2200.000,13600.000,1;2;6;7,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj4074,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj4074,Path to the Meat Plateau Checkpoint (obj4074),-9550.000,2250.000,-1600.000,0;2;6;7;9,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj4117,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj4117,Top of the Peak Climb Checkpoint (obj4117),-12450.000,8850.000,10200.000,1;2;6;7,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj4120,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj4120,Remote Island in the Lava Checkpoint (obj4120),-16581.654,2650.000,-18561.553,0;1;2;6;7;9,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj4619,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj4619,Salt-Pile Isle Checkpoint (obj4619),3600.000,139.698,-900.000,0;1;2;6;7;9,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj6042,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj6042,Floating Sky Island Checkpoint (obj6042),17200.000,8900.000,-19800.000,0;1;2;6;7;9,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::checkpoint::obj642,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,checkpoint,StageData,,,obj642,Peronza PlazaCheckpoint (obj642),1350.000,2200.000,7750.000,0;2;6;7;9,Raw UnitConfigName=CheckpointFlag.,
LavaWorldHomeStage::entrance::BBQEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,BBQEx,home_in,obj3148,Home entrance: BBQEx,-19586.857,2300.000,-12303.658,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LavaWorldClockExStage. StageData anchor UnitConfigName=DoorAreaChangeCap.,
LavaWorldHomeStage::entrance::BBQExDokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,BBQExDokan,home_out,obj3146,Home return: BBQExDokan,-19869.701,2300.000,-12586.501,0;1;2;6;7;9,Links to LavaWorldClockExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::CostumeEventWorldLava::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,CostumeEventWorldLava,home_in,obj5522,Home entrance: CostumeEventWorldLava,-3400.000,2400.000,5100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LavaWorldCostumeStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::CostumeOut::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,CostumeOut,home_out,obj6388,Home return: CostumeOut,-2750.000,2200.001,5450.000,0;1;2;6;7;9,Links to LavaWorldCostumeStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::FenceLiftEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,FenceLiftEx,home_in,obj5651,Home entrance: FenceLiftEx,18850.000,1700.000,5200.000,7,Links to LavaWorldFenceLiftExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::FenceLiftExdokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,FenceLiftExdokan,home_out,obj5652,Home return: FenceLiftExdokan,19550.000,1700.000,5200.000,7,Links to LavaWorldFenceLiftExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::ForkEX::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,ForkEX,home_in,obj2867,Home entrance: ForkEX,300.000,750.000,-5500.000,0;1;2;6;7;9,Links to ForkExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::ForkEX::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,ForkEX,home_out,obj2867,Home return: ForkEX,300.000,750.000,-5500.000,0;1;2;6;7;9,Links to ForkExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::GabuzouClockEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,GabuzouClockEx,home_in,obj5661,Home entrance: GabuzouClockEx,-17350.000,6750.000,-2750.000,7,Links to GabuzouClockExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::GabuzouClockExdokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,GabuzouClockExdokan,home_out,obj5662,Home return: GabuzouClockExdokan,-17350.000,6750.000,-3200.000,7,Links to GabuzouClockExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::KeyMoveEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,KeyMoveEx,home_in,obj3133,Home entrance: KeyMoveEx,6400.000,-50.000,9650.000,0;1;2;6;7;9,Links to LavaWorldUpDownExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::KeyMoveExDokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,KeyMoveExDokan,home_out,obj3134,Home return: KeyMoveExDokan,6400.000,0.000,8750.000,0;1;2;6;7;9,Links to LavaWorldUpDownExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::LavaLiftEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,LavaLiftEx,home_in,obj5659,Home entrance: LavaLiftEx,-3450.000,2150.000,17700.000,7,Links to CapAppearLavaLiftExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::LavaLiftExdokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,LavaLiftExdokan,home_out,obj5660,Home return: LavaLiftExdokan,-3450.000,2150.000,17300.000,7,Links to CapAppearLavaLiftExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::MartinCubeEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,MartinCubeEx,home_in,obj3169,Home entrance: MartinCubeEx,-5050.000,2550.000,-8350.000,0;1;2;6;7;9,Links to LavaWorldExcavationExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::MartinCubeEx::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,MartinCubeEx,home_out,obj3169,Home return: MartinCubeEx,-5050.000,2550.000,-8350.000,0;1;2;6;7;9,Links to LavaWorldExcavationExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::PechoBubbleEx::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,PechoBubbleEx,home_in,obj3139,Home entrance: PechoBubbleEx,-16400.000,2100.000,-3550.000,0;1;2;6;7;9,Links to LavaWorldBubbleLaneExStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::entrance::PechoBubbleExDokan::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,PechoBubbleExDokan,home_out,obj3140,Home return: PechoBubbleExDokan,-16400.000,2150.000,-4200.000,0;1;2;6;7;9,Links to LavaWorldBubbleLaneExStage. StageData anchor UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,TreasureEventWorldLava,home_in,obj6280,Home entrance: TreasureEventWorldLava,-11500.000,2250.000,-4125.000,1;2;3;6;7;8,Links to LavaWorldTreasureStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,TreasureEventWorldLava,home_out,obj6280,Home return: TreasureEventWorldLava,-11500.000,2250.000,-4125.000,1;2;3;6;7;8,Links to LavaWorldTreasureStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::shop::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,shop,home_in,obj4087,Home entrance: shop,-3400.000,2400.000,3700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LavaWorldShopStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::shop::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,shop,home_out,obj4087,Home return: shop,-3400.000,2400.000,3700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LavaWorldShopStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::town::home_in,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,town,home_in,obj3860,Home entrance: town,-3925.648,2400.000,10174.180,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to SandWorldSlotStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::entrance::town::home_out,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,home_entrance,EntranceDB,town,home_out,obj3860,Home return: town,-3925.648,2400.000,10174.180,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to SandWorldSlotStage. StageData anchor UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::stage_change::BBQEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,BBQEx,raw,obj3148,Stage Change BBQEx,-19586.857,2300.000,-12303.658,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorAreaChangeCap.,
LavaWorldHomeStage::stage_change::BBQExDokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,BBQExDokan,raw,obj3146,Stage Change BBQExDokan,-19869.701,2300.000,-12586.501,0;1;2;6;7;9,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::Come::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,Come,raw,obj4889,Stage Change Come,17300.000,8900.000,-20550.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
LavaWorldHomeStage::stage_change::CostumeEventWorldLava::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,CostumeEventWorldLava,raw,obj5522,Stage Change CostumeEventWorldLava,-3400.000,2400.000,5100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
LavaWorldHomeStage::stage_change::CostumeOut::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,CostumeOut,raw,obj6388,Stage Change CostumeOut,-2750.000,2200.001,5450.000,0;1;2;6;7;9,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::FenceLiftEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,FenceLiftEx,raw,obj5651,Stage Change FenceLiftEx,18850.000,1700.000,5200.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::FenceLiftExdokan::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,FenceLiftExdokan,raw,obj5652,Stage Change FenceLiftExdokan,19550.000,1700.000,5200.000,7,Raw UnitConfigName=DokanStageChange.,
LavaWorldHomeStage::stage_change::ForkEX::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,ForkEX,raw,obj2867,Stage Change ForkEX,300.000,750.000,-5500.000,0;1;2;6;7;9,Raw UnitConfigName=ChangeStageArea.,
LavaWorldHomeStage::stage_change::GabuzouClockEx::raw,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,stage_change,StageData,GabuzouClockEx,raw,obj5661,Stage Change GabuzouClockEx,-17350.000,6750.000,-2750.000,7,Raw UnitConfigName=DokanStageChange.,
