moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
LavaWorldHomeStage:355:251,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Under the Cheese Rocks,LavaWorldHomeStage:355:251,355,251,ShineFlag_Story,LavaWorldHomeStage::place::new_place_2,,HammerBros,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Hammer Bro, Lava Bubble | method_1(jump=Ground Pound Jump (514); cap_throw=Neutral Throw; other=Capture, Wall Jump, Dive) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,Shine,Z,-1,,0;1;2;6;7,1,None,,-8500.000,2500.000,-1600.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,5,1,1,199,false,false,1;2;3;7;8,ステージスイッチ_シャイン【2m置き】_シャイン【2m置き】_シャイン【2m置き】_シャイン【2m置き】_シャイン,チーズ岩の中に,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:2174:253,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Atop the Jutting Crag,LavaWorldHomeStage:2174:253,2174,253,ShineFlag_None,LavaWorldHomeStage::place::new_place_4,,free,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Hammer Bro | method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=Neutral Throw; other=Ledge Grab, Dive) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture, Ledge Grab)",true,ShineAddHeight,H,-1,,0;1;2;6;7;9,-1,None,,-4850.000,4350.000,-8150.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,6,15,-1,711,false,false,1;2;3;7;8;10,シャイン【2m置き】,高い壁の上に,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5;2,3,4,5"
LavaWorldHomeStage:2184:254,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Light the Lantern on the Small Island,LavaWorldHomeStage:2184:254,2184,254,ShineFlag_None,LavaWorldHomeStage::checkpoint::obj4074,,Bubble | FireBros,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Fire Bro, Lava Bubble | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,Shine,Common,-1,,10;11;12;13;14;4;5,-1,None,,-11450.000,2700.000,-1600.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,7,12,-1,1023,false,false,1;2;3;4;5;6;7;8;9;10,シャイン_溶岩の燭台000,小島のしょく台 灯されて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5;2,3,4,5"
LavaWorldHomeStage:2499:255,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Light the Two Flames,LavaWorldHomeStage:2499:255,2499,255,ShineFlag_None,LavaWorldHomeStage::start,,Bubble | FireBros | KingdomAccess_Luncheon,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Fire Bro, Lava Bubble | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,16150.000,1350.000,3350.000,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,36,-1,462,false,false,2;3;4;7;8;9,燭台監視,２つの炎に照らされて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"2,3,4,5"
LavaWorldHomeStage:2584:256,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Piled on the Salt,LavaWorldHomeStage:2584:256,2584,256,ShineFlag_None,LavaWorldHomeStage::start,,Bubble | KingdomAccess_Luncheon,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Forks, Lava Bubble | method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=No Cap Throw Needed; other=Wall Jump, Dive) | method_2(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ledge Grab, Capture) | method_3(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=None)",true,Shine,H,-1,,0;1;2;6;7;9,-1,None,,24950.000,2465.066,5200.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,6,5,-1,711,false,false,1;2;3;7;8;10,シャイン,塩つぶ丘の すみっこ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced,
LavaWorldHomeStage:2590:257,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Climb Up the Cascading Magma,LavaWorldHomeStage:2590:257,2590,257,ShineFlag_Story,LavaWorldHomeStage::checkpoint::obj2549,,Bubble,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Lava Bubble | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,ShineAddHeight,A,-1,,1;2;3;6;7;8,3,None,,-10000.000,-46050.000,126100.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,6,3,3,462,false,false,2;3;4;7;8;9,ステージスイッチ_燭台監視_燭台監視_燭台監視_燭台監視_燭台監視_燭台監視,マグマ滝を さかのぼって,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:3453:259,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Alcove Behind the Pillars of Magma,LavaWorldHomeStage:3453:259,3453,259,ShineFlag_None,LavaWorldHomeStage::checkpoint::obj2549,,Bubble | (Vault & Dive & NeutralThrow),WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Lava Bubble | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,Shine,A,-1,,1;2;3;6;7;8,-1,None,,-4600.000,-45950.000,126800.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,6,38,-1,462,false,false,2;3;4;7;8;9,シャイン,マグマ柱の裏の横穴,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"2,3,4,5"
LavaWorldHomeStage:4890:260,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Secret Path to Mount Volbono!,LavaWorldHomeStage:4890:260,4890,260,ShineFlag_None,LavaWorldHomeStage::checkpoint::obj6042,,free,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Other Kingdom Trigger),true,ShineAddHeight,H,-1,,0;1;2;6;7;9,-1,WorldWarpHoleShine,,16600.000,8900.000,-19850.000,LavaWorldHomeStageMap.szs;ShineInfo.szs,LavaWorldHomeStageMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,6,67,-1,711,false,false,1;2;3;7;8;10,シャイン【2m置き】,ようこそ！ ボルボーノ！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:5326:261,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Light the Far-Off Lanterns,LavaWorldHomeStage:5326:261,5326,261,ShineFlag_None,LavaWorldHomeStage::checkpoint::obj2292,,free,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-10000.000,2950.000,15950.000,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,40,-1,462,false,false,2;3;4;7;8;9,燭台監視,遠くの明かりに 火をつけて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"2,3,4,5"
LavaWorldIslandZone:113:263,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Beneath the Rolling Vegetables,LavaWorldIslandZone:113:263,113,263,ShineFlag_None,LavaWorldIslandZone::start,,free,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Lava Bubble | method_1(jump=Single Jump (258); cap_throw=Up Throw, Down Throw, Neutral Throw, Spin Throw; other=Capture)",true,ShineDot,H,,,0;1;2;6;7;9,,None,,-20219.849,2900.000,-20593.503,LavaWorldIslandZoneMap.szs;ShineInfo.szs,LavaWorldIslandZoneMap.byml;ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,6,19,-1,711,false,false,1;2;3;7;8;10,シャインドット_2D,転がる野菜の裏側に,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldTimerAthletic000Zone:100:264,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Luncheon Kingdom Timer Challenge 1,LavaWorldTimerAthletic000Zone:100:264,100,264,ShineFlag_None,LavaWorldTimerAthletic000Zone::start,,WallJump,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Dive, Wall Jump) | method_2(jump=Backflip/Vault/Side Flip (496); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None, Wall Jump)",true,,,,,,,,,5850.000,3400.000,32700.000,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,20,-1,711,false,false,1;2;3;7;8;10,帽子掛け（タイマー）,料理の国で チクタク・アスレチック １,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:4125:265,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,"Bon Appétit, Captain Toad!",LavaWorldHomeStage:4125:265,4125,265,ShineFlag_None,LavaWorldHomeStage::place::new_place_5,,free,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,,true,,,,,,,,,-23856.100,2318.150,6200.000,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,39,-1,198,false,false,2;3;7;8,キノピオ隊長,いただきます！ キノピオ隊長,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:3424:266,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Luncheon Kingdom: Regular Cup,LavaWorldHomeStage:3424:266,3424,266,ShineFlag_None,LavaWorldHomeStage::checkpoint::obj2292,,HackFork | KingdomAccess_Luncheon | (NeutralThrow & WallJump & Vault) | (NeutralThrow & Vault & Dive) | (Backflip & WallJump & Dive) | (GroundPoundJump & WallJump & Dive) | (SideFlip & Dive & WallJump) | (Spin & WallJump & Dive) | (TripleJump & WallJump & Dive) | (Backflip & Vault & LedgeGrab & NeutralThrow) | (GroundPoundJump & LedgeGrab & Vault & NeutralThrow) | (NeutralThrow & Vault & LedgeGrab & SideFlip) | (TripleJump & Vault & LedgeGrab & NeutralThrow) | (NeutralThrow & TripleJump & WallJump & LedgeGrab),WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Lava Bubble, Forks | method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Wall Jump, Ledge Grab, Capture)",true,,,,,,,,,-10650.000,2150.000,15500.000,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,48,-1,192,false,false,7;8,駆けっこ開始Npc,料理の国 レギュラーカップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;expert;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced,
LavaWorldHomeStage:5778:268,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,Peach in the Luncheon Kingdom,LavaWorldHomeStage:5778:268,5778,268,ShineFlag_None,LavaWorldHomeStage::place::new_place,,KingdomAccess_Mushroom,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-1550.000,2200.000,2600.000,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,47,-1,192,false,false,7;8,世界旅行ピーチ,料理の国で ピーチ姫,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:5859:269,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,The Rooftop Lantern,LavaWorldHomeStage:5859:269,5859,269,ShineFlag_None,LavaWorldHomeStage::place::new_place_6,,free,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,"captures=Fire Bro, Lava Bubble | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,-3995.150,3900.000,5126.520,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,50,-1,456,false,false,4;7;8;9,溶岩の燭台000,屋根の灯火,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
LavaWorldHomeStage:4862:271,Luncheon Kingdom,LavaWorldHomeStage,Luncheon Kingdom,overworld,From Inside a Bright Stone,LavaWorldHomeStage:4862:271,4862,271,ShineFlag_Extra,LavaWorldHomeStage::start,,GroundPound,WorldPeace_Luncheon,MoonRockActive_Luncheon,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,9475.230,350.000,5515.430,ShineInfo.szs,ShineList_LavaWorldHomeStage.byml;ShinePosList.byml,1,57,-1,128,false,true,8,ここ掘れポイント,鮮やかな岩石の中から,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
