anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
GabuzouClockExStage::stage_change::GabuzouClockExdokan::raw,GabuzouClockExStage::stage_change::GabuzouClockExdokan::raw,change_stage_id,Luncheon Kingdom,GabuzouClockExStage,subarea,GabuzouClockExdokan,raw,obj900,-7700.000,4200.000,-8900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
GabuzouClockExStage::start,GabuzouClockExStage::start,stage_start,Luncheon Kingdom,GabuzouClockExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
GabuzouClockExStage::entrance::GabuzouClockEx::sub_near,GabuzouClockExStage::entrance::GabuzouClockEx::sub_near,entrance_side,Luncheon Kingdom,GabuzouClockExStage,subarea,GabuzouClockEx,sub_near,obj901,-2900.000,900.000,150.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
GabuzouClockExStage::entrance::GabuzouClockExdokan::sub_far,GabuzouClockExStage::entrance::GabuzouClockExdokan::sub_far,entrance_side,Luncheon Kingdom,GabuzouClockExStage,subarea,GabuzouClockExdokan,sub_far,obj900,-7700.000,4200.000,-8900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaBonus1Zone::stage_change::town::raw,LavaBonus1Zone::stage_change::town::raw,change_stage_id,Luncheon Kingdom,LavaBonus1Zone,subarea,town,raw,obj25,3.793,-250.000,600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaBonus1Zone::start,LavaBonus1Zone::start,stage_start,Luncheon Kingdom,LavaBonus1Zone,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldBubbleLaneExStage::stage_change::PechoBubbleEx::raw,LavaWorldBubbleLaneExStage::stage_change::PechoBubbleEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldBubbleLaneExStage,subarea,PechoBubbleEx,raw,obj378,2250.000,2250.000,1800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldBubbleLaneExStage::stage_change::PechoBubbleExDokan::raw,LavaWorldBubbleLaneExStage::stage_change::PechoBubbleExDokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldBubbleLaneExStage,subarea,PechoBubbleExDokan,raw,obj366,1600.000,4450.000,-13950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldBubbleLaneExStage::start,LavaWorldBubbleLaneExStage::start,stage_start,Luncheon Kingdom,LavaWorldBubbleLaneExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldBubbleLaneExStage::entrance::PechoBubbleEx::sub_near,LavaWorldBubbleLaneExStage::entrance::PechoBubbleEx::sub_near,entrance_side,Luncheon Kingdom,LavaWorldBubbleLaneExStage,subarea,PechoBubbleEx,sub_near,obj378,2250.000,2250.000,1800.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldBubbleLaneExStage::entrance::PechoBubbleExDokan::sub_far,LavaWorldBubbleLaneExStage::entrance::PechoBubbleExDokan::sub_far,entrance_side,Luncheon Kingdom,LavaWorldBubbleLaneExStage,subarea,PechoBubbleExDokan,sub_far,obj366,1600.000,4450.000,-13950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldClockExStage::stage_change::BBQEx::raw,LavaWorldClockExStage::stage_change::BBQEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldClockExStage,subarea,BBQEx,raw,obj435,-300.000,150.000,150.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldClockExStage::stage_change::BBQExDokan::raw,LavaWorldClockExStage::stage_change::BBQExDokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldClockExStage,subarea,BBQExDokan,raw,obj437,14400.000,1350.000,1200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldClockExStage::start,LavaWorldClockExStage::start,stage_start,Luncheon Kingdom,LavaWorldClockExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldClockExStage::entrance::BBQEx::sub_near,LavaWorldClockExStage::entrance::BBQEx::sub_near,entrance_side,Luncheon Kingdom,LavaWorldClockExStage,subarea,BBQEx,sub_near,obj435,-300.000,150.000,150.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldClockExStage::entrance::BBQExDokan::sub_far,LavaWorldClockExStage::entrance::BBQExDokan::sub_far,entrance_side,Luncheon Kingdom,LavaWorldClockExStage,subarea,BBQExDokan,sub_far,obj437,14400.000,1350.000,1200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldCostumeStage::stage_change::CostumeEventWorldLava::raw,LavaWorldCostumeStage::stage_change::CostumeEventWorldLava::raw,change_stage_id,Luncheon Kingdom,LavaWorldCostumeStage,subarea,CostumeEventWorldLava,raw,obj47,57.623,-103.428,2579.594,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldCostumeStage::stage_change::CostumeOut::raw,LavaWorldCostumeStage::stage_change::CostumeOut::raw,change_stage_id,Luncheon Kingdom,LavaWorldCostumeStage,subarea,CostumeOut,raw,obj35,1000.000,1300.000,-12350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldCostumeStage::start,LavaWorldCostumeStage::start,stage_start,Luncheon Kingdom,LavaWorldCostumeStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldCostumeStage::entrance::CostumeEventWorldLava::sub_near,LavaWorldCostumeStage::entrance::CostumeEventWorldLava::sub_near,entrance_side,Luncheon Kingdom,LavaWorldCostumeStage,subarea,CostumeEventWorldLava,sub_near,obj47,57.623,-103.428,2579.594,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldCostumeStage::entrance::CostumeOut::sub_far,LavaWorldCostumeStage::entrance::CostumeOut::sub_far,entrance_side,Luncheon Kingdom,LavaWorldCostumeStage,subarea,CostumeOut,sub_far,obj35,1000.000,1300.000,-12350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldExcavationExStage::stage_change::MartinCubeEx::raw,LavaWorldExcavationExStage::stage_change::MartinCubeEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldExcavationExStage,subarea,MartinCubeEx,raw,obj441,-2000.000,-100.000,-700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldExcavationExStage::start,LavaWorldExcavationExStage::start,stage_start,Luncheon Kingdom,LavaWorldExcavationExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldExcavationExStage::entrance::MartinCubeEx::sub_far,LavaWorldExcavationExStage::entrance::MartinCubeEx::sub_far,entrance_side,Luncheon Kingdom,LavaWorldExcavationExStage,subarea,MartinCubeEx,sub_far,obj441,-2000.000,-100.000,-700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldExcavationExStage::entrance::MartinCubeEx::sub_near,LavaWorldExcavationExStage::entrance::MartinCubeEx::sub_near,entrance_side,Luncheon Kingdom,LavaWorldExcavationExStage,subarea,MartinCubeEx,sub_near,obj441,-2000.000,-100.000,-700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldFenceLiftExStage::stage_change::FenceLiftEx::raw,LavaWorldFenceLiftExStage::stage_change::FenceLiftEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldFenceLiftExStage,subarea,FenceLiftEx,raw,obj992,-850.000,250.000,8150.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldFenceLiftExStage::stage_change::FenceLiftExdokan::raw,LavaWorldFenceLiftExStage::stage_change::FenceLiftExdokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldFenceLiftExStage,subarea,FenceLiftExdokan,raw,obj411,0.000,1200.000,-8250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldFenceLiftExStage::start,LavaWorldFenceLiftExStage::start,stage_start,Luncheon Kingdom,LavaWorldFenceLiftExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldFenceLiftExStage::entrance::FenceLiftEx::sub_near,LavaWorldFenceLiftExStage::entrance::FenceLiftEx::sub_near,entrance_side,Luncheon Kingdom,LavaWorldFenceLiftExStage,subarea,FenceLiftEx,sub_near,obj992,-850.000,250.000,8150.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldFenceLiftExStage::entrance::FenceLiftExdokan::sub_far,LavaWorldFenceLiftExStage::entrance::FenceLiftExdokan::sub_far,entrance_side,Luncheon Kingdom,LavaWorldFenceLiftExStage,subarea,FenceLiftExdokan,sub_far,obj411,0.000,1200.000,-8250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj1061,LavaWorldHomeStage::checkpoint::obj1061,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj1061,-17350.000,6450.000,-4650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj2292,LavaWorldHomeStage::checkpoint::obj2292,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj2292,-15500.000,2150.000,8850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj2549,LavaWorldHomeStage::checkpoint::obj2549,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj2549,-100.000,2200.000,13600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj4074,LavaWorldHomeStage::checkpoint::obj4074,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj4074,-9550.000,2250.000,-1600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj4117,LavaWorldHomeStage::checkpoint::obj4117,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj4117,-12450.000,8850.000,10200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj4120,LavaWorldHomeStage::checkpoint::obj4120,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj4120,-16581.654,2650.000,-18561.553,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj4619,LavaWorldHomeStage::checkpoint::obj4619,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj4619,3600.000,139.698,-900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj6042,LavaWorldHomeStage::checkpoint::obj6042,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj6042,17200.000,8900.000,-19800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::checkpoint::obj642,LavaWorldHomeStage::checkpoint::obj642,checkpoint_obj,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj642,1350.000,2200.000,7750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::BBQEx::home_in,LavaWorldHomeStage::entrance::BBQEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,BBQEx,home_in,obj3148,-19586.857,2300.000,-12303.658,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::BBQExDokan::home_out,LavaWorldHomeStage::entrance::BBQExDokan::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,BBQExDokan,home_out,obj3146,-19869.701,2300.000,-12586.501,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::CostumeEventWorldLava::home_in,LavaWorldHomeStage::entrance::CostumeEventWorldLava::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,CostumeEventWorldLava,home_in,obj5522,-3400.000,2400.000,5100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::CostumeOut::home_out,LavaWorldHomeStage::entrance::CostumeOut::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,CostumeOut,home_out,obj6388,-2750.000,2200.001,5450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::FenceLiftEx::home_in,LavaWorldHomeStage::entrance::FenceLiftEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,FenceLiftEx,home_in,obj5651,18850.000,1700.000,5200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::FenceLiftExdokan::home_out,LavaWorldHomeStage::entrance::FenceLiftExdokan::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,FenceLiftExdokan,home_out,obj5652,19550.000,1700.000,5200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::ForkEX::home_in,LavaWorldHomeStage::entrance::ForkEX::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,ForkEX,home_in,obj2867,300.000,750.000,-5500.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::ForkEX::home_out,LavaWorldHomeStage::entrance::ForkEX::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,ForkEX,home_out,obj2867,300.000,750.000,-5500.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::GabuzouClockEx::home_in,LavaWorldHomeStage::entrance::GabuzouClockEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,GabuzouClockEx,home_in,obj5661,-17350.000,6750.000,-2750.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::GabuzouClockExdokan::home_out,LavaWorldHomeStage::entrance::GabuzouClockExdokan::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,GabuzouClockExdokan,home_out,obj5662,-17350.000,6750.000,-3200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::KeyMoveEx::home_in,LavaWorldHomeStage::entrance::KeyMoveEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,KeyMoveEx,home_in,obj3133,6400.000,-50.000,9650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::KeyMoveExDokan::home_out,LavaWorldHomeStage::entrance::KeyMoveExDokan::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,KeyMoveExDokan,home_out,obj3134,6400.000,0.000,8750.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::LavaLiftEx::home_in,LavaWorldHomeStage::entrance::LavaLiftEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,LavaLiftEx,home_in,obj5659,-3450.000,2150.000,17700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::LavaLiftExdokan::home_out,LavaWorldHomeStage::entrance::LavaLiftExdokan::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,LavaLiftExdokan,home_out,obj5660,-3450.000,2150.000,17300.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::MartinCubeEx::home_in,LavaWorldHomeStage::entrance::MartinCubeEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,MartinCubeEx,home_in,obj3169,-5050.000,2550.000,-8350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::MartinCubeEx::home_out,LavaWorldHomeStage::entrance::MartinCubeEx::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,MartinCubeEx,home_out,obj3169,-5050.000,2550.000,-8350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::PechoBubbleEx::home_in,LavaWorldHomeStage::entrance::PechoBubbleEx::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,PechoBubbleEx,home_in,obj3139,-16400.000,2100.000,-3550.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::PechoBubbleExDokan::home_out,LavaWorldHomeStage::entrance::PechoBubbleExDokan::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,PechoBubbleExDokan,home_out,obj3140,-16400.000,2150.000,-4200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_in,LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,TreasureEventWorldLava,home_in,obj6280,-11500.000,2250.000,-4125.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_out,LavaWorldHomeStage::entrance::TreasureEventWorldLava::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,TreasureEventWorldLava,home_out,obj6280,-11500.000,2250.000,-4125.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::shop::home_in,LavaWorldHomeStage::entrance::shop::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,shop,home_in,obj4087,-3400.000,2400.000,3700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::shop::home_out,LavaWorldHomeStage::entrance::shop::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,shop,home_out,obj4087,-3400.000,2400.000,3700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::town::home_in,LavaWorldHomeStage::entrance::town::home_in,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,town,home_in,obj3860,-3925.648,2400.000,10174.180,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::entrance::town::home_out,LavaWorldHomeStage::entrance::town::home_out,entrance_side,Luncheon Kingdom,LavaWorldHomeStage,overworld,town,home_out,obj3860,-3925.648,2400.000,10174.180,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::BBQEx::raw,LavaWorldHomeStage::stage_change::BBQEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,BBQEx,raw,obj3148,-19586.857,2300.000,-12303.658,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::BBQExDokan::raw,LavaWorldHomeStage::stage_change::BBQExDokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,BBQExDokan,raw,obj3146,-19869.701,2300.000,-12586.501,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::Come::raw,LavaWorldHomeStage::stage_change::Come::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,Come,raw,obj4889,17300.000,8900.000,-20550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::CostumeEventWorldLava::raw,LavaWorldHomeStage::stage_change::CostumeEventWorldLava::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,CostumeEventWorldLava,raw,obj5522,-3400.000,2400.000,5100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::CostumeOut::raw,LavaWorldHomeStage::stage_change::CostumeOut::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,CostumeOut,raw,obj6388,-2750.000,2200.001,5450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::FenceLiftEx::raw,LavaWorldHomeStage::stage_change::FenceLiftEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,FenceLiftEx,raw,obj5651,18850.000,1700.000,5200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::FenceLiftExdokan::raw,LavaWorldHomeStage::stage_change::FenceLiftExdokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,FenceLiftExdokan,raw,obj5652,19550.000,1700.000,5200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::ForkEX::raw,LavaWorldHomeStage::stage_change::ForkEX::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,ForkEX,raw,obj2867,300.000,750.000,-5500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::GabuzouClockEx::raw,LavaWorldHomeStage::stage_change::GabuzouClockEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,GabuzouClockEx,raw,obj5661,-17350.000,6750.000,-2750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::GabuzouClockExdokan::raw,LavaWorldHomeStage::stage_change::GabuzouClockExdokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,GabuzouClockExdokan,raw,obj5662,-17350.000,6750.000,-3200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::Go::raw,LavaWorldHomeStage::stage_change::Go::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,Go,raw,obj4893,-19996.160,2393.325,-22001.203,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::KeyMoveEx::raw,LavaWorldHomeStage::stage_change::KeyMoveEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,KeyMoveEx,raw,obj3133,6400.000,-50.000,9650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::KeyMoveExDokan::raw,LavaWorldHomeStage::stage_change::KeyMoveExDokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,KeyMoveExDokan,raw,obj3134,6400.000,0.000,8750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::LavaLiftEx::raw,LavaWorldHomeStage::stage_change::LavaLiftEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,LavaLiftEx,raw,obj5659,-3450.000,2150.000,17700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::LavaLiftExdokan::raw,LavaWorldHomeStage::stage_change::LavaLiftExdokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,LavaLiftExdokan,raw,obj5660,-3450.000,2150.000,17300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::LavaStart::raw,LavaWorldHomeStage::stage_change::LavaStart::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,LavaStart,raw,obj6091,-12150.000,2422.446,16000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::MartinCubeEx::raw,LavaWorldHomeStage::stage_change::MartinCubeEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,MartinCubeEx,raw,obj3169,-5050.000,2550.000,-8350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::PechoBubbleEx::raw,LavaWorldHomeStage::stage_change::PechoBubbleEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,PechoBubbleEx,raw,obj3139,-16400.000,2100.000,-3550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::PechoBubbleExDokan::raw,LavaWorldHomeStage::stage_change::PechoBubbleExDokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,PechoBubbleExDokan,raw,obj3140,-16400.000,2150.000,-4200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::TreasureEventWorldLava::raw,LavaWorldHomeStage::stage_change::TreasureEventWorldLava::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,TreasureEventWorldLava,raw,obj6280,-11500.000,2250.000,-4125.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::shop::raw,LavaWorldHomeStage::stage_change::shop::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,shop,raw,obj4087,-3400.000,2400.000,3700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::stage_change::start::raw,LavaWorldHomeStage::stage_change::start::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,start,raw,obj2,21550.000,200.000,9500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
