moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
MoonWorldCaptureParadeLavaPillarZone:460:596,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,In a Hole in the Magma,MoonWorldCaptureParadeLavaPillarZone:460:596,460,596,ShineFlag_None,MoonWorldCaptureParadeLavaPillarZone::start,,KaronWing | (NeutralThrow & Tank & LongJump & Dive),WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"captures=Paragoomba, Parabones | method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Capture)",true,,,,,,,,,-8724.700,1573.930,3386.060,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,22,-1,31,false,false,1;2;3;4;5,鍵付き宝箱,マグマの穴の中,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;expert,
MoonWorldCaptureParadeKillerZone:199:597,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,Around the Barrier Wall,MoonWorldCaptureParadeKillerZone:199:597,199,597,ShineFlag_None,MoonWorldCaptureParadeKillerZone::start,,KillerMagnum | (Vault & WallJump & Dive & NeutralThrow) | (Vault & WallJump & NeutralThrow & LedgeGrab),WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=Single Jump (258); cap_throw=Neutral Throw; other=Capture, Ground Pound, Dive)",true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,25319.218,10000.000,-19563.015,MoonWorldCaptureParadeKillerZoneMap.szs;ShineInfo.szs,MoonWorldCaptureParadeKillerZoneMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,23,-1,31,false,false,1;2;3;4;5,シャイン,防壁を まわりこんで,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced,
MoonWorldCaptureParadeStage:345:598:fly_to_the_treasure_chest_and_back,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,Fly to the Treasure Chest and Back,MoonWorldCaptureParadeStage:345:598,345,598,ShineFlag_None,MoonWorldCaptureParadeKillerZone::start,,KillerMagnum,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"captures=Bullet Bill | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,TreasureBox,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,-6700.000,9050.000,5700.000,MoonWorldCaptureParadeStageMap.szs;ShineInfo.szs,MoonWorldCaptureParadeStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,24,-1,31,false,false,1;2;3;4;5,宝箱,宝箱まで とんで もどって,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4,5"
MoonWorldWeddingRoomStage:187:593,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,Up in the Rafters,MoonWorldWeddingRoomStage:187:593,187,593,ShineFlag_None,MoonWorldWeddingRoomZone::start,,Frog | WallJump | (Vault & NeutralThrow) | (GroundPound & Vault & UpThrow) | (Vault & Dive & UpThrow) | (Backflip & Vault & UpThrow) | (SideFlip & Vault & UpThrow) | (Spin & Vault & UpThrow),WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"Real shine obj187/uid593, found in raw MoonWorldWeddingRoomStageMap.byml (PlayerStartInfoList, Translate 100/2150/-450). Route unauthored -- marked impossible until verified in-game. Previously mis-keyed in ShineDB.h onto obj345/uid598 (Fly to the Treasure Chest and Back), causing a phantom double-placement.",true,Shine,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,100.000,2150.000,-450.000,MoonWorldWeddingRoomStageMap.szs;ShineInfo.szs,MoonWorldWeddingRoomStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,20,-1,31,false,false,1;2;3;4;5,シャイン,天井裏で みーつけた！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;advanced;expert;expert;advanced;advanced;expert,
MoonWorldSphinxRoom:92:599,Moon Kingdom,MoonWorldSphinxRoom,Moon Kingdom Treasure Vault,subarea,Sphynx's Hidden Vault,MoonWorldSphinxRoom:92:599,92,599,ShineFlag_None,MoonWorldSphinxRoom::entrance::ggg::sub_near,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound)",true,TreasureBox,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,0.000,0.000,-750.000,MoonWorldSphinxRoomMap.szs;ShineInfo.szs,MoonWorldSphinxRoomMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,19,-1,6,false,false,2;3,宝箱,スフィン・クイズの かくし金庫,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonAthleticExStage:53:601,Moon Kingdom,MoonAthleticExStage,Giant Swings,subarea,Navigating Giant Swings,MoonAthleticExStage:53:601,53,601,ShineFlag_Extra,MoonAthleticExStage::entrance::moon::sub_near,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"method_1(jump=Cap Return Jump (400); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Wall Jump)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-5900.000,300.000,-38850.000,MoonAthleticExStageMap.szs;ShineInfo.szs,MoonAthleticExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,36,-1,4,false,true,3,シャイン【2m置き】,大きなふりこを渡って,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonAthleticExStage:82:602,Moon Kingdom,MoonAthleticExStage,Giant Swings,subarea,A Swing on Top of a Swing,MoonAthleticExStage:82:602,82,602,ShineFlag_Extra,MoonAthleticExStage::entrance::moon::sub_near,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"method_1(jump=Cap Return Jump (400); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Wall Jump)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,1750.000,3900.000,-29600.000,MoonAthleticExStageMap.szs;ShineInfo.szs,MoonAthleticExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,32,-1,4,false,true,3,シャイン【2m置き】,ふりこの上のふりこ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
Galaxy2DExStage:650:603,Moon Kingdom,Galaxy2DExStage,8-Bit Galaxy,subarea,Center of the Galaxy,Galaxy2DExStage:650:603,650,603,ShineFlag_Extra,Galaxy2DExStage::entrance::dot00::sub_near,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,11400.000,10400.000,-1300.000,Galaxy2DExStageMap.szs;ShineInfo.szs,Galaxy2DExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,33,-1,4,false,true,3,シャインドット_2D,センター・オブ・ギャラクシー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
Galaxy2DExStage:864:604,Moon Kingdom,Galaxy2DExStage,8-Bit Galaxy,subarea,Edge of the Galaxy,Galaxy2DExStage:864:604,864,604,ShineFlag_Extra,Galaxy2DExStage::entrance::dot00::sub_near,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,11400.000,16050.000,-1300.000,Galaxy2DExStageMap.szs;ShineInfo.szs,Galaxy2DExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,37,-1,4,false,true,3,シャインドット_2D,ギャラクシーの果て,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonWorldHomeStage:1052:671,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Shards on the Moon,MoonWorldHomeStage:1052:671,1052,671,ShineFlag_None,MoonWorldHomeStage::checkpoint::obj1348,,Frog | WallJump | (Vault & NeutralThrow) | (Vault & GroundPound & UpThrow) | (Vault & Dive & UpThrow) | (Backflip & UpThrow & Vault) | (SideFlip & Vault & UpThrow) | (Spin & UpThrow & Vault),WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Wall Jump),true,,,,,,,,,-11400.000,5450.000,-27600.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,14,-1,6,false,false,2;3,シャインチップ全取得監視者,集めて！ 月のムーンチップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;advanced;expert;expert;advanced;advanced;expert,
MoonWorldHomeStage:1041:672,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,"Found on the Moon, Good Dog!",MoonWorldHomeStage:1041:672,1041,672,ShineFlag_None,MoonWorldHomeStage::start,,GroundPound,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,14400.000,1119.030,19450.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,17,-1,6,false,false,2;3,忠犬専用ここ掘れポイント,月で 見つけたワン！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonWorldHomeStage:1062:693,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Sneaking Around in the Crater,MoonWorldHomeStage:1062:693,1062,693,ShineFlag_None,MoonWorldHomeStage::start,,GroundPound,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ground Pound)",true,,,,,,,,,15339.500,2642.500,36449.898,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,10,-1,6,false,false,2;3,コソコソくん(月ワールドクレーター),クレーターを うごめくモノ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonWorldHomeStage:1064:707,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Kingdom Regular Cup,MoonWorldHomeStage:1064:707,1064,707,ShineFlag_None,MoonWorldHomeStage::checkpoint::obj1348,,WallJump | (Vault & Dive & NeutralThrow),WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Wall Jump),true,,,,,,,,,-5500.000,4730.470,-28500.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,13,-1,6,false,false,2;3,駆けっこ開始Npc,月の国 レギュラーカップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced,
MoonWorldHomeStage:1078:714,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Walking on the Moon: Again!,MoonWorldHomeStage:1078:714,1078,714,ShineFlag_Extra,MoonWorldHomeStage::start,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,9970.210,1412.240,20859.699,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,34,-1,4,false,true,3,フィギュアウォーキングNpc,もっと！ 月面で ウォーキング,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonWorldHomeStage:1125:798,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Kingdom Timer Challenge 2,MoonWorldHomeStage:1125:798,1125,798,ShineFlag_Extra,MoonWorldHomeStage::checkpoint::obj345,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-3150.000,501.420,16450.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,30,-1,4,false,true,3,帽子掛け（タイマー）,月の国で チクタク・アスレチック ２,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
MoonWorldHomeStage:1199:810,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Hidden on the Side of the Cliff,MoonWorldHomeStage:1199:810,1199,810,ShineFlag_Extra,MoonWorldHomeStage::checkpoint::obj127,,free,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,ShineAddByRock,C,-1,,2,-1,None,,-5700.000,900.000,-15400.000,MoonWorldHomeStageMap.szs;ShineInfo.szs,MoonWorldHomeStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,28,-1,4,false,true,3,シャイン【月の石追加版】,絶壁の裏に こっそりと,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
