node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
MoonWorldHomeStage::entrance::ggg::home_out,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,ggg,home_out,obj882,Home return: ggg,-6570.727,-2050.000,-15400.000,1;2,Links to MoonWorldSphinxRoom. StageData anchor UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::entrance::moon::home_in,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,moon,home_in,obj917,Home entrance: moon,-250.000,4393.905,33600.000,2,Links to MoonAthleticExStage. StageData anchor UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::entrance::moon_exit::home_out,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,moon_exit,home_out,obj924,Home return: moon_exit,-250.000,4368.079,34000.000,2,Links to MoonAthleticExStage. StageData anchor UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::stage_change::MoonWorldRacemanStart::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,MoonWorldRacemanStart,raw,obj1066,Stage Change MoonWorldRacemanStart,-5479.073,4696.479,-28200.729,1;2,Raw UnitConfigName=PlayerStartObjNoLink.,
MoonWorldHomeStage::stage_change::aaa::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,aaa,raw,obj56,Stage Change aaa,-9568.715,5200.000,-31443.609,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::stage_change::bbb::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,bbb,raw,obj207,Stage Change bbb,-6936.063,2123.930,-14074.742,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::stage_change::ccc::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,ccc,raw,obj208,Stage Change ccc,-5350.000,-7650.000,-12200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::stage_change::ddd::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,ddd,raw,obj889,Stage Change ddd,7382.650,3150.000,29952.707,1;2,Raw UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::stage_change::dot00::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,dot00,raw,obj920,Stage Change dot00,17850.000,6226.104,34000.000,2,Raw UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::stage_change::dot01::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,dot01,raw,obj922,Stage Change dot01,19000.000,6244.794,34250.000,2,Raw UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::stage_change::fff::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,fff,raw,obj664,Stage Change fff,-9600.000,10500.000,-31400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::stage_change::ggg::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,ggg,raw,obj882,Stage Change ggg,-6570.727,-2050.000,-15400.000,1;2,Raw UnitConfigName=ChangeStageArea.,
MoonWorldHomeStage::stage_change::moon::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,moon,raw,obj917,Stage Change moon,-250.000,4393.905,33600.000,2,Raw UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::stage_change::moon_exit::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,moon_exit,raw,obj924,Stage Change moon_exit,-250.000,4368.079,34000.000,2,Raw UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::stage_change::vvv::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,vvv,raw,obj703,Stage Change vvv,-5900.000,-1546.326,-8250.000,0;1;2,Raw UnitConfigName=DokanStageChange.,
MoonWorldHomeStage::start,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
MoonWorldHomeStage::event::MoonRockActive_Moon,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,state_event,StageData:progression_events,,,obj144,Moon Rock,6600.000,1358.887,4350.000,2,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj144.,
MoonWorldHomeStage::event::WorldPeace_Moon,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,state_event,progression_events,,,,Moon Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
MoonWorldShopRoom::stage_change::ddd::raw,Moon Kingdom,MoonWorldShopRoom,Crazy Cap Store,subarea,stage_change,StageData,ddd,raw,obj6,Stage Change ddd,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldShopRoom::start,Moon Kingdom,MoonWorldShopRoom,Crazy Cap Store,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
MoonWorldShopRoom::entrance::ddd::sub_far,Moon Kingdom,MoonWorldShopRoom,Crazy Cap Store,subarea,substage_entrance,EntranceDB,ddd,sub_far,obj6,Substage far side: ddd,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from MoonWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
MoonWorldShopRoom::entrance::ddd::sub_near,Moon Kingdom,MoonWorldShopRoom,Crazy Cap Store,subarea,substage_entrance,EntranceDB,ddd,sub_near,obj6,Substage near side: ddd,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from MoonWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
MoonWorldSphinxRoom::stage_change::ggg::raw,Moon Kingdom,MoonWorldSphinxRoom,Moon Kingdom Treasure Vault,subarea,stage_change,StageData,ggg,raw,obj93,Stage Change ggg,0.000,-100.000,700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldSphinxRoom::start,Moon Kingdom,MoonWorldSphinxRoom,Moon Kingdom Treasure Vault,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
MoonWorldSphinxRoom::entrance::ggg::sub_far,Moon Kingdom,MoonWorldSphinxRoom,Moon Kingdom Treasure Vault,subarea,substage_entrance,EntranceDB,ggg,sub_far,obj93,Substage far side: ggg,0.000,-100.000,700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from MoonWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
MoonWorldSphinxRoom::entrance::ggg::sub_near,Moon Kingdom,MoonWorldSphinxRoom,Moon Kingdom Treasure Vault,subarea,substage_entrance,EntranceDB,ggg,sub_near,obj93,Substage near side: ggg,0.000,-100.000,700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from MoonWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
MoonWorldWeddingRoomStage::stage_change::aaa::raw,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,stage_change,StageData,aaa,raw,obj121,Stage Change aaa,100.000,-100.000,4050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
MoonWorldWeddingRoomStage::stage_change::fff::raw,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,stage_change,StageData,fff,raw,obj251,Stage Change fff,100.000,3250.000,950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerStartObjNoLink.,
MoonWorldWeddingRoomStage::start,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
MoonWorldWeddingRoomZone::stage_change::fff::raw,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,stage_change,StageData,fff,raw,obj251,Stage Change fff,100.000,3250.000,950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerStartObjNoLink.,
MoonWorldWeddingRoomZone::stage_change::kkk::raw,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,stage_change,StageData,kkk,raw,obj347,Stage Change kkk,-1300.000,550.000,-1150.000,1;2,Raw UnitConfigName=PictureStageChange.,
MoonWorldWeddingRoomZone::stage_change::ppp::raw,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,stage_change,StageData,ppp,raw,obj353,Stage Change ppp,1500.000,550.000,-1150.000,1;2,Raw UnitConfigName=PictureStageChange.,
MoonWorldWeddingRoomZone::start,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,custom_place,embedded_zone,,,,MoonWorldWeddingRoomZone,0.000,0.000,0.000,,Embedded map landmark from MoonWorldWeddingRoomZone.,
MoonWorldBasement000Zone::start,Moon Kingdom,MoonWorldBasementStage,Moon Cave Escape,subarea,custom_place,embedded_zone,,,,MoonWorldBasement000Zone,500.000,1600.000,8400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldBasement000Zone.,
MoonWorldBasement001Zone::start,Moon Kingdom,MoonWorldBasementStage,Moon Cave Escape,subarea,custom_place,embedded_zone,,,,MoonWorldBasement001Zone,-3200.000,-2200.000,95450.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldBasement001Zone.,
MoonWorldBasement002Zone::start,Moon Kingdom,MoonWorldBasementStage,Moon Cave Escape,subarea,custom_place,embedded_zone,,,,MoonWorldBasement002Zone,100.000,5700.000,58950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldBasement002Zone.,
MoonWorldBasement003Zone::start,Moon Kingdom,MoonWorldBasementStage,Moon Cave Escape,subarea,custom_place,embedded_zone,,,,MoonWorldBasement003Zone,-10095.000,6250.000,61150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldBasement003Zone.,
MoonWorldBasement004Zone::start,Moon Kingdom,MoonWorldBasementStage,Moon Cave Escape,subarea,custom_place,embedded_zone,,,,MoonWorldBasement004Zone,-40150.000,7550.000,69800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldBasement004Zone.,
MoonWorldCaptureParadeBullZone::start,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,custom_place,embedded_zone,,,,MoonWorldCaptureParadeBullZone,55000.000,14400.000,-32600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldCaptureParadeBullZone.,
MoonWorldCaptureParadeLiftZone::start,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,custom_place,embedded_zone,,,,MoonWorldCaptureParadeLiftZone,550.000,9150.000,-23150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldCaptureParadeLiftZone.,
MoonWorldCaptureParadeMeganeZone::start,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,custom_place,embedded_zone,,,,MoonWorldCaptureParadeMeganeZone,38550.000,10300.000,-3800.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from MoonWorldCaptureParadeMeganeZone.,
MoonWorldHomeStage::entrance::bbb::home_in,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,bbb,home_in,obj207,Home entrance: bbb,-6936.063,2123.930,-14074.742,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldCaptureParadeStage (fixed).,
MoonWorldHomeStage::entrance::bbb::home_out,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,bbb,home_out,obj207,Home return: bbb,-6936.063,2123.930,-14074.742,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldCaptureParadeStage (fixed).,
MoonWorldCaptureParadeStage::entrance::bbb::sub_near,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,substage_entrance,EntranceDB,bbb,sub_near,obj5,Substage near side: bbb,64450.000,30650.000,-50000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldCaptureParadeStage (fixed).,
MoonWorldCaptureParadeStage::entrance::bbb::sub_far,Moon Kingdom,MoonWorldCaptureParadeStage,Underground Caverns,subarea,substage_entrance,EntranceDB,bbb,sub_far,obj5,Substage far side: bbb,64450.000,30650.000,-50000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldCaptureParadeStage (fixed).,
MoonWorldHomeStage::entrance::aaa::home_in,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,aaa,home_in,obj56,Home entrance: aaa,-9568.715,5200.000,-31443.609,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldWeddingRoomStage (fixed).,
MoonWorldHomeStage::entrance::aaa::home_out,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,home_entrance,EntranceDB,aaa,home_out,obj56,Home return: aaa,-9568.715,5200.000,-31443.609,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldWeddingRoomStage (fixed).,
MoonWorldWeddingRoomStage::entrance::aaa::sub_near,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,substage_entrance,EntranceDB,aaa,sub_near,obj121,Substage near side: aaa,100.000,-100.000,4050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldWeddingRoomStage (fixed).,
MoonWorldWeddingRoomStage::entrance::aaa::sub_far,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,substage_entrance,EntranceDB,aaa,sub_far,obj121,Substage far side: aaa,100.000,-100.000,4050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door MoonWorldHomeStage<->MoonWorldWeddingRoomStage (fixed).,
MoonWorldHomeStage::stage_change::Come::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,Come,raw,obj97130,Stage Change Come,0.000,0.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
MoonWorldHomeStage::stage_change::Go::raw,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,stage_change,StageData,Go,raw,obj97131,Stage Change Go,0.000,0.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
