edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0438,Moon Kingdom,subarea,MoonWorldCaptureParadeLavaPillarZone::start,MoonWorldCaptureParadeLiftZone::start,(KaronWing & ElectricWire),,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0439,Moon Kingdom,subarea,MoonWorldCaptureParadeLiftZone::start,MoonWorldCaptureParadeKillerZone::start,KingdomAccess_Moon | (GroundPound & HammerBros & Imomu) | Dive | (Backflip & LedgeGrab) | GroundPound | LongJump | (SideFlip & LedgeGrab) | TripleJump | Vault,,human_route,expert;casual;advanced;advanced;advanced;advanced;advanced;advanced;advanced,true,editor,Long Jump and Side Flip needs Life Up Heart,,
edge_user_0440,Moon Kingdom,subarea,MoonWorldCaptureParadeKillerZone::start,MoonWorldCaptureParadeMeganeZone::start,KillerMagnum | (Vault & WallJump & Dive & NeutralThrow & Killer) | (Vault & WallJump & LedgeGrab & NeutralThrow & Killer) | (Vault & WallJump & Dive & GroundPound & NeutralThrow),,human_route,casual;advanced;advanced;expert,true,editor,Anything without Banzai Bill requires Life Up Heart,,
edge_user_0441,Moon Kingdom,subarea,MoonWorldCaptureParadeBullZone::start,MoonWorldCaptureParadeStage::entrance::bbb::sub_far,(ElectricWire & BreedaWanwan),,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0442,Moon Kingdom,subarea,MoonWorldCaptureParadeStage::entrance::bbb::sub_near,MoonWorldCaptureParadeLiftZone::start,(Vault & Dive & ElectricWire) | (Vault & ElectricWire),,human_route,advanced;expert,true,editor,Vault Expert option requires Life Up Heart,,
edge_user_0443,Moon Kingdom,subarea,MoonWorldCaptureParadeKillerZone::start,MoonWorldCaptureParadeBullZone::start,(KillerMagnum & ElectricWire) | (KillerMagnum & WallJump) | (Vault & WallJump & Dive & NeutralThrow & Killer & ElectricWire) | (Vault & WallJump & LedgeGrab & NeutralThrow & Killer),,human_route,advanced,true,editor,Created in graph editor.,,
edge_user_0444,Moon Kingdom,overworld,MoonWorldHomeStage::start,MoonWorldHomeStage::entrance::moon::home_in,(TripleJump & Vault & Dive & NeutralThrow) | (GroundPound & RollBoost & Vault & Dive & NeutralThrow),,human_route,advanced,true,editor,Created in graph editor.,,
edge_user_0445,Moon Kingdom,overworld,MoonWorldHomeStage::checkpoint::obj127,MoonWorldHomeStage::entrance::aaa::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0786,Moon Kingdom,overworld,MoonWorldHomeStage::checkpoint::obj1348,MoonWorldHomeStage::stage_change::Come::raw,Frog | WallJump,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0787,Moon Kingdom,overworld,MoonWorldHomeStage::stage_change::Come::raw,MoonWorldHomeStage::checkpoint::obj1348,free,,human_route,casual,false,editor,Reverse of edge_user_0786.,,
edge_user_0788,Moon Kingdom,overworld,MoonWorldHomeStage::checkpoint::obj345,MoonWorldHomeStage::stage_change::Go::raw,WallJump,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0792,Moon Kingdom,overworld,MoonWorldHomeStage::stage_change::Go::raw,MoonWorldHomeStage::checkpoint::obj345,free,,human_route,casual,false,editor,Reverse of edge_user_0788.,,
