node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
LavaWorldUpDownYoshiExStage::stage_change::LavaWorldUpDownYoshiEx_Exit::raw,Dark Side,LavaWorldUpDownYoshiExStage,Yoshi's Magma Swamp,subarea,stage_change,StageData,LavaWorldUpDownYoshiEx_Exit,raw,obj50,Stage Change LavaWorldUpDownYoshiEx_Exit,550.000,650.000,-7350.000,1,Raw UnitConfigName=DokanStageChange.,
LavaWorldUpDownYoshiExStage::start,Dark Side,LavaWorldUpDownYoshiExStage,Yoshi's Magma Swamp,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx::sub_near,Dark Side,LavaWorldUpDownYoshiExStage,Yoshi's Magma Swamp,subarea,substage_entrance,EntranceDB,LavaWorldUpDownYoshiEx,sub_near,obj2,Substage near side: LavaWorldUpDownYoshiEx,-1100.000,350.000,2450.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx_Exit::sub_far,Dark Side,LavaWorldUpDownYoshiExStage,Yoshi's Magma Swamp,subarea,substage_entrance,EntranceDB,LavaWorldUpDownYoshiEx_Exit,sub_far,obj50,Substage far side: LavaWorldUpDownYoshiEx_Exit,550.000,650.000,-7350.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
PackunPoisonNoCapExStage::stage_change::PackunPoisonNoCapEx::raw,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,stage_change,StageData,PackunPoisonNoCapEx,raw,obj11,Stage Change PackunPoisonNoCapEx,3850.000,600.000,-10400.000,1,Raw UnitConfigName=DokanStageChange.,
PackunPoisonNoCapExStage::stage_change::PackunPoisonNoCapEx_Exit::raw,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,stage_change,StageData,PackunPoisonNoCapEx_Exit,raw,obj10,Stage Change PackunPoisonNoCapEx_Exit,2750.000,800.000,3000.000,1,Raw UnitConfigName=DokanStageChange.,
PackunPoisonNoCapExStage::start,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx::sub_near,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,substage_entrance,EntranceDB,PackunPoisonNoCapEx,sub_near,obj11,Substage near side: PackunPoisonNoCapEx,3850.000,600.000,-10400.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx_Exit::sub_far,Dark Side,PackunPoisonNoCapExStage,Invisible Road Capless,subarea,substage_entrance,EntranceDB,PackunPoisonNoCapEx_Exit,sub_far,obj10,Substage far side: PackunPoisonNoCapEx_Exit,2750.000,800.000,3000.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
SenobiTowerYoshiExStage::stage_change::SenobiTowerYoshiEx::raw,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,stage_change,StageData,SenobiTowerYoshiEx,raw,obj2,Stage Change SenobiTowerYoshiEx,3550.000,-1500.000,-450.000,1,Raw UnitConfigName=ChangeStageArea.,
SenobiTowerYoshiExStage::stage_change::SenobiTowerYoshiEx_Exit::raw,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,stage_change,StageData,SenobiTowerYoshiEx_Exit,raw,obj28,Stage Change SenobiTowerYoshiEx_Exit,-9404.521,8000.000,-11879.394,1,Raw UnitConfigName=DokanStageChange.,
SenobiTowerYoshiExStage::start,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
SenobiTowerYoshiExStage::entrance::SeaWorldEX3a::sub_near,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,substage_entrance,EntranceDB,SeaWorldEX3a,sub_near,obj287;obj512,Substage near side: SeaWorldEX3a,-700.000,-1500.000,200.000,0;1;2;3,Connected from SeaWorldHomeStage.,
SenobiTowerYoshiExStage::entrance::SeaWorldEX3b::sub_far,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,substage_entrance,EntranceDB,SeaWorldEX3b,sub_far,obj253;obj537,Substage far side: SeaWorldEX3b,-1300.000,-1400.000,200.000,0;1;2;3,Connected from SeaWorldHomeStage.,
SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx::sub_near,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,substage_entrance,EntranceDB,SenobiTowerYoshiEx,sub_near,obj2,Substage near side: SenobiTowerYoshiEx,3550.000,-1500.000,-450.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx_Exit::sub_far,Dark Side,SenobiTowerYoshiExStage,Yoshi on the Sinking Island,subarea,substage_entrance,EntranceDB,SenobiTowerYoshiEx_Exit,sub_far,obj28,Substage far side: SenobiTowerYoshiEx_Exit,-9404.521,8000.000,-11879.394,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ShootingCityYoshiExStage::stage_change::ShootingCityYoshiEx::raw,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,stage_change,StageData,ShootingCityYoshiEx,raw,obj27,Stage Change ShootingCityYoshiEx,50.000,0.000,1750.000,1,Raw UnitConfigName=DokanStageChange.,
ShootingCityYoshiExStage::stage_change::ShootingCityYoshiEx_Exit::raw,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,stage_change,StageData,ShootingCityYoshiEx_Exit,raw,obj26,Stage Change ShootingCityYoshiEx_Exit,250.000,0.000,-14450.000,1,Raw UnitConfigName=DokanStageChange.,
ShootingCityYoshiExStage::start,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,substage_entrance,EntranceDB,ShootingCityYoshiEx,sub_near,obj27,Substage near side: ShootingCityYoshiEx,50.000,0.000,1750.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx_Exit::sub_far,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,substage_entrance,EntranceDB,ShootingCityYoshiEx_Exit,sub_far,obj26,Substage far side: ShootingCityYoshiEx_Exit,250.000,0.000,-14450.000,1,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ShootingCityYoshiExStage::entrance::taxi::sub_near,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,substage_entrance,EntranceDB,taxi,sub_near,obj15009;obj412,Substage near side: taxi,400.000,-109.130,-2000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CityWorldHomeStage.,
ShootingCityYoshiExStage::entrance::taxireturn::sub_far,Dark Side,ShootingCityYoshiExStage,Yoshi Under Siege,subarea,substage_entrance,EntranceDB,taxireturn,sub_far,obj344,Substage far side: taxireturn,3141.508,-50.000,-15850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from CityWorldHomeStage.,
Special1WorldHomeStage::entrance::BikeSteelNoCapEx::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,BikeSteelNoCapEx,home_in,obj162,Home entrance: BikeSteelNoCapEx,5700.000,-200.000,1400.000,1,Links to BikeSteelNoCapExStage. StageData anchor UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::entrance::BikeSteelNoCapEx_Exit::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,BikeSteelNoCapEx_Exit,home_out,obj388,Home return: BikeSteelNoCapEx_Exit,6300.000,-200.000,950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to BikeSteelNoCapExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::BombTailRoomGoal::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,BombTailRoomGoal,home_out,obj83,Home return: BombTailRoomGoal,1100.000,6950.000,-20050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerBombTailStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::BombTailRoomStart::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,BombTailRoomStart,home_in,obj76,Home entrance: BombTailRoomStart,6300.000,4350.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerBombTailStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::CapThrowerRoomGoal::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,CapThrowerRoomGoal,home_out,obj87,Home return: CapThrowerRoomGoal,300.000,14150.000,-20050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerCapThrowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::CapThrowerRoomStart::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,CapThrowerRoomStart,home_in,obj80,Home entrance: CapThrowerRoomStart,7150.000,11500.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerCapThrowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::FireBlowerRoomGoal::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,FireBlowerRoomGoal,home_out,obj85,Home return: FireBlowerRoomGoal,700.000,10550.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerFireBlowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::FireBlowerRoomStart::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,FireBlowerRoomStart,home_in,obj78,Home entrance: FireBlowerRoomStart,6750.000,7900.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerFireBlowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,KillerRoadNoCapEx,home_in,obj153,Home entrance: KillerRoadNoCapEx,-21800.000,14334.050,24992.500,1,Links to KillerRoadNoCapExStage. StageData anchor UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,KillerRoadNoCapEx,home_out,obj153,Home return: KillerRoadNoCapEx,-21800.000,14334.050,24992.500,1,Links to KillerRoadNoCapExStage. StageData anchor UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,LavaWorldUpDownYoshiEx,home_in,obj311,Home entrance: LavaWorldUpDownYoshiEx,-450.000,-650.000,10350.000,1,Links to LavaWorldUpDownYoshiExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx_Exit::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,LavaWorldUpDownYoshiEx_Exit,home_out,obj391,Home return: LavaWorldUpDownYoshiEx_Exit,-450.000,-800.000,8550.000,1,Links to LavaWorldUpDownYoshiExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::PackunPoisonNoCapEx::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,PackunPoisonNoCapEx,home_in,obj268,Home entrance: PackunPoisonNoCapEx,3350.000,-2800.000,5900.000,1,Links to PackunPoisonNoCapExStage. StageData anchor UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::entrance::PackunPoisonNoCapEx_Exit::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,PackunPoisonNoCapEx_Exit,home_out,obj389,Home return: PackunPoisonNoCapEx_Exit,3050.000,-2700.000,5900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to PackunPoisonNoCapExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::SenobiTowerYoshiEx::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,SenobiTowerYoshiEx,home_in,obj269,Home entrance: SenobiTowerYoshiEx,1750.000,-2000.000,5000.000,1,Links to SenobiTowerYoshiExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::SenobiTowerYoshiEx_Exit::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,SenobiTowerYoshiEx_Exit,home_out,obj390,Home return: SenobiTowerYoshiEx_Exit,1600.000,-800.000,5350.000,1,Links to SenobiTowerYoshiExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::ShootingCityYoshiEx::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,ShootingCityYoshiEx,home_in,obj199,Home entrance: ShootingCityYoshiEx,2300.000,-2300.000,5700.000,1,Links to ShootingCityYoshiExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::ShootingCityYoshiEx_Exit::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,ShootingCityYoshiEx_Exit,home_out,obj392,Home return: ShootingCityYoshiEx_Exit,2850.000,-2300.000,5450.000,1,Links to ShootingCityYoshiExStage. StageData anchor UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::entrance::StackerRoomGoal::home_out,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,StackerRoomGoal,home_out,obj73,Home return: StackerRoomGoal,1500.000,3400.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerStackerStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::entrance::StackerRoomStart::home_in,Dark Side,Special1WorldHomeStage,Dark Side,overworld,home_entrance,EntranceDB,StackerRoomStart,home_in,obj72,Home entrance: StackerRoomStart,6000.000,1500.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to Special1WorldTowerStackerStage. StageData anchor UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::BikeSteelNoCapEx::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,BikeSteelNoCapEx,raw,obj162,Stage Change BikeSteelNoCapEx,5700.000,-200.000,1400.000,1,Raw UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::stage_change::BikeSteelNoCapEx_Exit::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,BikeSteelNoCapEx_Exit,raw,obj388,Stage Change BikeSteelNoCapEx_Exit,6300.000,-200.000,950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::BombTailRoomGoal::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,BombTailRoomGoal,raw,obj83,Stage Change BombTailRoomGoal,1100.000,6950.000,-20050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::BombTailRoomStart::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,BombTailRoomStart,raw,obj76,Stage Change BombTailRoomStart,6300.000,4350.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::CapThrowerRoomGoal::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,CapThrowerRoomGoal,raw,obj87,Stage Change CapThrowerRoomGoal,300.000,14150.000,-20050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::CapThrowerRoomStart::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,CapThrowerRoomStart,raw,obj80,Stage Change CapThrowerRoomStart,7150.000,11500.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::FireBlowerRoomGoal::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,FireBlowerRoomGoal,raw,obj85,Stage Change FireBlowerRoomGoal,700.000,10550.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::FireBlowerRoomStart::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,FireBlowerRoomStart,raw,obj78,Stage Change FireBlowerRoomStart,6750.000,7900.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::GK_Respawn::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,GK_Respawn,raw,obj494,Stage Change GK_Respawn,3950.000,20250.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=MissRestartArea.,
Special1WorldHomeStage::stage_change::KillerRoadNoCapEx::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,KillerRoadNoCapEx,raw,obj153,Stage Change KillerRoadNoCapEx,-21800.000,14334.050,24992.500,1,Raw UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::stage_change::LavaWorldUpDownYoshiEx::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,LavaWorldUpDownYoshiEx,raw,obj311,Stage Change LavaWorldUpDownYoshiEx,-450.000,-650.000,10350.000,1,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::LavaWorldUpDownYoshiEx_Exit::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,LavaWorldUpDownYoshiEx_Exit,raw,obj391,Stage Change LavaWorldUpDownYoshiEx_Exit,-450.000,-800.000,8550.000,1,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::PackunPoisonNoCapEx::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,PackunPoisonNoCapEx,raw,obj268,Stage Change PackunPoisonNoCapEx,3350.000,-2800.000,5900.000,1,Raw UnitConfigName=DoorAreaChangeCap.,
Special1WorldHomeStage::stage_change::PackunPoisonNoCapEx_Exit::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,PackunPoisonNoCapEx_Exit,raw,obj389,Stage Change PackunPoisonNoCapEx_Exit,3050.000,-2700.000,5900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::SenobiTowerYoshiEx::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,SenobiTowerYoshiEx,raw,obj269,Stage Change SenobiTowerYoshiEx,1750.000,-2000.000,5000.000,1,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::SenobiTowerYoshiEx_Exit::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,SenobiTowerYoshiEx_Exit,raw,obj390,Stage Change SenobiTowerYoshiEx_Exit,1600.000,-800.000,5350.000,1,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::ShootingCityYoshiEx::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,ShootingCityYoshiEx,raw,obj199,Stage Change ShootingCityYoshiEx,2300.000,-2300.000,5700.000,1,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::ShootingCityYoshiEx_Exit::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,ShootingCityYoshiEx_Exit,raw,obj392,Stage Change ShootingCityYoshiEx_Exit,2850.000,-2300.000,5450.000,1,Raw UnitConfigName=DokanStageChange.,
Special1WorldHomeStage::stage_change::StackerRoomGoal::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,StackerRoomGoal,raw,obj73,Stage Change StackerRoomGoal,1500.000,3400.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::StackerRoomStart::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,StackerRoomStart,raw,obj72,Stage Change StackerRoomStart,6000.000,1500.000,-20000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldHomeStage::stage_change::StartPos::raw,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_change,StageData,StartPos,raw,obj191,Stage Change StartPos,-18950.000,15034.662,25000.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerStartObjNoLink.,
Special1WorldHomeStage::start,Dark Side,Special1WorldHomeStage,Dark Side,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
Special1WorldHomeStage::event::MoonRockActive_Dark,Dark Side,Special1WorldHomeStage,Dark Side,overworld,state_event,progression_events,,,,Dark Side Moon Rock Active,,,,,Fill the route to the Moon Rock and any prerequisite story/global state.,
Special1WorldHomeStage::event::WorldPeace_Dark,Dark Side,Special1WorldHomeStage,Dark Side,overworld,state_event,progression_events,,,,Dark Side World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
Special1WorldTowerBombTailStage::stage_change::BombTailRoomGoal::raw,Dark Side,Special1WorldTowerBombTailStage,Rabbit Ridge Tower: Hariet Battle,subarea,stage_change,StageData,BombTailRoomGoal,raw,obj15,Stage Change BombTailRoomGoal,0.000,500.000,-5515.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldTowerBombTailStage::stage_change::BombTailRoomStart::raw,Dark Side,Special1WorldTowerBombTailStage,Rabbit Ridge Tower: Hariet Battle,subarea,stage_change,StageData,BombTailRoomStart,raw,obj18,Stage Change BombTailRoomStart,0.000,-100.000,5815.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special1WorldTowerBombTailStage::start,Dark Side,Special1WorldTowerBombTailStage,Rabbit Ridge Tower: Hariet Battle,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
Special1WorldTowerBombTailStage::entrance::BombTailRoomGoal::sub_far,Dark Side,Special1WorldTowerBombTailStage,Rabbit Ridge Tower: Hariet Battle,subarea,substage_entrance,EntranceDB,BombTailRoomGoal,sub_far,obj15,Substage far side: BombTailRoomGoal,0.000,500.000,-5515.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from Special1WorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
