anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
LavaWorldUpDownYoshiExStage::stage_change::LavaWorldUpDownYoshiEx_Exit::raw,LavaWorldUpDownYoshiExStage::stage_change::LavaWorldUpDownYoshiEx_Exit::raw,change_stage_id,Dark Side,LavaWorldUpDownYoshiExStage,subarea,LavaWorldUpDownYoshiEx_Exit,raw,obj50,550.000,650.000,-7350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownYoshiExStage::start,LavaWorldUpDownYoshiExStage::start,stage_start,Dark Side,LavaWorldUpDownYoshiExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx::sub_near,LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx::sub_near,entrance_side,Dark Side,LavaWorldUpDownYoshiExStage,subarea,LavaWorldUpDownYoshiEx,sub_near,obj2,-1100.000,350.000,2450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx_Exit::sub_far,LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx_Exit::sub_far,entrance_side,Dark Side,LavaWorldUpDownYoshiExStage,subarea,LavaWorldUpDownYoshiEx_Exit,sub_far,obj50,550.000,650.000,-7350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PackunPoisonNoCapExStage::stage_change::PackunPoisonNoCapEx::raw,PackunPoisonNoCapExStage::stage_change::PackunPoisonNoCapEx::raw,change_stage_id,Dark Side,PackunPoisonNoCapExStage,subarea,PackunPoisonNoCapEx,raw,obj11,3850.000,600.000,-10400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PackunPoisonNoCapExStage::stage_change::PackunPoisonNoCapEx_Exit::raw,PackunPoisonNoCapExStage::stage_change::PackunPoisonNoCapEx_Exit::raw,change_stage_id,Dark Side,PackunPoisonNoCapExStage,subarea,PackunPoisonNoCapEx_Exit,raw,obj10,2750.000,800.000,3000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PackunPoisonNoCapExStage::start,PackunPoisonNoCapExStage::start,stage_start,Dark Side,PackunPoisonNoCapExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx::sub_near,PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx::sub_near,entrance_side,Dark Side,PackunPoisonNoCapExStage,subarea,PackunPoisonNoCapEx,sub_near,obj11,3850.000,600.000,-10400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx_Exit::sub_far,PackunPoisonNoCapExStage::entrance::PackunPoisonNoCapEx_Exit::sub_far,entrance_side,Dark Side,PackunPoisonNoCapExStage,subarea,PackunPoisonNoCapEx_Exit,sub_far,obj10,2750.000,800.000,3000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::stage_change::SenobiTowerYoshiEx::raw,SenobiTowerYoshiExStage::stage_change::SenobiTowerYoshiEx::raw,change_stage_id,Dark Side,SenobiTowerYoshiExStage,subarea,SenobiTowerYoshiEx,raw,obj2,3550.000,-1500.000,-450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::stage_change::SenobiTowerYoshiEx_Exit::raw,SenobiTowerYoshiExStage::stage_change::SenobiTowerYoshiEx_Exit::raw,change_stage_id,Dark Side,SenobiTowerYoshiExStage,subarea,SenobiTowerYoshiEx_Exit,raw,obj28,-9404.521,8000.000,-11879.394,StageData,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::start,SenobiTowerYoshiExStage::start,stage_start,Dark Side,SenobiTowerYoshiExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::entrance::SeaWorldEX3a::sub_near,SenobiTowerYoshiExStage::entrance::SeaWorldEX3a::sub_near,entrance_side,Dark Side,SenobiTowerYoshiExStage,subarea,SeaWorldEX3a,sub_near,obj287;obj512,-700.000,-1500.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::entrance::SeaWorldEX3b::sub_far,SenobiTowerYoshiExStage::entrance::SeaWorldEX3b::sub_far,entrance_side,Dark Side,SenobiTowerYoshiExStage,subarea,SeaWorldEX3b,sub_far,obj253;obj537,-1300.000,-1400.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx::sub_near,SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx::sub_near,entrance_side,Dark Side,SenobiTowerYoshiExStage,subarea,SenobiTowerYoshiEx,sub_near,obj2,3550.000,-1500.000,-450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx_Exit::sub_far,SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx_Exit::sub_far,entrance_side,Dark Side,SenobiTowerYoshiExStage,subarea,SenobiTowerYoshiEx_Exit,sub_far,obj28,-9404.521,8000.000,-11879.394,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::stage_change::ShootingCityYoshiEx::raw,ShootingCityYoshiExStage::stage_change::ShootingCityYoshiEx::raw,change_stage_id,Dark Side,ShootingCityYoshiExStage,subarea,ShootingCityYoshiEx,raw,obj27,50.000,0.000,1750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::stage_change::ShootingCityYoshiEx_Exit::raw,ShootingCityYoshiExStage::stage_change::ShootingCityYoshiEx_Exit::raw,change_stage_id,Dark Side,ShootingCityYoshiExStage,subarea,ShootingCityYoshiEx_Exit,raw,obj26,250.000,0.000,-14450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::start,ShootingCityYoshiExStage::start,stage_start,Dark Side,ShootingCityYoshiExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,entrance_side,Dark Side,ShootingCityYoshiExStage,subarea,ShootingCityYoshiEx,sub_near,obj27,50.000,0.000,1750.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx_Exit::sub_far,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx_Exit::sub_far,entrance_side,Dark Side,ShootingCityYoshiExStage,subarea,ShootingCityYoshiEx_Exit,sub_far,obj26,250.000,0.000,-14450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::entrance::taxi::sub_near,ShootingCityYoshiExStage::entrance::taxi::sub_near,entrance_side,Dark Side,ShootingCityYoshiExStage,subarea,taxi,sub_near,obj15009;obj412,400.000,-109.130,-2000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ShootingCityYoshiExStage::entrance::taxireturn::sub_far,ShootingCityYoshiExStage::entrance::taxireturn::sub_far,entrance_side,Dark Side,ShootingCityYoshiExStage,subarea,taxireturn,sub_far,obj344,3141.508,-50.000,-15850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::BikeSteelNoCapEx::home_in,Special1WorldHomeStage::entrance::BikeSteelNoCapEx::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,BikeSteelNoCapEx,home_in,obj162,5700.000,-200.000,1400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::BikeSteelNoCapEx_Exit::home_out,Special1WorldHomeStage::entrance::BikeSteelNoCapEx_Exit::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,BikeSteelNoCapEx_Exit,home_out,obj388,6300.000,-200.000,950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::BombTailRoomGoal::home_out,Special1WorldHomeStage::entrance::BombTailRoomGoal::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,BombTailRoomGoal,home_out,obj83,1100.000,6950.000,-20050.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::BombTailRoomStart::home_in,Special1WorldHomeStage::entrance::BombTailRoomStart::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,BombTailRoomStart,home_in,obj76,6300.000,4350.000,-20000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::CapThrowerRoomGoal::home_out,Special1WorldHomeStage::entrance::CapThrowerRoomGoal::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,CapThrowerRoomGoal,home_out,obj87,300.000,14150.000,-20050.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::CapThrowerRoomStart::home_in,Special1WorldHomeStage::entrance::CapThrowerRoomStart::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,CapThrowerRoomStart,home_in,obj80,7150.000,11500.000,-20000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::FireBlowerRoomGoal::home_out,Special1WorldHomeStage::entrance::FireBlowerRoomGoal::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,FireBlowerRoomGoal,home_out,obj85,700.000,10550.000,-20000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::FireBlowerRoomStart::home_in,Special1WorldHomeStage::entrance::FireBlowerRoomStart::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,FireBlowerRoomStart,home_in,obj78,6750.000,7900.000,-20000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_in,Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,KillerRoadNoCapEx,home_in,obj153,-21800.000,14334.050,24992.500,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_out,Special1WorldHomeStage::entrance::KillerRoadNoCapEx::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,KillerRoadNoCapEx,home_out,obj153,-21800.000,14334.050,24992.500,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx::home_in,Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,LavaWorldUpDownYoshiEx,home_in,obj311,-450.000,-650.000,10350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx_Exit::home_out,Special1WorldHomeStage::entrance::LavaWorldUpDownYoshiEx_Exit::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,LavaWorldUpDownYoshiEx_Exit,home_out,obj391,-450.000,-800.000,8550.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::PackunPoisonNoCapEx::home_in,Special1WorldHomeStage::entrance::PackunPoisonNoCapEx::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,PackunPoisonNoCapEx,home_in,obj268,3350.000,-2800.000,5900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::PackunPoisonNoCapEx_Exit::home_out,Special1WorldHomeStage::entrance::PackunPoisonNoCapEx_Exit::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,PackunPoisonNoCapEx_Exit,home_out,obj389,3050.000,-2700.000,5900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::SenobiTowerYoshiEx::home_in,Special1WorldHomeStage::entrance::SenobiTowerYoshiEx::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,SenobiTowerYoshiEx,home_in,obj269,1750.000,-2000.000,5000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::SenobiTowerYoshiEx_Exit::home_out,Special1WorldHomeStage::entrance::SenobiTowerYoshiEx_Exit::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,SenobiTowerYoshiEx_Exit,home_out,obj390,1600.000,-800.000,5350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::ShootingCityYoshiEx::home_in,Special1WorldHomeStage::entrance::ShootingCityYoshiEx::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,ShootingCityYoshiEx,home_in,obj199,2300.000,-2300.000,5700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::ShootingCityYoshiEx_Exit::home_out,Special1WorldHomeStage::entrance::ShootingCityYoshiEx_Exit::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,ShootingCityYoshiEx_Exit,home_out,obj392,2850.000,-2300.000,5450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::StackerRoomGoal::home_out,Special1WorldHomeStage::entrance::StackerRoomGoal::home_out,entrance_side,Dark Side,Special1WorldHomeStage,overworld,StackerRoomGoal,home_out,obj73,1500.000,3400.000,-20000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::entrance::StackerRoomStart::home_in,Special1WorldHomeStage::entrance::StackerRoomStart::home_in,entrance_side,Dark Side,Special1WorldHomeStage,overworld,StackerRoomStart,home_in,obj72,6000.000,1500.000,-20000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::BikeSteelNoCapEx::raw,Special1WorldHomeStage::stage_change::BikeSteelNoCapEx::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,BikeSteelNoCapEx,raw,obj162,5700.000,-200.000,1400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::BikeSteelNoCapEx_Exit::raw,Special1WorldHomeStage::stage_change::BikeSteelNoCapEx_Exit::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,BikeSteelNoCapEx_Exit,raw,obj388,6300.000,-200.000,950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::BombTailRoomGoal::raw,Special1WorldHomeStage::stage_change::BombTailRoomGoal::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,BombTailRoomGoal,raw,obj83,1100.000,6950.000,-20050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::BombTailRoomStart::raw,Special1WorldHomeStage::stage_change::BombTailRoomStart::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,BombTailRoomStart,raw,obj76,6300.000,4350.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::CapThrowerRoomGoal::raw,Special1WorldHomeStage::stage_change::CapThrowerRoomGoal::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,CapThrowerRoomGoal,raw,obj87,300.000,14150.000,-20050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::CapThrowerRoomStart::raw,Special1WorldHomeStage::stage_change::CapThrowerRoomStart::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,CapThrowerRoomStart,raw,obj80,7150.000,11500.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::FireBlowerRoomGoal::raw,Special1WorldHomeStage::stage_change::FireBlowerRoomGoal::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,FireBlowerRoomGoal,raw,obj85,700.000,10550.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::FireBlowerRoomStart::raw,Special1WorldHomeStage::stage_change::FireBlowerRoomStart::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,FireBlowerRoomStart,raw,obj78,6750.000,7900.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::GK_Respawn::raw,Special1WorldHomeStage::stage_change::GK_Respawn::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,GK_Respawn,raw,obj494,3950.000,20250.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::KillerRoadNoCapEx::raw,Special1WorldHomeStage::stage_change::KillerRoadNoCapEx::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,KillerRoadNoCapEx,raw,obj153,-21800.000,14334.050,24992.500,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::LavaWorldUpDownYoshiEx::raw,Special1WorldHomeStage::stage_change::LavaWorldUpDownYoshiEx::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,LavaWorldUpDownYoshiEx,raw,obj311,-450.000,-650.000,10350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::LavaWorldUpDownYoshiEx_Exit::raw,Special1WorldHomeStage::stage_change::LavaWorldUpDownYoshiEx_Exit::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,LavaWorldUpDownYoshiEx_Exit,raw,obj391,-450.000,-800.000,8550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::PackunPoisonNoCapEx::raw,Special1WorldHomeStage::stage_change::PackunPoisonNoCapEx::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,PackunPoisonNoCapEx,raw,obj268,3350.000,-2800.000,5900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::PackunPoisonNoCapEx_Exit::raw,Special1WorldHomeStage::stage_change::PackunPoisonNoCapEx_Exit::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,PackunPoisonNoCapEx_Exit,raw,obj389,3050.000,-2700.000,5900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::SenobiTowerYoshiEx::raw,Special1WorldHomeStage::stage_change::SenobiTowerYoshiEx::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,SenobiTowerYoshiEx,raw,obj269,1750.000,-2000.000,5000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::SenobiTowerYoshiEx_Exit::raw,Special1WorldHomeStage::stage_change::SenobiTowerYoshiEx_Exit::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,SenobiTowerYoshiEx_Exit,raw,obj390,1600.000,-800.000,5350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::ShootingCityYoshiEx::raw,Special1WorldHomeStage::stage_change::ShootingCityYoshiEx::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,ShootingCityYoshiEx,raw,obj199,2300.000,-2300.000,5700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::ShootingCityYoshiEx_Exit::raw,Special1WorldHomeStage::stage_change::ShootingCityYoshiEx_Exit::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,ShootingCityYoshiEx_Exit,raw,obj392,2850.000,-2300.000,5450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::StackerRoomGoal::raw,Special1WorldHomeStage::stage_change::StackerRoomGoal::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,StackerRoomGoal,raw,obj73,1500.000,3400.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::StackerRoomStart::raw,Special1WorldHomeStage::stage_change::StackerRoomStart::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,StackerRoomStart,raw,obj72,6000.000,1500.000,-20000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::stage_change::StartPos::raw,Special1WorldHomeStage::stage_change::StartPos::raw,change_stage_id,Dark Side,Special1WorldHomeStage,overworld,StartPos,raw,obj191,-18950.000,15034.662,25000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::start,Special1WorldHomeStage::start,stage_start,Dark Side,Special1WorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::event::MoonRockActive_Dark,Special1WorldHomeStage::event::MoonRockActive_Dark,state_event,Dark Side,Special1WorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldHomeStage::event::WorldPeace_Dark,Special1WorldHomeStage::event::WorldPeace_Dark,state_event,Dark Side,Special1WorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerBombTailStage::stage_change::BombTailRoomGoal::raw,Special1WorldTowerBombTailStage::stage_change::BombTailRoomGoal::raw,change_stage_id,Dark Side,Special1WorldTowerBombTailStage,subarea,BombTailRoomGoal,raw,obj15,0.000,500.000,-5515.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerBombTailStage::stage_change::BombTailRoomStart::raw,Special1WorldTowerBombTailStage::stage_change::BombTailRoomStart::raw,change_stage_id,Dark Side,Special1WorldTowerBombTailStage,subarea,BombTailRoomStart,raw,obj18,0.000,-100.000,5815.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerBombTailStage::start,Special1WorldTowerBombTailStage::start,stage_start,Dark Side,Special1WorldTowerBombTailStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerBombTailStage::entrance::BombTailRoomGoal::sub_far,Special1WorldTowerBombTailStage::entrance::BombTailRoomGoal::sub_far,entrance_side,Dark Side,Special1WorldTowerBombTailStage,subarea,BombTailRoomGoal,sub_far,obj15,0.000,500.000,-5515.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerBombTailStage::entrance::BombTailRoomStart::sub_near,Special1WorldTowerBombTailStage::entrance::BombTailRoomStart::sub_near,entrance_side,Dark Side,Special1WorldTowerBombTailStage,subarea,BombTailRoomStart,sub_near,obj18,0.000,-100.000,5815.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerCapThrowerStage::stage_change::CapThrowerRoomGoal::raw,Special1WorldTowerCapThrowerStage::stage_change::CapThrowerRoomGoal::raw,change_stage_id,Dark Side,Special1WorldTowerCapThrowerStage,subarea,CapThrowerRoomGoal,raw,obj19,0.000,300.000,-5465.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerCapThrowerStage::stage_change::CapThrowerRoomStart::raw,Special1WorldTowerCapThrowerStage::stage_change::CapThrowerRoomStart::raw,change_stage_id,Dark Side,Special1WorldTowerCapThrowerStage,subarea,CapThrowerRoomStart,raw,obj17,0.000,-100.000,5865.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerCapThrowerStage::start,Special1WorldTowerCapThrowerStage::start,stage_start,Dark Side,Special1WorldTowerCapThrowerStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerCapThrowerStage::entrance::CapThrowerRoomGoal::sub_far,Special1WorldTowerCapThrowerStage::entrance::CapThrowerRoomGoal::sub_far,entrance_side,Dark Side,Special1WorldTowerCapThrowerStage,subarea,CapThrowerRoomGoal,sub_far,obj19,0.000,300.000,-5465.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special1WorldTowerCapThrowerStage::entrance::CapThrowerRoomStart::sub_near,Special1WorldTowerCapThrowerStage::entrance::CapThrowerRoomStart::sub_near,entrance_side,Dark Side,Special1WorldTowerCapThrowerStage,subarea,CapThrowerRoomStart,sub_near,obj17,0.000,-100.000,5865.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
