edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0429,Dark Side,subarea,Special1WorldTowerFireBlowerStage::entrance::FireBlowerRoomStart::sub_near,Special1WorldTowerFireBlowerStage::entrance::FireBlowerRoomGoal::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0430,Dark Side,subarea,Special1WorldTowerStackerStage::entrance::StackerRoomGoal::sub_far,Special1WorldTowerStackerStage::entrance::StackerRoomStart::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0431,Dark Side,subarea,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx::sub_near,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx_Exit::sub_far,(LongJump & RollBoost & TimerChallenge) | (RollBoost & TimerChallenge) | (LongJump & TimerChallenge) | (Dive & TimerChallenge),,human_route,casual;advanced;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0432,Dark Side,subarea,SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx::sub_near,SenobiTowerYoshiExStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0433,Dark Side,subarea,SenobiTowerYoshiExStage::place::new_place,SenobiTowerYoshiExStage::entrance::SenobiTowerYoshiEx_Exit::sub_far,Yoshi,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0434,Dark Side,subarea,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,ShootingCityYoshiExStage::entrance::taxireturn::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0435,Dark Side,subarea,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx_Exit::sub_far,ShootingCityYoshiExStage::entrance::ShootingCityYoshiEx::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0436,Dark Side,subarea,LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx::sub_near,LavaWorldUpDownYoshiExStage::entrance::LavaWorldUpDownYoshiEx_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0001,Dark Side,subarea,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx_Exit::sub_far,BikeSteelNoCapExStage::entrance::BikeSteelNoCapEx::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0431.,,
edge_user_0003,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::stage_change::Come::raw,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0910,Dark Side,overworld,Special1WorldHomeStage::stage_change::Come::raw,Special1WorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0911,Dark Side,overworld,Special1WorldHomeStage::start,Special1WorldHomeStage::stage_change::Come::raw,ElectricWire,,human_route,casual,false,editor,Reverse of edge_user_0910.,,
edge_user_0912,Dark Side,overworld,Special1WorldHomeStage::stage_change::Come::raw,Special1WorldHomeStage::place::new_place_3,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0913,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::place::new_place_3,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0960,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::start,ElectricWire,,human_route,casual,false,editor,Reverse of edge_user_0377.,,
edge_user_0961,Dark Side,overworld,Special1WorldHomeStage::stage_change::Go::raw,Special1WorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0962,Dark Side,overworld,Special1WorldHomeStage::start,Special1WorldHomeStage::stage_change::Go::raw,impossible,,human_route,casual,false,editor,Reverse of edge_user_0961.,,
edge_user_0963,Dark Side,overworld,Special1WorldHomeStage::place::new_place_4,Special1WorldHomeStage::place::new_place,MoonLowGravity,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0964,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::place::new_place_4,free,,human_route,casual,false,editor,Reverse of edge_user_0963.,,
edge_user_0965,Dark Side,overworld,Special1WorldHomeStage::stage_change::Go::raw,Special1WorldHomeStage::place::new_place_4,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0966,Dark Side,overworld,Special1WorldHomeStage::entrance::CapThrowerRoomStart::home_in,Special1WorldHomeStage::place::new_place_5,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0968,Dark Side,overworld,Special1WorldHomeStage::place::new_place_4,Special1WorldHomeStage::entrance::PackunPoisonNoCapEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0969,Dark Side,overworld,Special1WorldHomeStage::place::new_place_4,Special1WorldHomeStage::entrance::ShootingCityYoshiEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0970,Dark Side,overworld,Special1WorldHomeStage::entrance::SenobiTowerYoshiEx::home_in,Special1WorldHomeStage::place::new_place,MoonLowGravity | WallJump | Dive | (NeutralThrow & Vault) | (UpThrow & Vault) | (DownThrow & Vault & LedgeGrab) | (Backflip & LedgeGrab) | (GroundPoundJump & LedgeGrab) | (SideFlip & LedgeGrab) | (Spin & LedgeGrab) | TripleJump,,human_route,casual;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced,false,editor,Reverse of edge_user_0418.,,
edge_user_0971,Dark Side,overworld,Special1WorldHomeStage::place::new_place,Special1WorldHomeStage::place::new_place_2,MoonLowGravity | KingdomAccess_Dark,,human_route,casual;advanced,true,editor,Created in graph editor.,,
edge_user_0972,Dark Side,overworld,Special1WorldHomeStage::place::new_place_2,Special1WorldHomeStage::place::new_place_6,MoonLowGravity | WallJump | Dive | (NeutralThrow & Vault) | (UpThrow & Vault) | (DownThrow & Vault & LedgeGrab) | (Backflip & LedgeGrab) | (GroundPoundJump & LedgeGrab) | (SideFlip & LedgeGrab) | (Spin & LedgeGrab) | TripleJump,,human_route,casual;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0973,Dark Side,overworld,Special1WorldHomeStage::place::new_place_6,Special1WorldHomeStage::place::new_place_5,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,"1,2",
edge_user_0967,Dark Side,overworld,Special1WorldHomeStage::place::new_place_6,Special1WorldHomeStage::entrance::StackerRoomStart::home_in,ElectricWire,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0974,Dark Side,overworld,Special1WorldHomeStage::place::new_place_6,Special1WorldHomeStage::entrance::BikeSteelNoCapEx::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0975,Dark Side,overworld,Special1WorldHomeStage::entrance::BikeSteelNoCapEx::home_in,Special1WorldHomeStage::place::new_place_6,MoonLowGravity | WallJump | LedgeGrab | (NeutralThrow & Backflip) | (NeutralThrow & GroundPoundJump) | (NeutralThrow & SideFlip) | Spin | TripleJump | Dive | (Vault & NeutralThrow) | (UpThrow & Vault) | (DownThrow & Vault),,human_route,casual;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;expert,false,editor,Reverse of edge_user_0974.,,
