anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
ClashWorldShopStage::entrance::Kinopio::sub_far,ClashWorldShopStage::entrance::Kinopio::sub_far,entrance_side,Lost Kingdom,ClashWorldShopStage,subarea,Kinopio,sub_far,obj12,0.000,-100.000,50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ClashWorldShopStage::entrance::Kinopio::sub_near,ClashWorldShopStage::entrance::Kinopio::sub_near,entrance_side,Lost Kingdom,ClashWorldShopStage,subarea,Kinopio,sub_near,obj12,0.000,-100.000,50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::stage_change::imomu_01::raw,ImomuPoisonExStage::stage_change::imomu_01::raw,change_stage_id,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_01,raw,obj5483,-15200.000,-300.000,-4700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::stage_change::imomu_02::raw,ImomuPoisonExStage::stage_change::imomu_02::raw,change_stage_id,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_02,raw,obj5484,-15300.000,-100.000,-27450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::start,ImomuPoisonExStage::start,stage_start,Lost Kingdom,ImomuPoisonExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::entrance::imomu_01::sub_near,ImomuPoisonExStage::entrance::imomu_01::sub_near,entrance_side,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_01,sub_near,obj5483,-15200.000,-300.000,-4700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::entrance::imomu_02::sub_far,ImomuPoisonExStage::entrance::imomu_02::sub_far,entrance_side,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_02,sub_far,obj5484,-15300.000,-100.000,-27450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::stage_change::ClashWorldMoonEX2::raw,JangoExStage::stage_change::ClashWorldMoonEX2::raw,change_stage_id,Lost Kingdom,JangoExStage,subarea,ClashWorldMoonEX2,raw,obj278,460.000,100.000,2850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::start,JangoExStage::start,stage_start,Lost Kingdom,JangoExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::entrance::ClashWorldMoonEX2::sub_far,JangoExStage::entrance::ClashWorldMoonEX2::sub_far,entrance_side,Lost Kingdom,JangoExStage,subarea,ClashWorldMoonEX2,sub_far,obj278,460.000,100.000,2850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::entrance::ClashWorldMoonEX2::sub_near,JangoExStage::entrance::ClashWorldMoonEX2::sub_near,entrance_side,Lost Kingdom,JangoExStage,subarea,ClashWorldMoonEX2,sub_near,obj278,460.000,100.000,2850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::Start::raw,ClashWorldHomeStage::stage_change::Start::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,Start,raw,obj3976,5563.963,-1066.134,12329.452,StageData,,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::Come::raw,ClashWorldHomeStage::stage_change::Come::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,Come,raw,obj97060,0.000,0.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::Go::raw,ClashWorldHomeStage::stage_change::Go::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,Go,raw,obj97061,0.000,0.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
