node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
ClashWorldHomeStage::stage_change::ClashWorldMoonEX2::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,ClashWorldMoonEX2,raw,obj1639,Stage Change ClashWorldMoonEX2,-1200.000,4100.000,3050.000,3,Raw UnitConfigName=DokanStageChange.,
ClashWorldHomeStage::stage_change::Kinopio::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,Kinopio,raw,obj3798,Stage Change Kinopio,-2800.041,7300.000,3200.073,0;1;2;3,Raw UnitConfigName=ChangeStageArea.,
ClashWorldHomeStage::stage_change::imomu_01::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,imomu_01,raw,obj1640,Stage Change imomu_01,6600.000,400.000,9000.000,3,Raw UnitConfigName=DokanStageChange.,
ClashWorldHomeStage::stage_change::imomu_02::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,imomu_02,raw,obj1641,Stage Change imomu_02,5662.062,400.000,8631.596,3,Raw UnitConfigName=DokanStageChange.,
ClashWorldHomeStage::start,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ClashWorldHomeStage::event::MoonRockActive_Lost,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,state_event,StageData:progression_events,,,obj610,Moon Rock,8200.000,-428.193,-1150.000,3,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj610.,
ClashWorldHomeStage::event::WorldPeace_Lost,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,state_event,progression_events,,,,Lost Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
ClashWorldShopStage::stage_change::Kinopio::raw,Lost Kingdom,ClashWorldShopStage,Crazy Cap Store,subarea,stage_change,StageData,Kinopio,raw,obj12,Stage Change Kinopio,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
ClashWorldShopStage::stage_change::kinopio::raw,Lost Kingdom,ClashWorldShopStage,Crazy Cap Store,subarea,stage_change,StageData,kinopio,raw,obj2,Stage Change kinopio,0.000,0.000,-400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerActorHakoniwa.,
ClashWorldShopStage::start,Lost Kingdom,ClashWorldShopStage,Crazy Cap Store,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ClashWorldShopStage::entrance::Kinopio::sub_far,Lost Kingdom,ClashWorldShopStage,Crazy Cap Store,subarea,substage_entrance,EntranceDB,Kinopio,sub_far,obj12,Substage far side: Kinopio,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ClashWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
ClashWorldShopStage::entrance::Kinopio::sub_near,Lost Kingdom,ClashWorldShopStage,Crazy Cap Store,subarea,substage_entrance,EntranceDB,Kinopio,sub_near,obj12,Substage near side: Kinopio,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ClashWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.,
ImomuPoisonExStage::stage_change::imomu_01::raw,Lost Kingdom,ImomuPoisonExStage,Stretch and Traverse the Jungle,subarea,stage_change,StageData,imomu_01,raw,obj5483,Stage Change imomu_01,-15200.000,-300.000,-4700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ImomuPoisonExStage::stage_change::imomu_02::raw,Lost Kingdom,ImomuPoisonExStage,Stretch and Traverse the Jungle,subarea,stage_change,StageData,imomu_02,raw,obj5484,Stage Change imomu_02,-15300.000,-100.000,-27450.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
ImomuPoisonExStage::start,Lost Kingdom,ImomuPoisonExStage,Stretch and Traverse the Jungle,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
ImomuPoisonExStage::entrance::imomu_01::sub_near,Lost Kingdom,ImomuPoisonExStage,Stretch and Traverse the Jungle,subarea,substage_entrance,EntranceDB,imomu_01,sub_near,obj5483,Substage near side: imomu_01,-15200.000,-300.000,-4700.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ClashWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ImomuPoisonExStage::entrance::imomu_02::sub_far,Lost Kingdom,ImomuPoisonExStage,Stretch and Traverse the Jungle,subarea,substage_entrance,EntranceDB,imomu_02,sub_far,obj5484,Substage far side: imomu_02,-15300.000,-100.000,-27450.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ClashWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
JangoExStage::stage_change::ClashWorldMoonEX2::raw,Lost Kingdom,JangoExStage,Klepto 2 - Lava Boogaloo,subarea,stage_change,StageData,ClashWorldMoonEX2,raw,obj278,Stage Change ClashWorldMoonEX2,460.000,100.000,2850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
JangoExStage::start,Lost Kingdom,JangoExStage,Klepto 2 - Lava Boogaloo,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
JangoExStage::entrance::ClashWorldMoonEX2::sub_far,Lost Kingdom,JangoExStage,Klepto 2 - Lava Boogaloo,subarea,substage_entrance,EntranceDB,ClashWorldMoonEX2,sub_far,obj278,Substage far side: ClashWorldMoonEX2,460.000,100.000,2850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ClashWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
JangoExStage::entrance::ClashWorldMoonEX2::sub_near,Lost Kingdom,JangoExStage,Klepto 2 - Lava Boogaloo,subarea,substage_entrance,EntranceDB,ClashWorldMoonEX2,sub_near,obj278,Substage near side: ClashWorldMoonEX2,460.000,100.000,2850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ClashWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
ClashWorldHomeStage::stage_change::Start::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,Start,raw,obj3976,Stage Change Start,5563.963,-1066.134,12329.452,1,Raw UnitConfigName=ChangeStageArea.,
ClashWorldHomeStage::place::new_place,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,custom_place,editor,,,,On a Tree in the Swamp Free,,,,,Human-authored logic place.,
ClashWorldHomeStage::place::new_place_2,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,custom_place,editor,,,,A Butterfly's Treasure Free,,,,,Human-authored logic place.,
ClashWorldHomeStage::place::new_place_3,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,custom_place,editor,,,,Halfway Point,,,,,Human-authored logic place.,
ClashWorldHomeStage::stage_change::Come::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,Come,raw,obj97060,Stage Change Come,0.000,0.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
ClashWorldHomeStage::stage_change::Go::raw,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,stage_change,StageData,Go,raw,obj97061,Stage Change Go,0.000,0.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
ClashWorldHomeStage::place::new_place_4,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,custom_place,editor,,,,TnT Free,,,,,Human-authored logic place.,
ClashWorldHomeStage::place::new_place_5,Lost Kingdom,ClashWorldHomeStage,Lost Kingdom,overworld,custom_place,editor,,,,Lost KFR,,,,,Human-authored logic place.,
