anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
Special2WorldHomeStage::event::MoonRockActive_Darker,Special2WorldHomeStage::event::MoonRockActive_Darker,state_event,Darker Side,Special2WorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldHomeStage::event::WorldPeace_Darker,Special2WorldHomeStage::event::WorldPeace_Darker,state_event,Darker Side,Special2WorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::stage_change::restart::raw,Special2WorldKoopaStage::stage_change::restart::raw,change_stage_id,Darker Side,Special2WorldKoopaStage,subarea,restart,raw,obj407,350.000,1500.000,850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::stage_change::room3_goal::raw,Special2WorldKoopaStage::stage_change::room3_goal::raw,change_stage_id,Darker Side,Special2WorldKoopaStage,subarea,room3_goal,raw,obj83,16650.000,2800.000,-40113.512,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::start,Special2WorldKoopaStage::start,stage_start,Darker Side,Special2WorldKoopaStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::CP_Entrance::raw,Special2WorldLavaStage::stage_change::CP_Entrance::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,CP_Entrance,raw,obj178,250.000,-1600.000,-14950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::MoonGoal::raw,Special2WorldLavaStage::stage_change::MoonGoal::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,MoonGoal,raw,obj3264,54350.000,36250.000,-183600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::restart::raw,Special2WorldLavaStage::stage_change::restart::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,restart,raw,obj2708,-650.000,-1600.000,-14650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room2_goal::raw,Special2WorldLavaStage::stage_change::room2_goal::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room2_goal,raw,obj1351,60700.000,16950.000,-146200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room2_start::raw,Special2WorldLavaStage::stage_change::room2_start::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room2_start,raw,obj1253,60650.000,15852.501,-137850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room3_goal::raw,Special2WorldLavaStage::stage_change::room3_goal::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room3_goal,raw,obj2450,60669.762,20500.000,-155704.906,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room3_start::raw,Special2WorldLavaStage::stage_change::room3_start::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room3_start,raw,obj2925,60700.000,17850.000,-150400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::start,Special2WorldLavaStage::start,stage_start,Darker Side,Special2WorldLavaStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::CP_Entrance::sub_near,Special2WorldLavaStage::entrance::CP_Entrance::sub_near,entrance_side,Darker Side,Special2WorldLavaStage,subarea,CP_Entrance,sub_near,obj178,250.000,-1600.000,-14950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::MoonGoal::sub_far,Special2WorldLavaStage::entrance::MoonGoal::sub_far,entrance_side,Darker Side,Special2WorldLavaStage,subarea,MoonGoal,sub_far,obj3264,54350.000,36250.000,-183600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldCloudStage::entrance::room2_start::home_in,Special2WorldCloudStage::entrance::room2_start::home_in,entrance_side,Darker Side,Special2WorldCloudStage,subarea,room2_start,home_in,obj142,0.000,0.000,900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldCloudStage::entrance::room2_start::home_out,Special2WorldCloudStage::entrance::room2_start::home_out,entrance_side,Darker Side,Special2WorldCloudStage,subarea,room2_start,home_out,obj142,0.000,0.000,900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room2_start::sub_near,Special2WorldLavaStage::entrance::room2_start::sub_near,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room2_start,sub_near,obj1253,60650.000,15852.501,-137850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room2_start::sub_far,Special2WorldLavaStage::entrance::room2_start::sub_far,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room2_start,sub_far,obj1253,60650.000,15852.501,-137850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::entrance::room3_goal::home_in,Special2WorldKoopaStage::entrance::room3_goal::home_in,entrance_side,Darker Side,Special2WorldKoopaStage,subarea,room3_goal,home_in,obj83,16650.000,2800.000,-40113.512,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::entrance::room3_goal::home_out,Special2WorldKoopaStage::entrance::room3_goal::home_out,entrance_side,Darker Side,Special2WorldKoopaStage,subarea,room3_goal,home_out,obj83,16650.000,2800.000,-40113.512,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room3_start::sub_near,Special2WorldLavaStage::entrance::room3_start::sub_near,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room3_start,sub_near,obj2925,60700.000,17850.000,-150400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room3_start::sub_far,Special2WorldLavaStage::entrance::room3_start::sub_far,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room3_start,sub_far,obj2925,60700.000,17850.000,-150400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room2_start::home_in,Special2WorldLavaStage::entrance::room2_start::home_in,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room2_start,home_in,obj1253,60650.000,15852.501,-137850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room2_start::home_out,Special2WorldLavaStage::entrance::room2_start::home_out,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room2_start,home_out,obj1253,60650.000,15852.501,-137850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldCloudStage::entrance::room2_start::sub_near,Special2WorldCloudStage::entrance::room2_start::sub_near,entrance_side,Darker Side,Special2WorldCloudStage,subarea,room2_start,sub_near,obj142,0.000,0.000,900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldCloudStage::entrance::room2_start::sub_far,Special2WorldCloudStage::entrance::room2_start::sub_far,entrance_side,Darker Side,Special2WorldCloudStage,subarea,room2_start,sub_far,obj142,0.000,0.000,900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room3_start::home_in,Special2WorldLavaStage::entrance::room3_start::home_in,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room3_start,home_in,obj2925,60700.000,17850.000,-150400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room3_start::home_out,Special2WorldLavaStage::entrance::room3_start::home_out,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room3_start,home_out,obj2925,60700.000,17850.000,-150400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::entrance::room3_goal::sub_near,Special2WorldKoopaStage::entrance::room3_goal::sub_near,entrance_side,Darker Side,Special2WorldKoopaStage,subarea,room3_goal,sub_near,obj83,16650.000,2800.000,-40113.512,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
Special2WorldKoopaStage::entrance::room3_goal::sub_far,Special2WorldKoopaStage::entrance::room3_goal::sub_far,entrance_side,Darker Side,Special2WorldKoopaStage,subarea,room3_goal,sub_far,obj83,16650.000,2800.000,-40113.512,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
