node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
Special2WorldHomeStage::start,Darker Side,Special2WorldHomeStage,Darker Side,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
Special2WorldHomeStage::event::MoonRockActive_Darker,Darker Side,Special2WorldHomeStage,Darker Side,overworld,state_event,progression_events,,,,Darker Side Moon Rock Active,,,,,Fill the route to the Moon Rock and any prerequisite story/global state.,
Special2WorldHomeStage::event::WorldPeace_Darker,Darker Side,Special2WorldHomeStage,Darker Side,overworld,state_event,progression_events,,,,Darker Side World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
Special2WorldKoopaStage::stage_change::restart::raw,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,stage_change,StageData,restart,raw,obj407,Stage Change restart,350.000,1500.000,850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=MissRestartArea.,
Special2WorldKoopaStage::stage_change::room3_goal::raw,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,stage_change,StageData,room3_goal,raw,obj83,Stage Change room3_goal,16650.000,2800.000,-40113.512,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
Special2WorldKoopaStage::start,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
Special2WorldLavaStage::stage_change::CP_Entrance::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,CP_Entrance,raw,obj178,Stage Change CP_Entrance,250.000,-1600.000,-14950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Special2WorldLavaStage::stage_change::MoonGoal::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,MoonGoal,raw,obj3264,Stage Change MoonGoal,54350.000,36250.000,-183600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Special2WorldLavaStage::stage_change::restart::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,restart,raw,obj2708,Stage Change restart,-650.000,-1600.000,-14650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=MissRestartArea.,
Special2WorldLavaStage::stage_change::room2_goal::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,room2_goal,raw,obj1351,Stage Change room2_goal,60700.000,16950.000,-146200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Special2WorldLavaStage::stage_change::room2_start::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,room2_start,raw,obj1253,Stage Change room2_start,60650.000,15852.501,-137850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
Special2WorldLavaStage::stage_change::room3_goal::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,room3_goal,raw,obj2450,Stage Change room3_goal,60669.762,20500.000,-155704.906,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerStartObjNoLink.,
Special2WorldLavaStage::stage_change::room3_start::raw,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_change,StageData,room3_start,raw,obj2925,Stage Change room3_start,60700.000,17850.000,-150400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PictureStageChange.,
Special2WorldLavaStage::start,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
Special2WorldLavaStage::entrance::CP_Entrance::sub_near,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,substage_entrance,EntranceDB,CP_Entrance,sub_near,obj178,Substage near side: CP_Entrance,250.000,-1600.000,-14950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from Special2WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
Special2WorldLavaStage::entrance::MoonGoal::sub_far,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,substage_entrance,EntranceDB,MoonGoal,sub_far,obj3264,Substage far side: MoonGoal,54350.000,36250.000,-183600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from Special2WorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.,
Special2WorldCloudStage::entrance::room2_start::home_in,Darker Side,Special2WorldCloudStage,Culmina Crater: Pokio Section,subarea,home_entrance,EntranceDB,room2_start,home_in,obj142,Home entrance: room2_start,0.000,0.000,900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldCloudStage<->Special2WorldLavaStage (fixed).,
Special2WorldCloudStage::entrance::room2_start::home_out,Darker Side,Special2WorldCloudStage,Culmina Crater: Pokio Section,subarea,home_entrance,EntranceDB,room2_start,home_out,obj142,Home return: room2_start,0.000,0.000,900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldCloudStage<->Special2WorldLavaStage (fixed).,
Special2WorldLavaStage::entrance::room2_start::sub_near,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,substage_entrance,EntranceDB,room2_start,sub_near,obj1253,Substage near side: room2_start,60650.000,15852.501,-137850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldCloudStage<->Special2WorldLavaStage (fixed).,
Special2WorldLavaStage::entrance::room2_start::sub_far,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,substage_entrance,EntranceDB,room2_start,sub_far,obj1253,Substage far side: room2_start,60650.000,15852.501,-137850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldCloudStage<->Special2WorldLavaStage (fixed).,
Special2WorldKoopaStage::entrance::room3_goal::home_in,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,home_entrance,EntranceDB,room3_goal,home_in,obj83,Home entrance: room3_goal,16650.000,2800.000,-40113.512,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldKoopaStage<->Special2WorldLavaStage (fixed).,
Special2WorldKoopaStage::entrance::room3_goal::home_out,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,home_entrance,EntranceDB,room3_goal,home_out,obj83,Home return: room3_goal,16650.000,2800.000,-40113.512,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldKoopaStage<->Special2WorldLavaStage (fixed).,
Special2WorldLavaStage::entrance::room3_start::sub_near,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,substage_entrance,EntranceDB,room3_start,sub_near,obj2925,Substage near side: room3_start,60700.000,17850.000,-150400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldKoopaStage<->Special2WorldLavaStage (fixed).,
Special2WorldLavaStage::entrance::room3_start::sub_far,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,substage_entrance,EntranceDB,room3_start,sub_far,obj2925,Substage far side: room3_start,60700.000,17850.000,-150400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldKoopaStage<->Special2WorldLavaStage (fixed).,
Special2WorldLavaStage::entrance::room2_start::home_in,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,home_entrance,EntranceDB,room2_start,home_in,obj1253,Home entrance: room2_start,60650.000,15852.501,-137850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldCloudStage (fixed).,
Special2WorldLavaStage::entrance::room2_start::home_out,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,home_entrance,EntranceDB,room2_start,home_out,obj1253,Home return: room2_start,60650.000,15852.501,-137850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldCloudStage (fixed).,
Special2WorldCloudStage::entrance::room2_start::sub_near,Darker Side,Special2WorldCloudStage,Culmina Crater: Pokio Section,subarea,substage_entrance,EntranceDB,room2_start,sub_near,obj142,Substage near side: room2_start,0.000,0.000,900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldCloudStage (fixed).,
Special2WorldCloudStage::entrance::room2_start::sub_far,Darker Side,Special2WorldCloudStage,Culmina Crater: Pokio Section,subarea,substage_entrance,EntranceDB,room2_start,sub_far,obj142,Substage far side: room2_start,0.000,0.000,900.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldCloudStage (fixed).,
Special2WorldLavaStage::entrance::room3_start::home_in,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,home_entrance,EntranceDB,room3_start,home_in,obj2925,Home entrance: room3_start,60700.000,17850.000,-150400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldKoopaStage (fixed).,
Special2WorldLavaStage::entrance::room3_start::home_out,Darker Side,Special2WorldLavaStage,Inside Culmina Crater,subarea,home_entrance,EntranceDB,room3_start,home_out,obj2925,Home return: room3_start,60700.000,17850.000,-150400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldKoopaStage (fixed).,
Special2WorldKoopaStage::entrance::room3_goal::sub_near,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,substage_entrance,EntranceDB,room3_goal,sub_near,obj83,Substage near side: room3_goal,16650.000,2800.000,-40113.512,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldKoopaStage (fixed).,
Special2WorldKoopaStage::entrance::room3_goal::sub_far,Darker Side,Special2WorldKoopaStage,Culmina Crater: Bowser Escape,subarea,substage_entrance,EntranceDB,room3_goal,sub_far,obj83,Substage far side: room3_goal,16650.000,2800.000,-40113.512,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door Special2WorldLavaStage<->Special2WorldKoopaStage (fixed).,
