edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0328,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0327.,"1,2,3,4,5",
edge_user_0329,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_RailCol2::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0330,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0331,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0330.,,
edge_user_0332,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::FigureWalker::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0333,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::MoonRace::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"4,5",
edge_user_0334,Snow Kingdom,overworld,SnowWorldHomeStage::stage_change::Come::raw,SnowWorldHomeStage::checkpoint::obj1387,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0335,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::stage_change::Go::raw,Byugo | (Backflip & NeutralThrow & Vault & WallJump & Dive) | (GroundPoundJump & Vault & WallJump & Dive & NeutralThrow) | (SideFlip & Vault & WallJump & Dive & NeutralThrow) | (WallJump & Vault & Dive & NeutralThrow) | (NeutralThrow & TripleJump & Vault & Dive & WallJump) | (DownThrow & Backflip & Vault & WallJump & Dive) | (DownThrow & GroundPoundJump & Vault & WallJump & Dive) | (DownThrow & SideFlip & Vault & WallJump & Dive) | (DownThrow & TripleJump & Vault & WallJump & Dive) | (UpThrow & Backflip & Vault & WallJump & Dive) | (UpThrow & GroundPoundJump & Vault & WallJump & Dive) | (UpThrow & Vault & WallJump & Dive & SideFlip) | (UpThrow & Vault & WallJump & Dive & TripleJump),,human_route,casual;advanced;advanced;advanced;expert;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,"2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5",
edge_user_0345,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::SnowUGExit::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0346,Snow Kingdom,subarea,SnowWorldLobby000Stage::entrance::RaceEntrance::sub_near,SnowWorldLobby000Stage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0347,Snow Kingdom,subarea,SnowWorldLobby000Stage::place::new_place,SnowWorldLobby000Stage::entrance::RaceEntrance::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0346.,,
edge_user_0348,Snow Kingdom,subarea,SnowWorldLobby000Stage::place::new_place,SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0349,Snow Kingdom,subarea,SnowWorldLobby001Stage::start,SnowWorldLobby001Stage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0490,Snow Kingdom,subarea,SnowWorldTownZone::start,SnowWorldTownStage::place::new_place,Byugo | (NeutralThrow & Vault) | Dive | TripleJump,,human_route,casual;advanced;advanced;expert,true,editor,Created in graph editor.,,
edge_user_0766,Snow Kingdom,subarea,SnowWorldTownStage::place::new_place,SnowWorldTownStage::entrance::RaceEntrance::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0774,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::place::new_place,Swim | PukupukuSnow,,human_route,casual;advanced,true,editor,Created in graph editor.,,
edge_user_0775,Snow Kingdom,subarea,IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,IceWaterDashExStage::entrance::EX_IceWaterDash::sub_near,(Swim & RocketFlower) | RocketFlower | Swim,,human_route,casual;advanced;advanced,false,editor,Reverse of edge_user_0049.,"1,2,3,4",
edge_user_0877,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::place::new_place_2,NpcTalk,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0878,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,free,,human_route,casual,false,editor,Reverse of edge_user_0014.,"2,3,4,5",
edge_user_0914,Snow Kingdom,subarea,SnowWorldLobby000Stage::place::new_place,SnowWorldLobby000Stage::place::new_place_2,(WallJump & Dive & GroundPound) | (TripleJump & GroundPound) | (GroundPoundJump & GroundPound) | (Backflip & GroundPound) | (SideFlip & GroundPound) | (GroundPound & WallJump) | (NeutralThrow & Vault & GroundPound) | (UpThrow & Vault & GroundPound) | (GroundPound & Dive) | (GroundPound & Yukimaru),,human_route,casual;casual;casual;casual;casual;advanced;advanced;advanced;advanced;expert,true,editor,Created in graph editor.,,
