anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
IceWaterBlockExStage::entrance::EX_IceWater_Exit::sub_far,IceWaterBlockExStage::entrance::EX_IceWater_Exit::sub_far,entrance_side,Snow Kingdom,IceWaterBlockExStage,subarea,EX_IceWater_Exit,sub_far,obj438,3400.000,2400.000,-2400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
IceWaterDashExStage::stage_change::EX_IceWaterDash::raw,IceWaterDashExStage::stage_change::EX_IceWaterDash::raw,change_stage_id,Snow Kingdom,IceWaterDashExStage,subarea,EX_IceWaterDash,raw,obj127,4600.000,-50.000,-50.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
IceWaterDashExStage::stage_change::EX_IceWaterDash_Exit::raw,IceWaterDashExStage::stage_change::EX_IceWaterDash_Exit::raw,change_stage_id,Snow Kingdom,IceWaterDashExStage,subarea,EX_IceWaterDash_Exit,raw,obj267,-26450.000,8600.000,24100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
IceWaterDashExStage::start,IceWaterDashExStage::start,stage_start,Snow Kingdom,IceWaterDashExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
IceWaterDashExStage::entrance::EX_IceWaterDash::sub_near,IceWaterDashExStage::entrance::EX_IceWaterDash::sub_near,entrance_side,Snow Kingdom,IceWaterDashExStage,subarea,EX_IceWaterDash,sub_near,obj127,4600.000,-50.000,-50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,entrance_side,Snow Kingdom,IceWaterDashExStage,subarea,EX_IceWaterDash_Exit,sub_far,obj267,-26450.000,8600.000,24100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
KillerRailCollisionExStage::stage_change::EX_RailCol2::raw,KillerRailCollisionExStage::stage_change::EX_RailCol2::raw,change_stage_id,Snow Kingdom,KillerRailCollisionExStage,subarea,EX_RailCol2,raw,obj2322,-3300.000,-250.000,9150.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
KillerRailCollisionExStage::stage_change::EX_RailCol2_Exit::raw,KillerRailCollisionExStage::stage_change::EX_RailCol2_Exit::raw,change_stage_id,Snow Kingdom,KillerRailCollisionExStage,subarea,EX_RailCol2_Exit,raw,obj2903,-22500.000,3200.000,-2600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
KillerRailCollisionExStage::start,KillerRailCollisionExStage::start,stage_start,Snow Kingdom,KillerRailCollisionExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
KillerRailCollisionExStage::entrance::EX_RailCol2::sub_near,KillerRailCollisionExStage::entrance::EX_RailCol2::sub_near,entrance_side,Snow Kingdom,KillerRailCollisionExStage,subarea,EX_RailCol2,sub_near,obj2322,-3300.000,-250.000,9150.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
KillerRailCollisionExStage::entrance::EX_RailCol2_Exit::sub_far,KillerRailCollisionExStage::entrance::EX_RailCol2_Exit::sub_far,entrance_side,Snow Kingdom,KillerRailCollisionExStage,subarea,EX_RailCol2_Exit,sub_far,obj2903,-22500.000,3200.000,-2600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCloudBonusExStage::stage_change::EX_SkyBonus::raw,SnowWorldCloudBonusExStage::stage_change::EX_SkyBonus::raw,change_stage_id,Snow Kingdom,SnowWorldCloudBonusExStage,subarea,EX_SkyBonus,raw,obj4784,2450.000,4700.000,150.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCloudBonusExStage::start,SnowWorldCloudBonusExStage::start,stage_start,Snow Kingdom,SnowWorldCloudBonusExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_far,SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_far,entrance_side,Snow Kingdom,SnowWorldCloudBonusExStage,subarea,EX_SkyBonus,sub_far,obj4784;obj6594,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_near,SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_near,entrance_side,Snow Kingdom,SnowWorldCloudBonusExStage,subarea,EX_SkyBonus,sub_near,obj4784;obj6594,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCostumeStage::stage_change::SnowCostumeEx::raw,SnowWorldCostumeStage::stage_change::SnowCostumeEx::raw,change_stage_id,Snow Kingdom,SnowWorldCostumeStage,subarea,SnowCostumeEx,raw,obj71,-1838.478,50.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCostumeStage::start,SnowWorldCostumeStage::start,stage_start,Snow Kingdom,SnowWorldCostumeStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::checkpoint::obj1066,checkpoint_obj,Snow Kingdom,SnowWorldHomeStage,overworld,,,obj1066,-1343.503,1900.000,-1131.371,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::checkpoint::obj1387,SnowWorldHomeStage::checkpoint::obj1387,checkpoint_obj,Snow Kingdom,SnowWorldHomeStage,overworld,,,obj1387,-7800.000,6360.003,11950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::checkpoint::obj1440,SnowWorldHomeStage::checkpoint::obj1440,checkpoint_obj,Snow Kingdom,SnowWorldHomeStage,overworld,,,obj1440,7850.000,1341.288,-3700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::ByugoPuzzle::home_in,SnowWorldHomeStage::entrance::ByugoPuzzle::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,ByugoPuzzle,home_in,obj1095,-3146.625,2000.000,9439.876,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::ByugoPuzzle::home_out,SnowWorldHomeStage::entrance::ByugoPuzzle::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,ByugoPuzzle,home_out,obj1095,-3146.625,2000.000,9439.876,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_IceWater::home_in,SnowWorldHomeStage::entrance::EX_IceWater::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWater,home_in,obj774,3995.153,1600.000,4914.392,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_IceWaterDash::home_in,SnowWorldHomeStage::entrance::EX_IceWaterDash::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWaterDash,home_in,obj681,-5350.000,1400.000,2200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_IceWaterDash_Exit::home_out,SnowWorldHomeStage::entrance::EX_IceWaterDash_Exit::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWaterDash_Exit,home_out,obj1106,-5250.000,2100.000,2200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_IceWater_Exit::home_out,SnowWorldHomeStage::entrance::EX_IceWater_Exit::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWater_Exit,home_out,obj1094,3800.000,1350.000,4200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_RailCol2::home_in,SnowWorldHomeStage::entrance::EX_RailCol2::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_RailCol2,home_in,obj1430,1250.000,1525.000,-3050.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_RailCol2_Exit,home_out,obj1429,800.000,1306.736,-2350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_SkyBonus,home_in,obj1104,3100.000,9600.000,5050.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::EX_SkyBonus::home_out,SnowWorldHomeStage::entrance::EX_SkyBonus::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,EX_SkyBonus,home_out,obj1104,3100.000,9600.000,5050.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::FigureWalker::home_in,SnowWorldHomeStage::entrance::FigureWalker::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,FigureWalker,home_in,obj673,6752.870,1450.000,-2580.940,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::FigureWalker::home_out,SnowWorldHomeStage::entrance::FigureWalker::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,FigureWalker,home_out,obj673,6752.870,1450.000,-2580.940,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::ByugoPuzzle::raw,SnowWorldHomeStage::stage_change::ByugoPuzzle::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,ByugoPuzzle,raw,obj1095,-3146.625,2000.000,9439.876,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::Come::raw,SnowWorldHomeStage::stage_change::Come::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,Come,raw,obj575,-8850.000,6360.005,11650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_IceWater::raw,SnowWorldHomeStage::stage_change::EX_IceWater::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWater,raw,obj774,3995.153,1600.000,4914.392,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_IceWaterDash::raw,SnowWorldHomeStage::stage_change::EX_IceWaterDash::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWaterDash,raw,obj681,-5350.000,1400.000,2200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_IceWaterDash_Exit::raw,SnowWorldHomeStage::stage_change::EX_IceWaterDash_Exit::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWaterDash_Exit,raw,obj1106,-5250.000,2100.000,2200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_IceWater_Exit::raw,SnowWorldHomeStage::stage_change::EX_IceWater_Exit::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_IceWater_Exit,raw,obj1094,3800.000,1350.000,4200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_RailCol2::raw,SnowWorldHomeStage::stage_change::EX_RailCol2::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_RailCol2,raw,obj1430,1250.000,1525.000,-3050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_RailCol2_Exit::raw,SnowWorldHomeStage::stage_change::EX_RailCol2_Exit::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_RailCol2_Exit,raw,obj1429,800.000,1306.736,-2350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::EX_SkyBonus::raw,SnowWorldHomeStage::stage_change::EX_SkyBonus::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,EX_SkyBonus,raw,obj1104,3100.000,9600.000,5050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::FigureWalker::raw,SnowWorldHomeStage::stage_change::FigureWalker::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,FigureWalker,raw,obj673,6752.870,1450.000,-2580.940,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::Go::raw,SnowWorldHomeStage::stage_change::Go::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,Go,raw,obj577,12900.000,5450.000,-4300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::MoonRace::raw,SnowWorldHomeStage::stage_change::MoonRace::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,MoonRace,raw,obj1411,10308.579,2000.000,-6167.009,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::RaceStart::raw,SnowWorldHomeStage::stage_change::RaceStart::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,RaceStart,raw,obj1354,-7636.753,3070.000,-5303.301,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::SnowUGEnt::raw,SnowWorldHomeStage::stage_change::SnowUGEnt::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,SnowUGEnt,raw,obj1058,-950.000,-5300.000,150.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::stage_change::SnowUGExit::raw,SnowWorldHomeStage::stage_change::SnowUGExit::raw,change_stage_id,Snow Kingdom,SnowWorldHomeStage,overworld,SnowUGExit,raw,obj1060,-2150.000,1900.000,-750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::start,SnowWorldHomeStage::start,stage_start,Snow Kingdom,SnowWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::event::MoonRockActive_Snow,SnowWorldHomeStage::event::MoonRockActive_Snow,state_event,Snow Kingdom,SnowWorldHomeStage,overworld,,,obj583,9652.008,2059.999,-5480.077,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::event::WorldPeace_Snow,SnowWorldHomeStage::event::WorldPeace_Snow,state_event,Snow Kingdom,SnowWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::stage_change::RaceEntrance::raw,SnowWorldLobby000Stage::stage_change::RaceEntrance::raw,change_stage_id,Snow Kingdom,SnowWorldLobby000Stage,subarea,RaceEntrance,raw,obj339,22800.000,8650.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::stage_change::RaceTrackExit::raw,SnowWorldLobby000Stage::stage_change::RaceTrackExit::raw,change_stage_id,Snow Kingdom,SnowWorldLobby000Stage,subarea,RaceTrackExit,raw,obj332,14550.000,400.000,250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::stage_change::SnowManRace::raw,SnowWorldLobby000Stage::stage_change::SnowManRace::raw,change_stage_id,Snow Kingdom,SnowWorldLobby000Stage,subarea,SnowManRace,raw,obj941,11350.000,100.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::stage_change::SnowManRaceStart::raw,SnowWorldLobby000Stage::stage_change::SnowManRaceStart::raw,change_stage_id,Snow Kingdom,SnowWorldLobby000Stage,subarea,SnowManRaceStart,raw,obj337,10800.000,100.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::start,SnowWorldLobby000Stage::start,stage_start,Snow Kingdom,SnowWorldLobby000Stage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby001Stage::stage_change::SnowManRaceWin::raw,SnowWorldLobby001Stage::stage_change::SnowManRaceWin::raw,change_stage_id,Snow Kingdom,SnowWorldLobby001Stage,subarea,SnowManRaceWin,raw,obj337,11150.000,100.000,1200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby001Stage::start,SnowWorldLobby001Stage::start,stage_start,Snow Kingdom,SnowWorldLobby001Stage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::stage_change::MoonRace::raw,SnowWorldLobbyExStage::stage_change::MoonRace::raw,change_stage_id,Snow Kingdom,SnowWorldLobbyExStage,subarea,MoonRace,raw,obj944,15000.000,100.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::stage_change::RaceEntrance::raw,SnowWorldLobbyExStage::stage_change::RaceEntrance::raw,change_stage_id,Snow Kingdom,SnowWorldLobbyExStage,subarea,RaceEntrance,raw,obj339,22800.000,8650.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::stage_change::SnowManRace::raw,SnowWorldLobbyExStage::stage_change::SnowManRace::raw,change_stage_id,Snow Kingdom,SnowWorldLobbyExStage,subarea,SnowManRace,raw,obj941,11250.000,100.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::stage_change::SnowManRaceStart::raw,SnowWorldLobbyExStage::stage_change::SnowManRaceStart::raw,change_stage_id,Snow Kingdom,SnowWorldLobbyExStage,subarea,SnowManRaceStart,raw,obj337,10800.000,100.000,2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::start,SnowWorldLobbyExStage::start,stage_start,Snow Kingdom,SnowWorldLobbyExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldShopStage::stage_change::ShopDoor::raw,SnowWorldShopStage::stage_change::ShopDoor::raw,change_stage_id,Snow Kingdom,SnowWorldShopStage,subarea,ShopDoor,raw,obj27,0.000,-100.000,-75.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldShopStage::start,SnowWorldShopStage::start,stage_start,Snow Kingdom,SnowWorldShopStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::MoonRace::home_in,SnowWorldHomeStage::entrance::MoonRace::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,MoonRace,home_in,obj1411,10308.579,2000.000,-6167.009,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::MoonRace::home_out,SnowWorldHomeStage::entrance::MoonRace::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,MoonRace,home_out,obj1411,10308.579,2000.000,-6167.009,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::entrance::MoonRace::sub_near,SnowWorldLobbyExStage::entrance::MoonRace::sub_near,entrance_side,Snow Kingdom,SnowWorldLobbyExStage,subarea,MoonRace,sub_near,obj944,15000.000,100.000,2000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobbyExStage::entrance::MoonRace::sub_far,SnowWorldLobbyExStage::entrance::MoonRace::sub_far,entrance_side,Snow Kingdom,SnowWorldLobbyExStage,subarea,MoonRace,sub_far,obj944,15000.000,100.000,2000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_near,SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_near,entrance_side,Snow Kingdom,SnowWorldCostumeStage,subarea,SnowCostumeEx,sub_near,obj71,-1838.478,50.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_far,SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_far,entrance_side,Snow Kingdom,SnowWorldCostumeStage,subarea,SnowCostumeEx,sub_far,obj71,-1838.478,50.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::SnowUGExit::home_in,SnowWorldHomeStage::entrance::SnowUGExit::home_in,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,SnowUGExit,home_in,obj1060;obj665,-2150.000,1900.000,-750.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldHomeStage::entrance::SnowUGExit::home_out,SnowWorldHomeStage::entrance::SnowUGExit::home_out,entrance_side,Snow Kingdom,SnowWorldHomeStage,overworld,SnowUGExit,home_out,obj1060;obj665,-2150.000,1900.000,-750.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::entrance::RaceEntrance::sub_near,SnowWorldLobby000Stage::entrance::RaceEntrance::sub_near,entrance_side,Snow Kingdom,SnowWorldLobby000Stage,subarea,RaceEntrance,sub_near,obj339,22800.000,8650.000,2000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_far,SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_far,entrance_side,Snow Kingdom,SnowWorldLobby000Stage,subarea,RaceTrackExit,sub_far,obj332,14550.000,400.000,250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldShopStage::entrance::ShopDoor::sub_near,SnowWorldShopStage::entrance::ShopDoor::sub_near,entrance_side,Snow Kingdom,SnowWorldShopStage,subarea,ShopDoor,sub_near,obj27,0.000,-100.000,-75.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldShopStage::entrance::ShopDoor::sub_far,SnowWorldShopStage::entrance::ShopDoor::sub_far,entrance_side,Snow Kingdom,SnowWorldShopStage,subarea,ShopDoor,sub_far,obj27,0.000,-100.000,-75.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::stage_change::RaceEntrance::raw,SnowWorldTownStage::stage_change::RaceEntrance::raw,change_stage_id,Snow Kingdom,SnowWorldTownStage,subarea,RaceEntrance,raw,obj1119,-950.000,-10250.000,13250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::stage_change::RaceTrackExit::raw,SnowWorldTownStage::stage_change::RaceTrackExit::raw,change_stage_id,Snow Kingdom,SnowWorldTownStage,subarea,RaceTrackExit,raw,obj546,-950.000,-4800.000,7600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::stage_change::ShopDoor::raw,SnowWorldTownStage::stage_change::ShopDoor::raw,change_stage_id,Snow Kingdom,SnowWorldTownStage,subarea,ShopDoor,raw,obj926,-1755.000,-4280.000,4480.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::stage_change::SnowCostumeEx::raw,SnowWorldTownStage::stage_change::SnowCostumeEx::raw,change_stage_id,Snow Kingdom,SnowWorldTownStage,subarea,SnowCostumeEx,raw,obj588,-3900.000,-3050.000,8255.750,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::stage_change::SnowUGEnt::raw,SnowWorldTownStage::stage_change::SnowUGEnt::raw,change_stage_id,Snow Kingdom,SnowWorldTownStage,subarea,SnowUGEnt,raw,obj1064,-950.000,-200.000,200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::start,SnowWorldTownStage::start,stage_start,Snow Kingdom,SnowWorldTownStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownZone::stage_change::SnowUGExit::raw,SnowWorldTownZone::stage_change::SnowUGExit::raw,change_stage_id,Snow Kingdom,SnowWorldTownStage,subarea,SnowUGExit,raw,obj665,-950.000,-3400.000,-1950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::entrance::SnowCostumeEx::home_in,SnowWorldTownStage::entrance::SnowCostumeEx::home_in,entrance_side,Snow Kingdom,SnowWorldTownStage,subarea,SnowCostumeEx,home_in,obj588,-3900.000,-3050.000,8255.750,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SnowWorldTownStage::entrance::SnowCostumeEx::home_out,SnowWorldTownStage::entrance::SnowCostumeEx::home_out,entrance_side,Snow Kingdom,SnowWorldTownStage,subarea,SnowCostumeEx,home_out,obj588,-3900.000,-3050.000,8255.750,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
