anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
RollingExStage::entrance::rollinggoal::sub_far,RollingExStage::entrance::rollinggoal::sub_far,entrance_side,Cap Kingdom,RollingExStage,subarea,rollinggoal,sub_far,obj75,-28250.000,-16200.000,-29572.211,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RollingExStage::entrance::rollingstart::sub_near,RollingExStage::entrance::rollingstart::sub_near,entrance_side,Cap Kingdom,RollingExStage,subarea,rollingstart,sub_near,obj74,-550.000,1023.816,-5800.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::checkpoint::obj2497,CapWorldHomeStage::checkpoint::obj2497,checkpoint_obj,Cap Kingdom,CapWorldHomeStage,overworld,,,obj2497,-3535.533,-352.500,11172.287,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::checkpoint::obj381,CapWorldHomeStage::checkpoint::obj381,checkpoint_obj,Cap Kingdom,CapWorldHomeStage,overworld,,,obj381,5710.646,5123.254,-2510.229,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::Ex::home_in,CapWorldHomeStage::entrance::Ex::home_in,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,Ex,home_in,obj750,4631.149,-900.000,-3641.200,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::FrogSearchExStageEnt::home_in,CapWorldHomeStage::entrance::FrogSearchExStageEnt::home_in,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,FrogSearchExStageEnt,home_in,obj1640,-9437.309,-1400.000,10215.127,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::FrogSearchExStageEnt::home_out,CapWorldHomeStage::entrance::FrogSearchExStageEnt::home_out,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,FrogSearchExStageEnt,home_out,obj1640,-9437.309,-1400.000,10215.127,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::Goal::home_out,CapWorldHomeStage::entrance::Goal::home_out,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,Goal,home_out,obj752,5456.846,5100.000,-3934.066,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::PoisonWaveExEnt::home_in,CapWorldHomeStage::entrance::PoisonWaveExEnt::home_in,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,PoisonWaveExEnt,home_in,obj1635,7622.610,500.000,-6632.661,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::PoisonWaveExEnt::home_out,CapWorldHomeStage::entrance::PoisonWaveExEnt::home_out,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,PoisonWaveExEnt,home_out,obj1635,7622.610,500.000,-6632.661,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::PushBlockExStageEnt::home_in,CapWorldHomeStage::entrance::PushBlockExStageEnt::home_in,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,PushBlockExStageEnt,home_in,obj1136,5164.807,5450.000,-6635.589,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::PushBlockExStageEntDokan::home_out,CapWorldHomeStage::entrance::PushBlockExStageEntDokan::home_out,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,PushBlockExStageEntDokan,home_out,obj2590,4237.278,4950.000,-7537.278,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::rollinggoal::home_out,CapWorldHomeStage::entrance::rollinggoal::home_out,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,rollinggoal,home_out,obj2486,-7450.000,-650.000,12250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::entrance::rollingstart::home_in,CapWorldHomeStage::entrance::rollingstart::home_in,entrance_side,Cap Kingdom,CapWorldHomeStage,overworld,rollingstart,home_in,obj2487,-7700.000,-650.000,12500.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::CapWorldRacemanStart::raw,CapWorldHomeStage::stage_change::CapWorldRacemanStart::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,CapWorldRacemanStart,raw,obj2727,6150.000,4950.000,-8100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::Ex::raw,CapWorldHomeStage::stage_change::Ex::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,Ex,raw,obj750,4631.149,-900.000,-3641.200,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::FrogSearchExStageEnt::raw,CapWorldHomeStage::stage_change::FrogSearchExStageEnt::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,FrogSearchExStageEnt,raw,obj1640,-9437.309,-1400.000,10215.127,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::Goal::raw,CapWorldHomeStage::stage_change::Goal::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,Goal,raw,obj752,5456.846,5100.000,-3934.066,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::PoisonWaveExEnt::raw,CapWorldHomeStage::stage_change::PoisonWaveExEnt::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,PoisonWaveExEnt,raw,obj1635,7622.610,500.000,-6632.661,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::PushBlockExStageEnt::raw,CapWorldHomeStage::stage_change::PushBlockExStageEnt::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,PushBlockExStageEnt,raw,obj1136,5164.807,5450.000,-6635.589,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::PushBlockExStageEntDokan::raw,CapWorldHomeStage::stage_change::PushBlockExStageEntDokan::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,PushBlockExStageEntDokan,raw,obj2590,4237.278,4950.000,-7537.278,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::rollinggoal::raw,CapWorldHomeStage::stage_change::rollinggoal::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,rollinggoal,raw,obj2486,-7450.000,-650.000,12250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::rollingstart::raw,CapWorldHomeStage::stage_change::rollingstart::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,rollingstart,raw,obj2487,-7700.000,-650.000,12500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::start::raw,CapWorldHomeStage::stage_change::start::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,start,raw,obj711,13293.607,6550.000,-50558.133,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::start,CapWorldHomeStage::start,stage_start,Cap Kingdom,CapWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::event::MoonRockActive_Cap,CapWorldHomeStage::event::MoonRockActive_Cap,state_event,Cap Kingdom,CapWorldHomeStage,overworld,,,obj859,10550.000,-1450.000,13750.000,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::event::WorldPeace_Cap,CapWorldHomeStage::event::WorldPeace_Cap,state_event,Cap Kingdom,CapWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::Odyssey::raw,CapWorldHomeStage::stage_change::Odyssey::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,Odyssey,raw,obj3077,-187.080,-1823.492,28833.844,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::Come::raw,CapWorldHomeStage::stage_change::Come::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,Come,raw,obj97000,0.000,0.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CapWorldHomeStage::stage_change::Go::raw,CapWorldHomeStage::stage_change::Go::raw,change_stage_id,Cap Kingdom,CapWorldHomeStage,overworld,Go,raw,obj97001,0.000,0.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
