node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
CapWorldHomeStage::stage_change::PushBlockExStageEnt::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,PushBlockExStageEnt,raw,obj1136,Stage Change PushBlockExStageEnt,5164.807,5450.000,-6635.589,1;2;3,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::stage_change::PushBlockExStageEntDokan::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,PushBlockExStageEntDokan,raw,obj2590,Stage Change PushBlockExStageEntDokan,4237.278,4950.000,-7537.278,1;2;3;4;5,Raw UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::rollinggoal::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,rollinggoal,raw,obj2486,Stage Change rollinggoal,-7450.000,-650.000,12250.000,3,Raw UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::rollingstart::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,rollingstart,raw,obj2487,Stage Change rollingstart,-7700.000,-650.000,12500.000,3,Raw UnitConfigName=DokanStageChange.,
CapWorldHomeStage::stage_change::start::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,start,raw,obj711,Stage Change start,13293.607,6550.000,-50558.133,0;6,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::start,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
CapWorldHomeStage::event::MoonRockActive_Cap,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,state_event,StageData:progression_events,,,obj859,Moon Rock,10550.000,-1450.000,13750.000,3,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj859.,
CapWorldHomeStage::event::WorldPeace_Cap,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,state_event,progression_events,,,,Cap Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
CapWorldHomeStage::stage_change::Odyssey::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,Odyssey,raw,obj3077,Stage Change Odyssey,-187.080,-1823.492,28833.844,0;6,Raw UnitConfigName=ChangeStageArea.,
CapWorldHomeStage::place::new_place,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,Fly to the Edge of the Fog Free,,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_2,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,Hidden in a Sunken Hat Free,,,,,Human-authored logic place.,
CapWorldTowerStage::place::new_place,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,custom_place,editor,,,,Top,,,,,Human-authored logic place.,
CapWorldTowerStage::place::new_place_2,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,custom_place,editor,,,,Bottom,,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_3,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 1,2,3,4",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_4,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 5,6,7,8",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_5,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 9,10,11,12",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_6,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 13,14,15,16",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_7,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 17,18,19",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_8,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 20,21,22",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_9,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 23,24,25",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_10,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 26,27,28",,,,,Human-authored logic place.,
CapWorldHomeStage::place::new_place_11,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,"Cap Kingdom Purples 29,30,31",,,,,Human-authored logic place.,
CapWorldTowerStage::place::new_place_3,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,custom_place,editor,,,,THT Purples 1-4,,,,,Human-authored logic place.,
CapWorldTowerStage::place::new_place_4,Cap Kingdom,CapWorldTowerStage,Inside Cap Tower,subarea,custom_place,editor,,,,THT Purples 5-9,,,,,Human-authored logic place.,
PoisonWaveExStage::place::new_place,Cap Kingdom,PoisonWaveExStage,Poison Tides,subarea,custom_place,editor,,,,Poison Tides Purples 1-3,,,,,Human-authored logic place.,
PushBlockExStage::place::new_place,Cap Kingdom,PushBlockExStage,Push Block Peril,subarea,custom_place,editor,,,,Push Block Peril Purples 1-3,,,,,Human-authored logic place.,
FrogSearchExStage::place::new_place,Cap Kingdom,FrogSearchExStage,Frog Pond,subarea,custom_place,editor,,,,Frog Pond Purples 1-4,,,,,Human-authored logic place.,
CapWorldHomeStage::stage_change::Come::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,Come,raw,obj97000,Stage Change Come,0.000,0.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
CapWorldHomeStage::stage_change::Go::raw,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,stage_change,StageData,Go,raw,obj97001,Stage Change Go,0.000,0.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
CapWorldHomeStage::place::new_place_12,Cap Kingdom,CapWorldHomeStage,Cap Kingdom,overworld,custom_place,editor,,,,Cap KFR,,,,,Human-authored logic place.,
