anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
PeachWorldHomeStage::entrance::Fukuwarai2::home_out,PeachWorldHomeStage::entrance::Fukuwarai2::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,Fukuwarai2,home_out,obj1759,7000.000,895.572,-20750.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachCastleGate::home_in,PeachWorldHomeStage::entrance::PeachCastleGate::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachCastleGate,home_in,obj685,-1700.000,2600.000,-12350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachCastleGate::home_out,PeachWorldHomeStage::entrance::PeachCastleGate::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachCastleGate,home_out,obj685,-1700.000,2600.000,-12350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachWorldEx1a::home_in,PeachWorldHomeStage::entrance::PeachWorldEx1a::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldEx1a,home_in,obj816,6200.000,700.000,-10000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachWorldEx1a::home_out,PeachWorldHomeStage::entrance::PeachWorldEx1a::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldEx1a,home_out,obj816,6200.000,700.000,-10000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachWorldEx2a::home_in,PeachWorldHomeStage::entrance::PeachWorldEx2a::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldEx2a,home_in,obj1336;obj1552,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachWorldEx2a::home_out,PeachWorldHomeStage::entrance::PeachWorldEx2a::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldEx2a,home_out,obj1336;obj1552,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachWorldShopA::home_in,PeachWorldHomeStage::entrance::PeachWorldShopA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldShopA,home_in,obj805,6245.710,125.000,554.289,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::PeachWorldShopA::home_out,PeachWorldHomeStage::entrance::PeachWorldShopA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldShopA,home_out,obj805,6245.710,125.000,554.289,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::BossForestA::raw,PeachWorldHomeStage::stage_change::BossForestA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossForestA,raw,obj1129,-6450.000,2700.000,-21600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::BossKnuckleA::raw,PeachWorldHomeStage::stage_change::BossKnuckleA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossKnuckleA,raw,obj1060,-5885.355,400.000,-3614.645,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::BossMagmaA::raw,PeachWorldHomeStage::stage_change::BossMagmaA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossMagmaA,raw,obj1047,-1385.355,-2100.000,10014.645,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::BossRaidA::raw,PeachWorldHomeStage::stage_change::BossRaidA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossRaidA,raw,obj2205,300.000,1750.000,-13600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::BossRaidB::raw,PeachWorldHomeStage::stage_change::BossRaidB::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossRaidB,raw,obj2751,2700.000,2600.000,-14500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::Come::raw,PeachWorldHomeStage::stage_change::Come::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,Come,raw,obj128,-1700.000,2100.000,21800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::CostumeEventWorldPeach::raw,PeachWorldHomeStage::stage_change::CostumeEventWorldPeach::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,CostumeEventWorldPeach,raw,obj824,-1700.000,1600.000,-19050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::Fukuwarai2::raw,PeachWorldHomeStage::stage_change::Fukuwarai2::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,Fukuwarai2,raw,obj1759,7000.000,895.572,-20750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::GiantWanderBossA::raw,PeachWorldHomeStage::stage_change::GiantWanderBossA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,GiantWanderBossA,raw,obj1053,-8250.000,-3600.000,4845.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::GiantWanderBossB::raw,PeachWorldHomeStage::stage_change::GiantWanderBossB::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,GiantWanderBossB,raw,obj2750,-7950.000,-3600.000,4845.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::Go::raw,PeachWorldHomeStage::stage_change::Go::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,Go,raw,obj753,3200.000,407.969,10500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::MofumofuA::raw,PeachWorldHomeStage::stage_change::MofumofuA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,MofumofuA,raw,obj1058,12964.645,1400.000,-7364.645,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::PeachCastleGate::raw,PeachWorldHomeStage::stage_change::PeachCastleGate::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachCastleGate,raw,obj685,-1700.000,2600.000,-12350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::PeachWorldEx1a::raw,PeachWorldHomeStage::stage_change::PeachWorldEx1a::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldEx1a,raw,obj816,6200.000,700.000,-10000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::PeachWorldEx2a::raw,PeachWorldHomeStage::stage_change::PeachWorldEx2a::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldEx2a,raw,obj1336,-11500.000,-1250.000,-13200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::PeachWorldRacemanStart::raw,PeachWorldHomeStage::stage_change::PeachWorldRacemanStart::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldRacemanStart,raw,obj1682,-6862.132,-2330.306,10687.868,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::PeachWorldShopA::raw,PeachWorldHomeStage::stage_change::PeachWorldShopA::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,PeachWorldShopA,raw,obj805,6245.710,125.000,554.289,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::stage_change::StartPoint::raw,PeachWorldHomeStage::stage_change::StartPoint::raw,change_stage_id,Mushroom Kingdom,PeachWorldHomeStage,overworld,StartPoint,raw,obj1023,4100.000,52.796,5300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::start,PeachWorldHomeStage::start,stage_start,Mushroom Kingdom,PeachWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::event::MoonRockActive_Mushroom,PeachWorldHomeStage::event::MoonRockActive_Mushroom,state_event,Mushroom Kingdom,PeachWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::event::WorldPeace_Mushroom,PeachWorldHomeStage::event::WorldPeace_Mushroom,state_event,Mushroom Kingdom,PeachWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossForestStage::stage_change::BossForestA::raw,PeachWorldPictureBossForestStage::stage_change::BossForestA::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureBossForestStage,subarea,BossForestA,raw,obj25,0.000,-100.000,1700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossForestStage::start,PeachWorldPictureBossForestStage::start,stage_start,Mushroom Kingdom,PeachWorldPictureBossForestStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::stage_change::BossRaidA::raw,PeachWorldPictureBossRaidStage::stage_change::BossRaidA::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,BossRaidA,raw,obj32,0.000,0.000,600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::stage_change::BossRaidB::raw,PeachWorldPictureBossRaidStage::stage_change::BossRaidB::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,BossRaidB,raw,obj31,0.000,100.000,1100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::start,PeachWorldPictureBossRaidStage::start,stage_start,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::stage_change::GiantWanderBossA::raw,PeachWorldPictureGiantWanderBossStage::stage_change::GiantWanderBossA::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,GiantWanderBossA,raw,obj32,0.000,0.000,600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::stage_change::GiantWanderBossB::raw,PeachWorldPictureGiantWanderBossStage::stage_change::GiantWanderBossB::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,GiantWanderBossB,raw,obj31,0.000,100.000,1100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::start,PeachWorldPictureGiantWanderBossStage::start,stage_start,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureMofumofuStage::stage_change::MofumofuA::raw,PeachWorldPictureMofumofuStage::stage_change::MofumofuA::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureMofumofuStage,subarea,MofumofuA,raw,obj25,0.000,-100.000,1700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureMofumofuStage::start,PeachWorldPictureMofumofuStage::start,stage_start,Mushroom Kingdom,PeachWorldPictureMofumofuStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldShopStage::stage_change::PeachWorldShopA::raw,PeachWorldShopStage::stage_change::PeachWorldShopA::raw,change_stage_id,Mushroom Kingdom,PeachWorldShopStage,subarea,PeachWorldShopA,raw,obj6,0.000,-100.000,50.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldShopStage::start,PeachWorldShopStage::start,stage_start,Mushroom Kingdom,PeachWorldShopStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldShopStage::entrance::PeachWorldShopA::sub_far,PeachWorldShopStage::entrance::PeachWorldShopA::sub_far,entrance_side,Mushroom Kingdom,PeachWorldShopStage,subarea,PeachWorldShopA,sub_far,obj6,0.000,-100.000,50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldShopStage::entrance::PeachWorldShopA::sub_near,PeachWorldShopStage::entrance::PeachWorldShopA::sub_near,entrance_side,Mushroom Kingdom,PeachWorldShopStage,subarea,PeachWorldShopA,sub_near,obj6,0.000,-100.000,50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossKnuckleStage::stage_change::PictureBossKnuckle::raw,RevengeBossKnuckleStage::stage_change::PictureBossKnuckle::raw,change_stage_id,Mushroom Kingdom,RevengeBossKnuckleStage,subarea,PictureBossKnuckle,raw,obj203,0.000,0.000,2950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossKnuckleStage::start,RevengeBossKnuckleStage::start,stage_start,Mushroom Kingdom,RevengeBossKnuckleStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossMagmaStage::stage_change::PictureBossMagma::raw,RevengeBossMagmaStage::stage_change::PictureBossMagma::raw,change_stage_id,Mushroom Kingdom,RevengeBossMagmaStage,subarea,PictureBossMagma,raw,obj5970,-11100.000,18450.000,7800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossMagmaStage::stage_change::start::raw,RevengeBossMagmaStage::stage_change::start::raw,change_stage_id,Mushroom Kingdom,RevengeBossMagmaStage,subarea,start,raw,obj2,-11100.000,18450.000,7800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossMagmaStage::start,RevengeBossMagmaStage::start,stage_start,Mushroom Kingdom,RevengeBossMagmaStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossRaidStage::stage_change::PictureBossRaid::raw,RevengeBossRaidStage::stage_change::PictureBossRaid::raw,change_stage_id,Mushroom Kingdom,RevengeBossRaidStage,subarea,PictureBossRaid,raw,obj299,0.000,50.000,200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossRaidStage::start,RevengeBossRaidStage::start,stage_start,Mushroom Kingdom,RevengeBossRaidStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
RevengeForestBossStage::stage_change::PictureBossForest::raw,RevengeForestBossStage::stage_change::PictureBossForest::raw,change_stage_id,Mushroom Kingdom,RevengeForestBossStage,subarea,PictureBossForest,raw,obj561,0.000,3050.000,-300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeForestBossStage::start,RevengeForestBossStage::start,stage_start,Mushroom Kingdom,RevengeForestBossStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
RevengeGiantWanderBossStage::stage_change::PictureGiantWanderBoss::raw,RevengeGiantWanderBossStage::stage_change::PictureGiantWanderBoss::raw,change_stage_id,Mushroom Kingdom,RevengeGiantWanderBossStage,subarea,PictureGiantWanderBoss,raw,obj2710,-250.000,1550.000,200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeGiantWanderBossStage::start,RevengeGiantWanderBossStage::start,stage_start,Mushroom Kingdom,RevengeGiantWanderBossStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
RevengeMofumofuStage::stage_change::PictureMofumofu::raw,RevengeMofumofuStage::stage_change::PictureMofumofu::raw,change_stage_id,Mushroom Kingdom,RevengeMofumofuStage,subarea,PictureMofumofu,raw,obj69,0.000,150.000,-6250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
RevengeMofumofuStage::start,RevengeMofumofuStage::start,stage_start,Mushroom Kingdom,RevengeMofumofuStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
YoshiCloudExStage::stage_change::PeachWorldEx1a::raw,YoshiCloudExStage::stage_change::PeachWorldEx1a::raw,change_stage_id,Mushroom Kingdom,YoshiCloudExStage,subarea,PeachWorldEx1a,raw,obj935,100.000,550.000,26200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
YoshiCloudExStage::start,YoshiCloudExStage::start,stage_start,Mushroom Kingdom,YoshiCloudExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
YoshiCloudExStage::entrance::PeachWorldEx1a::sub_far,YoshiCloudExStage::entrance::PeachWorldEx1a::sub_far,entrance_side,Mushroom Kingdom,YoshiCloudExStage,subarea,PeachWorldEx1a,sub_far,obj935,100.000,550.000,26200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
YoshiCloudExStage::entrance::PeachWorldEx1a::sub_near,YoshiCloudExStage::entrance::PeachWorldEx1a::sub_near,entrance_side,Mushroom Kingdom,YoshiCloudExStage,subarea,PeachWorldEx1a,sub_near,obj935,100.000,550.000,26200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossForestA::home_in,PeachWorldHomeStage::entrance::BossForestA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossForestA,home_in,obj1129,-6450.000,2700.000,-21600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossForestA::home_out,PeachWorldHomeStage::entrance::BossForestA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossForestA,home_out,obj1129,-6450.000,2700.000,-21600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossKnuckleA::home_in,PeachWorldHomeStage::entrance::BossKnuckleA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossKnuckleA,home_in,obj1060,-5885.355,400.000,-3614.645,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossKnuckleA::home_out,PeachWorldHomeStage::entrance::BossKnuckleA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossKnuckleA,home_out,obj1060,-5885.355,400.000,-3614.645,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossMagmaA::home_in,PeachWorldHomeStage::entrance::BossMagmaA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossMagmaA,home_in,obj1047,-1385.355,-2100.000,10014.645,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossMagmaA::home_out,PeachWorldHomeStage::entrance::BossMagmaA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossMagmaA,home_out,obj1047,-1385.355,-2100.000,10014.645,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossRaidA::home_in,PeachWorldHomeStage::entrance::BossRaidA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossRaidA,home_in,obj2205,300.000,1750.000,-13600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossRaidA::home_out,PeachWorldHomeStage::entrance::BossRaidA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossRaidA,home_out,obj2205,300.000,1750.000,-13600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::GiantWanderBossA::home_in,PeachWorldHomeStage::entrance::GiantWanderBossA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,GiantWanderBossA,home_in,obj1053,-8250.000,-3600.000,4845.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::GiantWanderBossA::home_out,PeachWorldHomeStage::entrance::GiantWanderBossA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,GiantWanderBossA,home_out,obj1053,-8250.000,-3600.000,4845.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::MofumofuA::home_in,PeachWorldHomeStage::entrance::MofumofuA::home_in,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,MofumofuA,home_in,obj1058,12964.645,1400.000,-7364.645,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::MofumofuA::home_out,PeachWorldHomeStage::entrance::MofumofuA::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,MofumofuA,home_out,obj1058,12964.645,1400.000,-7364.645,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossForestStage::entrance::BossForestA::sub_far,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_far,entrance_side,Mushroom Kingdom,PeachWorldPictureBossForestStage,subarea,BossForestA,sub_far,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
