edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0368,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0369,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,PeachWorldPictureBossForestStage::stage_change::PictureBossForest::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0447,Mushroom Kingdom,subarea,PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_in,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0448,Mushroom Kingdom,subarea,PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_in,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0449,Mushroom Kingdom,subarea,PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_in,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0450,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::entrance::PictureBossForest::home_in,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0349,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0351,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,PeachWorldPictureBossMagmaStage::stage_change::PictureBossMagma::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0445,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_in,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0352,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0354,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,PeachWorldPictureBossKnuckleStage::stage_change::PictureBossKnuckle::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0446,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_in,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0451,Mushroom Kingdom,overworld,PeachWorldHomeStage::entrance::GiantWanderBossB::home_out,PeachWorldHomeStage::checkpoint::obj1145,free,,human_route,casual,false,editor,Reverse of edge_user_0309.,,
edge_user_0452,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj162,PeachWorldHomeStage::entrance::PeachWorldEx2a::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0464,Mushroom Kingdom,subarea,DotHardExStage::entrance::PeachWorldEx2a::sub_near,DotHardExStage::entrance::PeachWorldEx2a::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0465,Mushroom Kingdom,subarea,PeachWorldCostumeStage::entrance::CostumeEventWorldPeach::sub_near,PeachWorldCostumeStage::entrance::CostumeEventWorldPeach::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0549,Mushroom Kingdom,subarea,RevengeBossMagmaStage::entrance::PictureBossMagma::sub_near,RevengeBossMagmaStage::entrance::PictureBossMagma::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0550,Mushroom Kingdom,subarea,PeachWorldShopStage::entrance::PeachWorldShopA::sub_near,PeachWorldShopStage::entrance::PeachWorldShopA::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0551,Mushroom Kingdom,subarea,RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_far,RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0552,Mushroom Kingdom,subarea,RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0553,Mushroom Kingdom,subarea,RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0552.,,
edge_user_0554,Mushroom Kingdom,subarea,RevengeMofumofuStage::entrance::PictureMofumofu::sub_near,RevengeMofumofuStage::entrance::PictureMofumofu::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0583,Mushroom Kingdom,subarea,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0584,Mushroom Kingdom,subarea,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0583.,,
edge_user_0586,Mushroom Kingdom,subarea,PeachWorldCastleStage::entrance::PeachCastleGate::sub_near,PeachWorldCastleStage::entrance::PeachCastleGate::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0587,Mushroom Kingdom,subarea,FukuwaraiMarioStage::entrance::Fukuwarai2::sub_near,FukuwaraiMarioStage::entrance::Fukuwarai2::sub_far,BazookaElectric,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0590,Mushroom Kingdom,subarea,RevengeForestBossStage::entrance::PictureBossForest::sub_near,RevengeForestBossStage::entrance::PictureBossForest::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0591,Mushroom Kingdom,subarea,YoshiCloudExStage::entrance::PeachWorldEx1a::sub_near,YoshiCloudExStage::entrance::PeachWorldEx1a::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0909,Mushroom Kingdom,overworld,PeachWorldHomeStage::checkpoint::obj1145,PeachWorldHomeStage::place::new_place,NpcTalk,,human_route,casual,true,editor,Created in graph editor.,,
fixed_mushroom_boss_forest,Mushroom Kingdom,subarea,PeachWorldPictureBossForestStage::stage_change::PictureBossForest::raw,RevengeForestBossStage::start,free,,fixed_stage_link,casual,true,fixed_transition,Fixed vanilla painting transition from PeachWorldPictureBossForestStage to RevengeForestBossStage.,,fixed
fixed_mushroom_boss_knuckle,Mushroom Kingdom,subarea,PeachWorldPictureBossKnuckleStage::stage_change::PictureBossKnuckle::raw,RevengeBossKnuckleStage::start,free,,fixed_stage_link,casual,true,fixed_transition,Fixed vanilla painting transition from PeachWorldPictureBossKnuckleStage to RevengeBossKnuckleStage.,,fixed
fixed_mushroom_boss_magma,Mushroom Kingdom,subarea,PeachWorldPictureBossMagmaStage::stage_change::PictureBossMagma::raw,RevengeBossMagmaStage::start,free,,fixed_stage_link,casual,true,fixed_transition,Fixed vanilla painting transition from PeachWorldPictureBossMagmaStage to RevengeBossMagmaStage.,,fixed
fixed_mushroom_boss_raid,Mushroom Kingdom,subarea,PeachWorldPictureBossRaidStage::stage_change::PictureBossRaid::raw,RevengeBossRaidStage::start,free,,fixed_stage_link,casual,true,fixed_transition,Fixed vanilla painting transition from PeachWorldPictureBossRaidStage to RevengeBossRaidStage.,,fixed
fixed_mushroom_giant_wander_boss,Mushroom Kingdom,subarea,PeachWorldPictureGiantWanderBossStage::stage_change::PictureGiantWanderBoss::raw,RevengeGiantWanderBossStage::start,free,,fixed_stage_link,casual,true,fixed_transition,Fixed vanilla painting transition from PeachWorldPictureGiantWanderBossStage to RevengeGiantWanderBossStage.,,fixed
fixed_mushroom_mofumofu,Mushroom Kingdom,subarea,PeachWorldPictureMofumofuStage::stage_change::PictureMofumofu::raw,RevengeMofumofuStage::start,free,,fixed_stage_link,casual,true,fixed_transition,Fixed vanilla painting transition from PeachWorldPictureMofumofuStage to RevengeMofumofuStage.,,fixed
