edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0178,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::checkpoint::obj2832,impossible,,human_route,casual,false,editor,Reverse of edge_user_0177.,,
edge_user_0181,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj2832,WaterfallWorldHomeStage::checkpoint::obj3139,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0182,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::checkpoint::obj2832,impossible,,human_route,casual,false,editor,Reverse of edge_user_0181.,,
edge_user_0183,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0176.,"1,2,3,4,5,6,7",
edge_user_0187,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5,6,7",
edge_user_0208,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::entrance::RexPoppunEx::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0209,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::WindBlowExStart::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"4,5",
edge_user_0004,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::WindBlowExGoal::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0210,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WindBlowExGoal::home_out,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0004.,,
edge_user_0002,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::CapAppearExEnt::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"4,5",
edge_user_0001,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::entrance::CapAppearExExit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0211,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::CapAppearExExit::home_out,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0001.,"4,5",
edge_user_0003,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj601,WaterfallWorldHomeStage::event::MoonRockActive_Cascade,free,,human_route,casual,true,editor,Created in graph editor.,"3,4,5",
edge_user_0012,Cascade Kingdom,overworld,WaterfallWorldHomeStage::stage_change::Come::raw,WaterfallWorldHomeStage::checkpoint::obj2832,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0313,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj597,WaterfallWorldHomeStage::place::new_place,Wanwan | SingleJump,,human_route,casual;glitched,true,editor,Created in graph editor.,1,
edge_user_0124,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place,Wanwan | TRex,,human_route,casual;advanced,false,editor,Created in graph editor.,,
edge_user_0314,Cascade Kingdom,overworld,WaterfallWorldHomeStage::place::new_place,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0124.,,
edge_user_0722,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::Lift2D::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0170.,"1,2,3,4,5",
edge_user_0723,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WanwanExStart::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0173.,"1,2,3,4,5",
edge_user_0724,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::CapAppearExEnt::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0002.,"1,2,3,4,5",
edge_user_0725,Cascade Kingdom,overworld,WaterfallWorldHomeStage::entrance::WindBlowExStart::home_in,WaterfallWorldHomeStage::checkpoint::obj1724,free,,human_route,casual,false,editor,Reverse of edge_user_0209.,"1,2,3,4,5",
edge_user_0732,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0466,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj601,WaterfallWorldHomeStage::place::new_place_2,free,,human_route,casual,true,editor,Created in graph editor.,"3,4",
edge_user_0746,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_3,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0747,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_4,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0749,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_6,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0750,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_7,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0748,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place_5,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0751,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place_8,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0752,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place_9,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0753,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place_10,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0754,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::place::new_place_11,Swim | DownThrow,,human_route,casual;advanced,true,editor,Created in graph editor.,,
edge_user_0755,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj3139,WaterfallWorldHomeStage::place::new_place_12,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0756,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_13,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0757,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_14,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0758,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_15,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0759,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_16,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0760,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj601,WaterfallWorldHomeStage::place::new_place_17,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0011,Cascade Kingdom,overworld,WaterfallWorldHomeStage::start,WaterfallWorldHomeStage::stage_change::Go::raw,Swim | (Vault & Dive & NeutralThrow),,human_route,casual;advanced,true,editor,Created in graph editor.,,
edge_user_0013,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::stage_change::Go::raw,Dive,,human_route,casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0467,Cascade Kingdom,overworld,WaterfallWorldHomeStage::checkpoint::obj1724,WaterfallWorldHomeStage::place::new_place_18,NpcTalk,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0799,Cascade Kingdom,subarea,Lift2DExStage::entrance::Lift2DExit::sub_far,Lift2DExStage::place::new_place,Pipe2D | (NeutralThrow & Vault & Dive),,human_route,casual;advanced,true,editor,Created in graph editor.,,
