anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
ForestWorldBonusStage::start,ForestWorldBonusStage::start,stage_start,Wooded Kingdom,ForestWorldBonusStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldBonusStage::entrance::bonus2::sub_far,ForestWorldBonusStage::entrance::bonus2::sub_far,entrance_side,Wooded Kingdom,ForestWorldBonusStage,subarea,bonus2,sub_far,obj92,0.000,200.000,-1200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldBonusStage::entrance::bonus::sub_near,ForestWorldBonusStage::entrance::bonus::sub_near,entrance_side,Wooded Kingdom,ForestWorldBonusStage,subarea,bonus,sub_near,obj5,0.000,0.000,250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldBossStage::stage_change::Boss_Respawn::raw,ForestWorldBossStage::stage_change::Boss_Respawn::raw,change_stage_id,Wooded Kingdom,ForestWorldBossStage,subarea,Boss_Respawn,raw,obj587,0.000,0.000,-2200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldBossStage::stage_change::boss001::raw,ForestWorldBossStage::stage_change::boss001::raw,change_stage_id,Wooded Kingdom,ForestWorldBossStage,subarea,boss001,raw,obj451,0.000,3250.000,1000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldBossStage::stage_change::boss002::raw,ForestWorldBossStage::stage_change::boss002::raw,change_stage_id,Wooded Kingdom,ForestWorldBossStage,subarea,boss002,raw,obj453,0.000,0.000,-5290.234,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldBossStage::start,ForestWorldBossStage::start,stage_start,Wooded Kingdom,ForestWorldBossStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldCloudBonusExStage::stage_change::EXCloud::raw,ForestWorldCloudBonusExStage::stage_change::EXCloud::raw,change_stage_id,Wooded Kingdom,ForestWorldCloudBonusExStage,subarea,EXCloud,raw,obj8,950.000,-2900.000,-6355.605,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldCloudBonusExStage::start,ForestWorldCloudBonusExStage::start,stage_start,Wooded Kingdom,ForestWorldCloudBonusExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldCloudBonusExStage::entrance::EXCloud::sub_far,ForestWorldCloudBonusExStage::entrance::EXCloud::sub_far,entrance_side,Wooded Kingdom,ForestWorldCloudBonusExStage,subarea,EXCloud,sub_far,obj1560;obj8,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldCloudBonusExStage::entrance::EXCloud::sub_near,ForestWorldCloudBonusExStage::entrance::EXCloud::sub_near,entrance_side,Wooded Kingdom,ForestWorldCloudBonusExStage,subarea,EXCloud,sub_near,obj1560;obj8,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj1841,ForestWorldHomeStage::checkpoint::obj1841,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj1841,4200.000,6035.521,400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj2821,ForestWorldHomeStage::checkpoint::obj2821,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj2821,3630.000,12269.357,-21400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj3708,ForestWorldHomeStage::checkpoint::obj3708,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj3708,-2950.000,50.000,-10050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj3734,ForestWorldHomeStage::checkpoint::obj3734,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj3734,-5950.000,5772.454,-19000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj3835,ForestWorldHomeStage::checkpoint::obj3835,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj3835,6500.000,14150.000,-6000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj447,ForestWorldHomeStage::checkpoint::obj447,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj447,500.000,2900.000,-17650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj5216,ForestWorldHomeStage::checkpoint::obj5216,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj5216,-10800.000,3497.229,-5350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj6865,ForestWorldHomeStage::checkpoint::obj6865,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj6865,-3700.000,10550.000,-2850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::checkpoint::obj7333,ForestWorldHomeStage::checkpoint::obj7333,checkpoint_obj,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj7333,2300.000,9200.000,-4250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EXCloud::home_in,ForestWorldHomeStage::entrance::EXCloud::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EXCloud,home_in,obj2413,4300.000,22000.000,-5100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EXCloud::home_out,ForestWorldHomeStage::entrance::EXCloud::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EXCloud,home_out,obj2413,4300.000,22000.000,-5100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_AnimalChase::home_in,ForestWorldHomeStage::entrance::EX_AnimalChase::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_AnimalChase,home_in,obj6081,-6650.000,2900.000,-50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_AnimalChase::home_out,ForestWorldHomeStage::entrance::EX_AnimalChase::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_AnimalChase,home_out,obj6081,-6650.000,2900.000,-50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_Mist::home_in,ForestWorldHomeStage::entrance::EX_Mist::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Mist,home_in,obj4580,-10600.000,4400.000,-7700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_Mist::home_out,ForestWorldHomeStage::entrance::EX_Mist::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Mist,home_out,obj4580,-10600.000,4400.000,-7700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_RailCollision::home_in,ForestWorldHomeStage::entrance::EX_RailCollision::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_RailCollision,home_in,obj5546,5450.000,7150.000,-5300.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_RailCollision_Exit::home_out,ForestWorldHomeStage::entrance::EX_RailCollision_Exit::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_RailCollision_Exit,home_out,obj5548,7600.000,7000.000,-5400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_Tankuro::home_in,ForestWorldHomeStage::entrance::EX_Tankuro::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Tankuro,home_in,obj4578,6695.288,11050.000,-4923.150,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_Tankuro_Exit::home_out,ForestWorldHomeStage::entrance::EX_Tankuro_Exit::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Tankuro_Exit,home_out,obj5928,7379.242,11162.000,-5100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_Water::home_in,ForestWorldHomeStage::entrance::EX_Water::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Water,home_in,obj5935,-3598.530,-1705.289,-10692.957,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::EX_Water_Exit::home_out,ForestWorldHomeStage::entrance::EX_Water_Exit::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Water_Exit,home_out,obj1488,-2800.000,-869.000,-11650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai001::home_in,ForestWorldHomeStage::entrance::Jyukai001::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai001,home_in,obj4530,-1450.000,-5000.000,17868.768,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai001::home_out,ForestWorldHomeStage::entrance::Jyukai001::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai001,home_out,obj4530,-1450.000,-5000.000,17868.768,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai001v::home_in,ForestWorldHomeStage::entrance::Jyukai001v::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai001v,home_in,obj5919,-14200.000,-300.000,2200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai001v::home_out,ForestWorldHomeStage::entrance::Jyukai001v::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai001v,home_out,obj5919,-14200.000,-300.000,2200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai002::home_in,ForestWorldHomeStage::entrance::Jyukai002::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai002,home_in,obj5920,8250.000,2400.000,6650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai002::home_out,ForestWorldHomeStage::entrance::Jyukai002::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai002,home_out,obj5920,8250.000,2400.000,6650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai003::home_in,ForestWorldHomeStage::entrance::Jyukai003::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai003,home_in,obj4531,-20705.016,-5050.000,-7650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai003::home_out,ForestWorldHomeStage::entrance::Jyukai003::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai003,home_out,obj4531,-20705.016,-5050.000,-7650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai003v::home_in,ForestWorldHomeStage::entrance::Jyukai003v::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai003v,home_in,obj5921,-10050.000,-850.000,-12000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai003v::home_out,ForestWorldHomeStage::entrance::Jyukai003v::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai003v,home_out,obj5921,-10050.000,-850.000,-12000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai004::home_in,ForestWorldHomeStage::entrance::Jyukai004::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai004,home_in,obj5922,-400.000,2900.000,-15950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::Jyukai004::home_out,ForestWorldHomeStage::entrance::Jyukai004::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai004,home_out,obj5922,-400.000,2900.000,-15950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::KillerRoad::home_in,ForestWorldHomeStage::entrance::KillerRoad::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,KillerRoad,home_in,obj6934,-373.890,450.000,-11687.598,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::KillerRoad::home_out,ForestWorldHomeStage::entrance::KillerRoad::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,KillerRoad,home_out,obj6934,-373.890,450.000,-11687.598,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::PoisonEx::home_in,ForestWorldHomeStage::entrance::PoisonEx::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,PoisonEx,home_in,obj6437,3100.000,11250.000,-16600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::PoisonEx_Exit::home_out,ForestWorldHomeStage::entrance::PoisonEx_Exit::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,PoisonEx_Exit,home_out,obj6580,4100.000,11250.000,-16600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::bonus2::home_out,ForestWorldHomeStage::entrance::bonus2::home_out,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,bonus2,home_out,obj4928,6550.000,10800.000,-8800.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::entrance::bonus::home_in,ForestWorldHomeStage::entrance::bonus::home_in,entrance_side,Wooded Kingdom,ForestWorldHomeStage,overworld,bonus,home_in,obj4924,5850.000,4850.000,-8900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Boss_Respawn::raw,ForestWorldHomeStage::stage_change::Boss_Respawn::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Boss_Respawn,raw,obj7068,3630.000,12269.357,-20400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Come::raw,ForestWorldHomeStage::stage_change::Come::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Come,raw,obj6073,-3200.000,10550.000,-2350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EXCloud::raw,ForestWorldHomeStage::stage_change::EXCloud::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EXCloud,raw,obj2413,4300.000,22000.000,-5100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_AnimalChase::raw,ForestWorldHomeStage::stage_change::EX_AnimalChase::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_AnimalChase,raw,obj6081,-6650.000,2900.000,-50.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_Mist::raw,ForestWorldHomeStage::stage_change::EX_Mist::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Mist,raw,obj4580,-10600.000,4400.000,-7700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_RailCollision::raw,ForestWorldHomeStage::stage_change::EX_RailCollision::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_RailCollision,raw,obj5546,5450.000,7150.000,-5300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_RailCollision_Exit::raw,ForestWorldHomeStage::stage_change::EX_RailCollision_Exit::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_RailCollision_Exit,raw,obj5548,7600.000,7000.000,-5400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_Tankuro::raw,ForestWorldHomeStage::stage_change::EX_Tankuro::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Tankuro,raw,obj4578,6695.288,11050.000,-4923.150,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_Tankuro_Exit::raw,ForestWorldHomeStage::stage_change::EX_Tankuro_Exit::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Tankuro_Exit,raw,obj5928,7379.242,11162.000,-5100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_Water::raw,ForestWorldHomeStage::stage_change::EX_Water::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Water,raw,obj5935,-3598.530,-1705.289,-10692.957,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::EX_Water_Exit::raw,ForestWorldHomeStage::stage_change::EX_Water_Exit::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,EX_Water_Exit,raw,obj1488,-2800.000,-869.000,-11650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Go::raw,ForestWorldHomeStage::stage_change::Go::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Go,raw,obj5141,-7750.000,6100.000,-4950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Jyukai001::raw,ForestWorldHomeStage::stage_change::Jyukai001::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai001,raw,obj4530,-1450.000,-5000.000,17868.768,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Jyukai001v::raw,ForestWorldHomeStage::stage_change::Jyukai001v::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai001v,raw,obj5919,-14200.000,-300.000,2200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Jyukai002::raw,ForestWorldHomeStage::stage_change::Jyukai002::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai002,raw,obj5920,8250.000,2400.000,6650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Jyukai003::raw,ForestWorldHomeStage::stage_change::Jyukai003::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai003,raw,obj4531,-20705.016,-5050.000,-7650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Jyukai003v::raw,ForestWorldHomeStage::stage_change::Jyukai003v::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai003v,raw,obj5921,-10050.000,-850.000,-12000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Jyukai004::raw,ForestWorldHomeStage::stage_change::Jyukai004::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Jyukai004,raw,obj5922,-400.000,2900.000,-15950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::KillerRoad::raw,ForestWorldHomeStage::stage_change::KillerRoad::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,KillerRoad,raw,obj6934,-373.890,450.000,-11687.598,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::PoisonEx::raw,ForestWorldHomeStage::stage_change::PoisonEx::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,PoisonEx,raw,obj6437,3100.000,11250.000,-16600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::PoisonEx_Exit::raw,ForestWorldHomeStage::stage_change::PoisonEx_Exit::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,PoisonEx_Exit,raw,obj6580,4100.000,11250.000,-16600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::RaceStart::raw,ForestWorldHomeStage::stage_change::RaceStart::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,RaceStart,raw,obj6263,-9900.000,3497.227,-4350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::StartPoint::raw,ForestWorldHomeStage::stage_change::StartPoint::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,StartPoint,raw,obj2,-11950.104,21.497,6328.605,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Tower001::raw,ForestWorldHomeStage::stage_change::Tower001::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Tower001,raw,obj264,-4969.954,1950.000,-21516.254,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::Tower002::raw,ForestWorldHomeStage::stage_change::Tower002::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,Tower002,raw,obj6206,-5000.000,5650.000,-20250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::bonus2::raw,ForestWorldHomeStage::stage_change::bonus2::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,bonus2,raw,obj4928,6550.000,10800.000,-8800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::bonus::raw,ForestWorldHomeStage::stage_change::bonus::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,bonus,raw,obj4924,5850.000,4850.000,-8900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::boss001::raw,ForestWorldHomeStage::stage_change::boss001::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,boss001,raw,obj3141,3650.000,8600.000,-22500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::stage_change::boss002::raw,ForestWorldHomeStage::stage_change::boss002::raw,change_stage_id,Wooded Kingdom,ForestWorldHomeStage,overworld,boss002,raw,obj3953,3630.000,12269.357,-20600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::start,ForestWorldHomeStage::start,stage_start,Wooded Kingdom,ForestWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::event::MoonRockActive_Wooded,ForestWorldHomeStage::event::MoonRockActive_Wooded,state_event,Wooded Kingdom,ForestWorldHomeStage,overworld,,,obj5126,-2631.711,-115.715,11668.289,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldHomeStage::event::WorldPeace_Wooded,ForestWorldHomeStage::event::WorldPeace_Wooded,state_event,Wooded Kingdom,ForestWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldTowerStage::stage_change::Tower001::raw,ForestWorldTowerStage::stage_change::Tower001::raw,change_stage_id,Wooded Kingdom,ForestWorldTowerStage,subarea,Tower001,raw,obj67,0.000,-50.000,2600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldTowerStage::stage_change::Tower002::raw,ForestWorldTowerStage::stage_change::Tower002::raw,change_stage_id,Wooded Kingdom,ForestWorldTowerStage,subarea,Tower002,raw,obj65,-1873.833,5100.000,-1873.833,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldTowerStage::start,ForestWorldTowerStage::start,stage_start,Wooded Kingdom,ForestWorldTowerStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldWaterExStage::stage_change::EX_Water::raw,ForestWorldWaterExStage::stage_change::EX_Water::raw,change_stage_id,Wooded Kingdom,ForestWorldWaterExStage,subarea,EX_Water,raw,obj142,-300.000,500.000,6000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldWaterExStage::stage_change::EX_Water_Exit::raw,ForestWorldWaterExStage::stage_change::EX_Water_Exit::raw,change_stage_id,Wooded Kingdom,ForestWorldWaterExStage,subarea,EX_Water_Exit,raw,obj132,-300.000,1530.000,-2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
ForestWorldWaterExStage::start,ForestWorldWaterExStage::start,stage_start,Wooded Kingdom,ForestWorldWaterExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
