moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
ForestWorldHomeStage:3694:140,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Climb the Cliff to Get the Nut,ForestWorldHomeStage:3694:140,3694,140,ShineFlag_None,ForestWorldHomeStage::place::new_place_2,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Hammer Bro, Fire Bro, Uproot | method_1(jump=Long Jump; cap_throw=Neutral Throw; other=Dive) | method_2(jump=Long Jump; cap_throw=Neutral Throw; other=Wall Jump) | method_3(jump=Long Jump; cap_throw=Neutral Throw, Down Throw, Up Throw, Spin Throw; other=Capture) | method_4(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Wall Jump, Dive)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,400.000,4000.000,-7500.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,26,-1,31,false,false,1;2;3;4;5,木の実,岩壁を登れば木の実,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:3772:141,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,The Nut in the Red Maze,ForestWorldHomeStage:3772:141,3772,141,ShineFlag_None,ForestWorldHomeStage::place::new_place_3,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Uproot | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(jump=Long Jump; cap_throw=Neutral Throw; other=Ground Pound, Dive, Wall Jump)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,1835.000,6950.000,-13600.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,6,-1,31,false,false,1;2;3;4;5,木の実,赤い迷路の木の実,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:4127:142,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,The Nut at the Dead End,ForestWorldHomeStage:4127:142,4127,142,ShineFlag_None,ForestWorldHomeStage::checkpoint::obj447,,Senobi | WallJump | (Vault & NeutralThrow) | Dive | KingdomAccess_Wooded,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Frog, Uproot | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,6100.000,3850.000,-16925.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,21,-1,31,false,false,1;2;3;4;5,木の実,突き当たりの木の実,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced;advanced;expert,
ForestWorldHomeStage:4352:143,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Tucked Away Inside the Tunnel,ForestWorldHomeStage:4352:143,4352,143,ShineFlag_None,ForestWorldHomeStage::checkpoint::obj3708,,FireBros | (WallJump & Dive) | (Vault & WallJump & NeutralThrow) | (Vault & Dive & NeutralThrow) | Senobi | KingdomAccess_Wooded,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Hammer Bro, Fire Bro, Uproot | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(jump=Long Jump; cap_throw=Neutral Throw; other=Dive, Wall Jump) | method_3(jump=Single Jump (258); cap_throw=Neutral Throw; other=Dive)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,3642.680,3300.000,-1804.387,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,48,-1,31,false,false,1;2;3;4;5,木の実,トンネル内に ひっそりと,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced;advanced;casual;expert,
ForestWorldHomeStage:4503:144,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Cracked Nut on a Crumbling Tower,ForestWorldHomeStage:4503:144,4503,144,ShineFlag_None,ForestWorldHomeStage::checkpoint::obj447,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Frog, Uproot | method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,-3150.000,5350.000,-29900.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,10,-1,31,false,false,1;2;3;4;5,木の実,朽ちた鉄塔の木の実,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:4508:145,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,The Nut 'Round the Corner,ForestWorldHomeStage:4508:145,4508,145,ShineFlag_None,ForestWorldHomeStage::place::new_place,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Uproot, Fire Bro, Hammer Bro | method_1(jump=Long Jump; cap_throw=Neutral Throw; other=Dive, Wall Jump) | method_2(jump=Long Jump; cap_throw=Neutral Throw; other=Capture) | method_3(jump=Double Jump (312); cap_throw=Neutral Throw; other=Dive)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,-10455.000,2000.000,-5250.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,3,-1,31,false,false,1;2;3;4;5,木の実,曲がり角の木の実,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:4570:146,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Over the Cliff's Edge,ForestWorldHomeStage:4570:146,4570,146,ShineFlag_None,ForestWorldHomeStage::place::new_place_26,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Tank | method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=Up Throw, Down Throw; other=Rainbow Spin) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw; other=Climb, Capture, Wall Jump, Dive, Ledge Grab)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,6250.000,2350.000,-6700.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,69,-1,31,false,false,1;2;3;4;5,木の実,ガケっぷちを とび越えて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:5652:147,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,The Nut that Grew on the Tall Fence,ForestWorldHomeStage:5652:147,5652,147,ShineFlag_None,ForestWorldHomeStage::place::new_place_4,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Uproot | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Climb) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw; other=Dive) | method_3(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,TreasureBox,C,,,0;1;2;3;4;7,,None,,-318.898,8600.000,-2850.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,22,-1,31,false,false,1;2;3;4;5,木の実,高い塀に ついた木の実,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:6164:148,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Caught Hopping in the Forest!,ForestWorldHomeStage:6164:148,6164,148,ShineFlag_None,ForestWorldHomeStage::start,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None) | method_2(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None) | method_3(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Roll) | method_4(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Dive)",true,,,,,,,,,-7100.000,-100.418,4400.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,1,-1,31,false,false,1;2;3;4;5,ウサギ,森で つかまえたピョン！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:6177:149,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Rolling Rock in the Woods,ForestWorldHomeStage:6177:149,6177,149,ShineFlag_None,ForestWorldHomeStage::start,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed),true,KickStone,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,,,-7506.953,-12.961,2530.641,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,15,0,-1,127,false,false,1;2;3;4;5;6;7,キック小石,キック！ 森の石コロ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorld2DRoadZone:61:150,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Back Way Up the Mountain,ForestWorld2DRoadZone:61:150,61,150,ShineFlag_None,ForestWorld2DRoadZone::start,,Pipe2D,WorldPeace_Wooded,MoonRockActive_Wooded,primary,low,,"captures=Uproot | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=2D jump (any jump), Climb) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw; other=2D jump (any jump), Dive) | method_3(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=2D jump (any jump), Capture)",true,ShineDot,C,,,0;1;2;3;4;7,,None,,7540.000,11950.000,-14575.030,ForestWorld2DRoadZoneMap.szs;ShineInfo.szs,ForestWorld2DRoadZoneMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,6,11,-1,31,false,false,1;2;3;4;5,シャインドット_2D,山の上の裏道,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:5309:151,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Taking Notes: Stretching,ForestWorldHomeStage:5309:151,5309,151,ShineFlag_Extra,ForestWorldHomeStage::place::new_place_25,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Uproot, Fire Bro | method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=No Cap Throw Needed; other=Dive, Capture) | method_2(jump=Triple Jump (550); cap_throw=No Cap Throw Needed; other=Capture, Ledge Grab)",true,,,,,,,,,-3750.000,3500.000,-3200.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,41,-1,16,false,true,5,音符オブジェ(1つ目),のびのび 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"5,6,7"
ForestWorldHomeStage:5621:152,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Moon Shards in the Forest,ForestWorldHomeStage:5621:152,5621,152,ShineFlag_Extra,ForestWorldHomeStage::place::new_place_10,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,captures=Uproot | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Capture),true,,,,,,,,,1650.000,5100.000,-14050.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,40,-1,16,false,true,5,シャインチップ全取得監視者,集めて！ 森のムーンチップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:6241:153,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Wooded Kingdom Regular Cup,ForestWorldHomeStage:6241:153,6241,153,ShineFlag_None,ForestWorldHomeStage::place::new_place_27,,Senobi | (Vault & Dive & NeutralThrow) | (TripleJump & Dive & NeutralThrow) | (WallJump & Dive & NeutralThrow) | (Vault & WallJump & NeutralThrow) | (FireBros & Dive) | Climb,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Uproot | method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=No Cap Throw Needed; other=Ledge Grab, Capture) | method_2(jump=Backflip/Vault/Side Flip (496); cap_throw=No Cap Throw Needed; other=Dive)",true,,,,,,,,,-9900.000,3497.230,-4050.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,27,-1,24,false,false,4;5,駆けっこ開始Npc,森の国 レギュラーカップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced;advanced;advanced;expert;expert,"1,2,3,4,5"
ForestWorldHomeStage:6343:155,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Peach in the Wooded Kingdom,ForestWorldHomeStage:6343:155,6343,155,ShineFlag_None,ForestWorldHomeStage::checkpoint::obj3835,,(KingdomAccess_Mushroom & NpcTalk),WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Tank | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Climb, Capture, Wall Jump, Dive)",true,,,,,,,,,5275.000,14162.200,-7400.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,29,-1,24,false,false,4;5,世界旅行ピーチ,森の国で ピーチ姫,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:5161:156,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Invader in the Sky Garden,ForestWorldHomeStage:5161:156,5161,156,ShineFlag_Extra,ForestWorldHomeStage::place::new_place_9,,free,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Goomba, Uproot | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Capture) | method_2(jump=Ground Pound Jump (514); cap_throw=No Cap Throw Needed; other=Dive)",true,,,,,,,,,-4350.000,6700.000,-21700.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,52,-1,16,false,true,5,ジョークー,空中庭園のやっかい者,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:6371:157,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Wooded Kingdom Timer Challenge 1,ForestWorldHomeStage:6371:157,6371,157,ShineFlag_None,ForestWorldHomeStage::checkpoint::obj447,,(Swing & TimerChallenge),WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,method_1(jump=Single Jump (258); cap_throw=Neutral Throw; other=Climb),true,,,,,,,,,1350.000,3100.000,-17750.000,ShineInfo.szs,ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,1,7,-1,28,false,false,3;4;5,帽子掛け（タイマー）,森の国で チクタク・アスレチック １,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ForestWorldHomeStage:1667:159,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,Path to the Secret Flower Field,ForestWorldHomeStage:1667:159,1667,159,ShineFlag_Story,ForestWorldHomeStage::checkpoint::obj7333,,Tank,WorldPeace_Wooded,MoonRockActive_Wooded,primary,unrated,,"captures=Tank, Frog, Gushen, Pokio | method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture, Climb) | method_3(jump=Single Jump (258); cap_throw=Neutral Throw; other=Capture, Dive)",true,ShineAddHeight,I,-1,,1;2;3;4,2,None,,3630.000,11500.000,-17500.000,ForestWorldHomeStageMap.szs;ShineInfo.szs,ForestWorldHomeStageMap.byml;ShineList_ForestWorldHomeStage.byml;ShinePosList.byml,4,74,2,30,false,false,2;3;4;5,シャイン【2m置き】_ステージスイッチ_森のワールドホーム回転的_固定コリジョン,目指せ！ ヒミツの花バタケ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
