edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0532,Metro Kingdom,overworld,CityWorldHomeStage::entrance::kaitendokan::home_in,CityWorldHomeStage::checkpoint::obj3994,Manhole,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0533,Metro Kingdom,overworld,CityWorldHomeStage::entrance::onpu::home_in,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0534,Metro Kingdom,overworld,CityWorldHomeStage::entrance::tenjo::home_in,CityWorldHomeStage::checkpoint::obj5012,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0535,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5012,CityWorldHomeStage::entrance::tenjo::home_in,(BazookaElectric & LongJump),,human_route,casual,false,editor,Reverse of edge_user_0534.,,
edge_user_0536,Metro Kingdom,overworld,CityWorldHomeStage::entrance::shop_coin::home_in,CityWorldHomeStage::checkpoint::obj3994,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0537,Metro Kingdom,overworld,CityWorld2DSign001Zone::start,CityWorld2DSign000Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0538,Metro Kingdom,overworld,CityWorld2DSign000Zone::start,CityWorld2DSign006Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0539,Metro Kingdom,overworld,CityWorld2DSign006Zone::start,CityWorld2DSign005Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0540,Metro Kingdom,overworld,CityWorld2DSign005Zone::start,CityWorld2DSign003Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0541,Metro Kingdom,overworld,CityWorld2DSign003Zone::start,CityWorld2DSign002Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0542,Metro Kingdom,overworld,CityWorld2DSign002Zone::start,CityWorldTimerAthletic000Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0543,Metro Kingdom,overworld,CityWorldTimerAthletic000Zone::start,CityWorldHomeStage::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0544,Metro Kingdom,subarea,CityWorldShop01Stage::entrance::shop_coin::sub_far,CityWorldShop01Stage::entrance::shop_corect::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0545,Metro Kingdom,subarea,CityWorldShop01Stage::entrance::shop_corect::sub_far,CityWorldShop01Stage::entrance::shop_corect::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0548,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldMainTowerStage::stage_change::main_enter::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0555,Metro Kingdom,overworld,CityWorldHomeStage::entrance::main_enter::home_in,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0556,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::under001enter::home_in,Manhole,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0557,Metro Kingdom,overworld,CityWorldHomeStage::entrance::under001enter::home_in,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,false,editor,Reverse of edge_user_0556.,,
edge_user_0558,Metro Kingdom,subarea,CityWorldMainTowerStage::entrance::main_enter::sub_near,CityWorldMainTowerStage::entrance::main_exit::sub_far,Climb | (Vault & WallJump & Dive & NeutralThrow),,human_route,casual;advanced,false,editor,Created in graph editor.,,
edge_user_0559,Metro Kingdom,subarea,CityWorldSandSlotStage::entrance::Bonus::sub_near,CityWorldSandSlotStage::entrance::Bonus::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0560,Metro Kingdom,subarea,Theater2DExStage::entrance::theater::sub_near,Theater2DExStage::entrance::theater::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0561,Metro Kingdom,subarea,DonsukeExStage::entrance::donsuke::sub_near,DonsukeExStage::entrance::donsuke::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0562,Metro Kingdom,subarea,Note2D3DRoomExStage::entrance::onpu::sub_far,Note2D3DRoomExStage::entrance::onpu::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0563,Metro Kingdom,overworld,CityWorldHomeStage::entrance::car::home_in,CityWorldHomeStage::checkpoint::obj3994,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0564,Metro Kingdom,subarea,RadioControlExStage::entrance::car::sub_far,RadioControlExStage::entrance::car::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0565,Metro Kingdom,subarea,CapRotatePackunExStage::entrance::kaitendokan::sub_near,CapRotatePackunExStage::entrance::kaitendokan::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0566,Metro Kingdom,subarea,CityWorldFactoryStage::entrance::under001enter::sub_near,CityWorldFactory01Zone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0567,Metro Kingdom,subarea,CityWorldFactoryStage::entrance::under001enter::sub_far,CityWorldFactoryStage::entrance::under001enter::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0570,Metro Kingdom,subarea,PoleGrabCeilExStage::entrance::tenjo::sub_far,PoleGrabCeilExStage::entrance::tenjo::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0267,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::place::new_place_3,(Vault & Dive) | ElectricWire,,human_route,advanced,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0297,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::entrance::gunsyudokan::home_out,(Vault & Dive & NeutralThrow),,human_route,advanced,true,editor,Created in graph editor.,"2,4,5",
edge_user_0204,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3996,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,false,editor,Reverse of edge_user_0198.,"2,4,5,6,7,8,9,10,11",
edge_user_0205,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place,(ElectricWire & GroundPound) | (WallJump & GroundPound) | (WallJump & Vault & Dive & NeutralThrow) | (WallJump & Dive) | Climb | ElectricWire | Guidepost,,human_route,casual;casual;advanced;advanced;advanced;advanced;casual,false,editor,Created in graph editor.,,
edge_user_0207,Metro Kingdom,subarea,CityWorldMainTowerStage::stage_change::main_enter::raw,CityWorldMainTowerStage::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0206,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::place::new_place_2,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0266,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_2,WallJump | ElectricWire | (Guidepost & Dive),,human_route,casual;casual;advanced,false,editor,Created in graph editor.,,
edge_user_0268,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_3,(HackFork & WallJump) | (Guidepost & HackFork) | (WallJump & Dive & Vault & HackFork),,human_route,casual;casual;advanced,true,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0269,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::place::new_place_4,GroundPound,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0270,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_4,(WallJump & GroundPound) | (ElectricWire & GroundPound) | (Guidepost & GroundPound),,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0271,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_5,(ElectricWire & GroundPound) | (WallJump & GroundPound) | (ElectricWire & Dive) | (WallJump & Dive) | Guidepost,,human_route,casual;casual;advanced;advanced;casual,false,editor,Created in graph editor.,,
edge_user_0272,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::place::new_place_5,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0273,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_6,(ElectricWire & GroundPound & Backflip) | (ElectricWire & GroundPound & Dive) | (ElectricWire & GroundPound & GroundPoundJump) | (ElectricWire & GroundPound & SideFlip) | (ElectricWire & GroundPound & TripleJump) | (ElectricWire & GroundPound & Spin) | (ElectricWire & GroundPound & Vault) | (WallJump & GroundPound & Backflip) | (WallJump & GroundPound & Dive) | (WallJump & GroundPound & GroundPoundJump) | (WallJump & GroundPound & SideFlip) | (WallJump & GroundPound & Spin) | (WallJump & GroundPound & TripleJump) | (WallJump & GroundPound & Vault) | (ElectricWire & Vault & Dive) | (WallJump & Vault & Dive),,human_route,casual;advanced;casual;casual;casual;casual;casual;casual;casual;casual;casual;casual;casual;casual;advanced;advanced,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0274,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::place::new_place_6,Dive | Roll | LongJump | TripleJump | Vault | ElectricWire | KingdomAccess_Metro,,human_route,advanced;advanced;advanced;advanced;advanced;advanced;expert,false,editor,Created in graph editor.,,
edge_user_0275,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5012,CityWorldHomeStage::place::new_place_7,ElectricWire,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0276,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_7,(Vault & Dive & NeutralThrow) | Guidepost | (TripleJump & WallJump & Dive & NeutralThrow & GroundPound) | (UpThrow & Vault & WallJump & Dive & Backflip) | (UpThrow & Vault & WallJump & Dive & GroundPoundJump) | (UpThrow & Vault & WallJump & Dive & SideFlip) | (UpThrow & Vault & WallJump & Dive & TripleJump),,human_route,advanced;casual;expert;expert;expert;expert;expert,false,editor,Created in graph editor.,"1,2,3,4,5,6,7,8",
edge_user_0277,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::place::new_place_8,(ElectricWire & NpcTalk) | (WallJump & NpcTalk) | (TripleJump & Vault & Dive & NeutralThrow & NpcTalk),,human_route,casual;casual;advanced,true,editor,Created in graph editor.,,
edge_user_0278,Metro Kingdom,overworld,CityWorldHomeStage::entrance::gragrareturn::home_out,CityWorldHomeStage::place::new_place_8,NpcTalk,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0279,Metro Kingdom,overworld,CityWorldHomeStage::place::new_place_8,CityWorldHomeStage::entrance::gragrareturn::home_out,impossible,,human_route,casual,false,editor,Reverse of edge_user_0278.,,
edge_user_0280,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj5016,CityWorldHomeStage::place::new_place_8,NpcTalk,,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0281,Metro Kingdom,overworld,CityWorldHomeStage::start,CityWorldHomeStage::event::MoonRockActive_Metro,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0282,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3994,CityWorldHomeStage::entrance::shop_corect::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"1,2,4,5",
edge_user_0283,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3994,CityWorldHomeStage::entrance::shop_coin::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"1,2,4,5",
edge_user_0284,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::bike02::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"2,4,5",
edge_user_0285,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::bike02return::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0286,Metro Kingdom,overworld,CityWorldHomeStage::entrance::bike02return::home_out,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,false,editor,Reverse of edge_user_0285.,"1,2,4,5",
edge_user_0287,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::Bonus::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,4,5",
edge_user_0288,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::bou::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"2,4,5",
edge_user_0289,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::boureturn::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0290,Metro Kingdom,overworld,CityWorldHomeStage::entrance::boureturn::home_out,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,false,editor,Reverse of edge_user_0289.,"1,2,4,5",
edge_user_0291,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::densen::home_in,free,,human_route,casual,false,editor,Created in graph editor.,"2,4,5",
edge_user_0292,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::densendokan::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0293,Metro Kingdom,overworld,CityWorldHomeStage::entrance::densendokan::home_out,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,false,editor,Reverse of edge_user_0292.,"2,4,5",
edge_user_0294,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4000,CityWorldHomeStage::entrance::gunsyu::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,4,5",
edge_user_0295,Metro Kingdom,overworld,CityWorldHomeStage::entrance::gunsyudokan::home_out,CityWorldHomeStage::entrance::tenjo::home_in,BazookaElectric,,human_route,casual,false,editor,Created in graph editor.,"2,4,5",
edge_user_0296,Metro Kingdom,overworld,CityWorldHomeStage::entrance::tenjo::home_in,CityWorldHomeStage::entrance::gunsyudokan::home_out,free,,human_route,casual,false,editor,Reverse of edge_user_0295.,"2,4,5",
edge_user_0298,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::gunsyudokan::home_out,Guidepost | (WallJump & HackFork) | ElectricWire,,human_route,casual;advanced;casual,true,editor,Created in graph editor.,"1,2,3,4,5;5;2,4,5",
edge_user_0299,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3994,CityWorldHomeStage::entrance::kaitendokan::home_in,Manhole,,human_route,casual,false,editor,Created in graph editor.,"2,4,5",
edge_user_0300,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3994,CityWorldHomeStage::entrance::onpu::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,4,5",
edge_user_0301,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::theater::home_in,free,,human_route,casual,false,editor,Created in graph editor.,5,
edge_user_0302,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj4904,CityWorldHomeStage::entrance::bikereturn::home_out,Guidepost | Dive | (NeutralThrow & Vault) | WallJump | LedgeGrab | ElectricWire,,human_route,casual;advanced;advanced;advanced;advanced;advanced,false,editor,Created in graph editor.,8,
edge_user_0303,Metro Kingdom,overworld,CityWorldHomeStage::entrance::bikereturn::home_out,CityWorldHomeStage::checkpoint::obj4904,free,,human_route,casual,false,editor,Reverse of edge_user_0302.,"1,2,3,4,5,6,7,8",
edge_user_0306,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3996,CityWorldHomeStage::entrance::donsuke::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0307,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3994,CityWorldHomeStage::entrance::taxi::home_in,Car,,human_route,casual,true,editor,Created in graph editor.,"2,4,5",
edge_user_0308,Metro Kingdom,overworld,CityWorldHomeStage::checkpoint::obj3994,CityWorldHomeStage::entrance::taxireturn::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0309,Metro Kingdom,overworld,CityWorldHomeStage::entrance::taxireturn::home_out,CityWorldHomeStage::checkpoint::obj3994,free,,human_route,casual,false,editor,Reverse of edge_user_0308.,,
edge_user_0310,Metro Kingdom,overworld,CityWorldHomeStage::stage_change::Come::raw,CityWorldHomeStage::checkpoint::obj14061,free,,human_route,casual,false,editor,Created in graph editor.,,
