node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
CityWorldHomeStage::checkpoint::obj9086,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,checkpoint,StageData,,,obj9086,Construction Site Checkpoint (obj9086),-11750.000,142.161,2800.000,0;1;3;4;7;9;11;12;14,Raw UnitConfigName=CheckpointFlag.,
CityWorldHomeStage::entrance::Bonus::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,Bonus,home_in,obj9088,Home entrance: Bonus,-8145.875,50.000,-4000.000,1;3;4;7;9;11;12,Links to CityWorldSandSlotStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::Bonus::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,Bonus,home_out,obj9088,Home return: Bonus,-8145.875,50.000,-4000.000,1;3;4;7;9;11;12,Links to CityWorldSandSlotStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::bike02::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,bike02,home_in,obj11188,Home entrance: bike02,-4008.420,-50.000,-5963.662,1;3;4;5;7;8;9;12,Links to TrexBikeExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::bike02return::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,bike02return,home_out,obj14614,Home return: bike02return,-4250.000,-0.000,-6550.000,1;3;4;5;7;8;9;12,Links to TrexBikeExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::bike::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,bike,home_in,obj13305,Home entrance: bike,-3050.000,2374.997,-200.000,7,Links to BikeSteelExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::bikereturn::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,bikereturn,home_out,obj14564,Home return: bikereturn,-3050.000,2374.997,-550.000,7,Links to BikeSteelExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::bou::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,bou,home_in,obj4897,Home entrance: bou,5240.396,-50.000,-450.000,1;3;4;7;9;11;12,Links to PoleKillerExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::boureturn::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,boureturn,home_out,obj14108,Home return: boureturn,3850.000,0.000,-450.000,1;3;4;7;9;11;12,Links to PoleKillerExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::car::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,car,home_in,obj5736,Home entrance: car,-4099.522,50.000,7914.376,1;3;4;7;9;11;12,Links to RadioControlExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::car::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,car,home_out,obj5736,Home return: car,-4099.522,50.000,7914.376,1;3;4;7;9;11;12,Links to RadioControlExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::densen::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,densen,home_in,obj6473,Home entrance: densen,-5300.000,-50.000,-10414.004,1;3;4;7;9;11;12,Links to ElectricWireExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::densendokan::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,densendokan,home_out,obj14254,Home return: densendokan,-5300.000,0.000,-9650.000,1;3;4;7;9;11;12,Links to ElectricWireExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::donsuke::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,donsuke,home_in,obj14348,Home entrance: donsuke,1801.339,4000.834,-13049.397,7,Links to DonsukeExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::donsuke::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,donsuke,home_out,obj14348,Home return: donsuke,1801.339,4000.834,-13049.397,7,Links to DonsukeExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::gragra::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,gragra,home_in,obj13304,Home entrance: gragra,2950.000,5600.000,-2100.000,7,Links to SwingSteelExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::gragrareturn::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,gragrareturn,home_out,obj14107,Home return: gragrareturn,2950.000,5600.000,-2400.000,7,Links to SwingSteelExStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::gunsyu::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,gunsyu,home_in,obj14328,Home entrance: gunsyu,-7439.728,-182.742,-11316.779,1;3;4;7;9;11;12,Links to CityPeopleRoadStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::gunsyudokan::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,gunsyudokan,home_out,obj14327,Home return: gunsyudokan,-16260.000,-2100.000,-11850.000,1;3;4;7;12,Links to CityPeopleRoadStage. StageData anchor UnitConfigName=DokanStageChange.,
CityWorldHomeStage::entrance::kaitendokan::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,kaitendokan,home_in,obj10736;obj14252,Home entrance: kaitendokan,,,,1;3;4;7;9;11;12,Links to CapRotatePackunExStage. StageData anchor UnitConfigName=ChangeStageArea;DokanStageChange.,
CityWorldHomeStage::entrance::kaitendokan::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,kaitendokan,home_out,obj10736;obj14252,Home return: kaitendokan,,,,1;3;4;7;9;11;12,Links to CapRotatePackunExStage. StageData anchor UnitConfigName=ChangeStageArea;DokanStageChange.,
CityWorldHomeStage::entrance::main_enter::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,main_enter,home_in,obj4457,Home entrance: main_enter,0.000,5950.000,-10820.229,0;1;2;3;4;6;7;9;10;11;12;13;14,Links to CityWorldMainTowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::main_exit::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,main_exit,home_out,obj4458,Home return: main_exit,0.000,10900.000,-11697.164,0;1;2;3;4;6;7;9;10;11;12;13;14,Links to CityWorldMainTowerStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::onpu::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,onpu,home_in,obj2834,Home entrance: onpu,-1905.628,-50.000,1250.000,1;3;4;7;9;11;12,Links to Note2D3DRoomExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::onpu::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,onpu,home_out,obj2834,Home return: onpu,-1905.628,-50.000,1250.000,1;3;4;7;9;11;12,Links to Note2D3DRoomExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::shop_coin::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,shop_coin,home_in,obj9317,Home entrance: shop_coin,-3616.394,-50.000,3925.122,0;1;3;4;7;9;11;12;14,Links to CityWorldShop01Stage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::shop_coin::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,shop_coin,home_out,obj9317,Home return: shop_coin,-3616.394,-50.000,3925.122,0;1;3;4;7;9;11;12;14,Links to CityWorldShop01Stage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::shop_corect::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,shop_corect,home_in,obj7216,Home entrance: shop_corect,-2945.110,-50.000,3923.680,0;1;3;4;7;9;11;12;14,Links to CityWorldShop01Stage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::shop_corect::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,shop_corect,home_out,obj7216,Home return: shop_corect,-2945.110,-50.000,3923.680,0;1;3;4;7;9;11;12;14,Links to CityWorldShop01Stage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::taxi::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,taxi,home_in,obj15009,Home entrance: taxi,400.000,-109.130,-2000.000,1;3;4;7;12,Links to ShootingCityYoshiExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::taxi::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,taxi,home_out,obj15009,Home return: taxi,400.000,-109.130,-2000.000,1;3;4;7;12,Links to ShootingCityYoshiExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::tenjo::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,tenjo,home_in,obj7092,Home entrance: tenjo,-17350.000,-1900.000,-11850.000,1;3;4;7;12,Links to PoleGrabCeilExStage. StageData anchor UnitConfigName=BazookaElectric.,
CityWorldHomeStage::entrance::tenjo::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,tenjo,home_out,obj7092,Home return: tenjo,-17350.000,-1900.000,-11850.000,1;3;4;7;12,Links to PoleGrabCeilExStage. StageData anchor UnitConfigName=BazookaElectric.,
CityWorldHomeStage::entrance::theater::home_in,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,theater,home_in,obj13499,Home entrance: theater,-6217.654,-50.000,-5513.361,4;7,Links to Theater2DExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::entrance::theater::home_out,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,home_entrance,EntranceDB,theater,home_out,obj13499,Home return: theater,-6217.654,-50.000,-5513.361,4;7,Links to Theater2DExStage. StageData anchor UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::Bonus::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,Bonus,raw,obj9088,Stage Change Bonus,-8145.875,50.000,-4000.000,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::CityWorldRacemanStart::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,CityWorldRacemanStart,raw,obj14414,Stage Change CityWorldRacemanStart,5950.000,3929.791,-300.000,4;7,Raw UnitConfigName=PlayerStartObjNoLink.,
CityWorldHomeStage::stage_change::Come::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,Come,raw,obj8864,Stage Change Come,19000.000,-1300.000,23800.000,1;2;3;4;6;7;9;10;12;13,Raw UnitConfigName=WorldWarpHole.,
CityWorldHomeStage::stage_change::Go::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,Go,raw,obj8865,Stage Change Go,-2000.000,2435.000,19650.000,0;1;2;3;4;6;7;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
CityWorldHomeStage::stage_change::SessionMayorComplete::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,SessionMayorComplete,raw,obj10083,Stage Change SessionMayorComplete,-120025.000,4900.000,-2200.000,1;9;11;12,Raw UnitConfigName=PlayerStartObjNoLink.,
CityWorldHomeStage::stage_change::SessionMember::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,SessionMember,raw,obj7158,Stage Change SessionMember,-120025.000,4900.000,-2050.000,1;9;11;12,Raw UnitConfigName=PlayerStartObjNoLink.,
CityWorldHomeStage::stage_change::back_from_ceremony::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,back_from_ceremony,raw,obj16099,Stage Change back_from_ceremony,-120741.336,4900.000,-2387.974,3;4;7,Raw UnitConfigName=PlayerStartObjNoLink.,
CityWorldHomeStage::stage_change::bike02::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,bike02,raw,obj11188,Stage Change bike02,-4008.420,-50.000,-5963.662,1;3;4;5;7;8;9;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::bike02return::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,bike02return,raw,obj14614,Stage Change bike02return,-4250.000,-0.000,-6550.000,1;3;4;5;7;8;9;12,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::bike::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,bike,raw,obj13305,Stage Change bike,-3050.000,2374.997,-200.000,7,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::bikereturn::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,bikereturn,raw,obj14564,Stage Change bikereturn,-3050.000,2374.997,-550.000,7,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::bou::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,bou,raw,obj4897,Stage Change bou,5240.396,-50.000,-450.000,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::boureturn::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,boureturn,raw,obj14108,Stage Change boureturn,3850.000,0.000,-450.000,1;3;4;7;9;11;12,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::car::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,car,raw,obj5736,Stage Change car,-4099.522,50.000,7914.376,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::densen::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,densen,raw,obj6473,Stage Change densen,-5300.000,-50.000,-10414.004,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::densendokan::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,densendokan,raw,obj14254,Stage Change densendokan,-5300.000,0.000,-9650.000,1;3;4;7;9;11;12,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::donsuke::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,donsuke,raw,obj14348,Stage Change donsuke,1801.339,4000.834,-13049.397,7,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::gragra::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,gragra,raw,obj13304,Stage Change gragra,2950.000,5600.000,-2100.000,7,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::gragrareturn::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,gragrareturn,raw,obj14107,Stage Change gragrareturn,2950.000,5600.000,-2400.000,7,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::gunsyu::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,gunsyu,raw,obj14328,Stage Change gunsyu,-7439.728,-182.742,-11316.779,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::gunsyudokan::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,gunsyudokan,raw,obj14327,Stage Change gunsyudokan,-16260.000,-2100.000,-11850.000,1;3;4;7;12,Raw UnitConfigName=DokanStageChange.,
CityWorldHomeStage::stage_change::kaitendokan::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,kaitendokan,raw,obj10736,Stage Change kaitendokan,-6500.000,-6467.891,5250.000,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::main_enter::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,main_enter,raw,obj4457,Stage Change main_enter,0.000,5950.000,-10820.229,0;1;2;3;4;6;7;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::main_exit::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,main_exit,raw,obj4458,Stage Change main_exit,0.000,10900.000,-11697.164,0;1;2;3;4;6;7;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::onpu::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,onpu,raw,obj2834,Stage Change onpu,-1905.628,-50.000,1250.000,1;3;4;7;9;11;12,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::session_end::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,session_end,raw,obj12611,Stage Change session_end,-120025.000,4900.000,-2050.000,3;4;7,Raw UnitConfigName=PlayerStartObjNoLink.,
CityWorldHomeStage::stage_change::session_restart::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,session_restart,raw,obj12612,Stage Change session_restart,-2750.000,2600.000,22850.000,6;10,Raw UnitConfigName=PlayerStartObjNoLink.,
CityWorldHomeStage::stage_change::shop_coin::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,shop_coin,raw,obj9317,Stage Change shop_coin,-3616.394,-50.000,3925.122,0;1;3;4;7;9;11;12;14,Raw UnitConfigName=ChangeStageArea.,
CityWorldHomeStage::stage_change::shop_corect::raw,Metro Kingdom,CityWorldHomeStage,Metro Kingdom,overworld,stage_change,StageData,shop_corect,raw,obj7216,Stage Change shop_corect,-2945.110,-50.000,3923.680,0;1;3;4;7;9;11;12;14,Raw UnitConfigName=ChangeStageArea.,
