anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
CityWorldHomeStage::entrance::bike02::home_in,CityWorldHomeStage::entrance::bike02::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,bike02,home_in,obj11188,-4008.420,-50.000,-5963.662,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::bike02return::home_out,CityWorldHomeStage::entrance::bike02return::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,bike02return,home_out,obj14614,-4250.000,-0.000,-6550.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::bike::home_in,CityWorldHomeStage::entrance::bike::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,bike,home_in,obj13305,-3050.000,2374.997,-200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::bikereturn::home_out,CityWorldHomeStage::entrance::bikereturn::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,bikereturn,home_out,obj14564,-3050.000,2374.997,-550.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::bou::home_in,CityWorldHomeStage::entrance::bou::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,bou,home_in,obj4897,5240.396,-50.000,-450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::boureturn::home_out,CityWorldHomeStage::entrance::boureturn::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,boureturn,home_out,obj14108,3850.000,0.000,-450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::car::home_in,CityWorldHomeStage::entrance::car::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,car,home_in,obj5736,-4099.522,50.000,7914.376,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::car::home_out,CityWorldHomeStage::entrance::car::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,car,home_out,obj5736,-4099.522,50.000,7914.376,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::densen::home_in,CityWorldHomeStage::entrance::densen::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,densen,home_in,obj6473,-5300.000,-50.000,-10414.004,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::densendokan::home_out,CityWorldHomeStage::entrance::densendokan::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,densendokan,home_out,obj14254,-5300.000,0.000,-9650.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::donsuke::home_in,CityWorldHomeStage::entrance::donsuke::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,donsuke,home_in,obj14348,1801.339,4000.834,-13049.397,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::donsuke::home_out,CityWorldHomeStage::entrance::donsuke::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,donsuke,home_out,obj14348,1801.339,4000.834,-13049.397,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::gragra::home_in,CityWorldHomeStage::entrance::gragra::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,gragra,home_in,obj13304,2950.000,5600.000,-2100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::gragrareturn::home_out,CityWorldHomeStage::entrance::gragrareturn::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,gragrareturn,home_out,obj14107,2950.000,5600.000,-2400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::gunsyu::home_in,CityWorldHomeStage::entrance::gunsyu::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,gunsyu,home_in,obj14328,-7439.728,-182.742,-11316.779,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::gunsyudokan::home_out,CityWorldHomeStage::entrance::gunsyudokan::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,gunsyudokan,home_out,obj14327,-16260.000,-2100.000,-11850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::kaitendokan::home_in,CityWorldHomeStage::entrance::kaitendokan::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,kaitendokan,home_in,obj10736;obj14252,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::kaitendokan::home_out,CityWorldHomeStage::entrance::kaitendokan::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,kaitendokan,home_out,obj10736;obj14252,,,,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::main_enter::home_in,CityWorldHomeStage::entrance::main_enter::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,main_enter,home_in,obj4457,0.000,5950.000,-10820.229,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::main_exit::home_out,CityWorldHomeStage::entrance::main_exit::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,main_exit,home_out,obj4458,0.000,10900.000,-11697.164,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::onpu::home_in,CityWorldHomeStage::entrance::onpu::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,onpu,home_in,obj2834,-1905.628,-50.000,1250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::onpu::home_out,CityWorldHomeStage::entrance::onpu::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,onpu,home_out,obj2834,-1905.628,-50.000,1250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::shop_coin::home_in,CityWorldHomeStage::entrance::shop_coin::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,shop_coin,home_in,obj9317,-3616.394,-50.000,3925.122,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::shop_coin::home_out,CityWorldHomeStage::entrance::shop_coin::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,shop_coin,home_out,obj9317,-3616.394,-50.000,3925.122,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::shop_corect::home_in,CityWorldHomeStage::entrance::shop_corect::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,shop_corect,home_in,obj7216,-2945.110,-50.000,3923.680,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::shop_corect::home_out,CityWorldHomeStage::entrance::shop_corect::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,shop_corect,home_out,obj7216,-2945.110,-50.000,3923.680,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::taxi::home_in,CityWorldHomeStage::entrance::taxi::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,taxi,home_in,obj15009,400.000,-109.130,-2000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::taxi::home_out,CityWorldHomeStage::entrance::taxi::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,taxi,home_out,obj15009,400.000,-109.130,-2000.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::tenjo::home_in,CityWorldHomeStage::entrance::tenjo::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,tenjo,home_in,obj7092,-17350.000,-1900.000,-11850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::tenjo::home_out,CityWorldHomeStage::entrance::tenjo::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,tenjo,home_out,obj7092,-17350.000,-1900.000,-11850.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::theater::home_in,CityWorldHomeStage::entrance::theater::home_in,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,theater,home_in,obj13499,-6217.654,-50.000,-5513.361,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::entrance::theater::home_out,CityWorldHomeStage::entrance::theater::home_out,entrance_side,Metro Kingdom,CityWorldHomeStage,overworld,theater,home_out,obj13499,-6217.654,-50.000,-5513.361,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::Bonus::raw,CityWorldHomeStage::stage_change::Bonus::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,Bonus,raw,obj9088,-8145.875,50.000,-4000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::CityWorldRacemanStart::raw,CityWorldHomeStage::stage_change::CityWorldRacemanStart::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,CityWorldRacemanStart,raw,obj14414,5950.000,3929.791,-300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::Come::raw,CityWorldHomeStage::stage_change::Come::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,Come,raw,obj8864,19000.000,-1300.000,23800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::Go::raw,CityWorldHomeStage::stage_change::Go::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,Go,raw,obj8865,-2000.000,2435.000,19650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::SessionMayorComplete::raw,CityWorldHomeStage::stage_change::SessionMayorComplete::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,SessionMayorComplete,raw,obj10083,-120025.000,4900.000,-2200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::SessionMember::raw,CityWorldHomeStage::stage_change::SessionMember::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,SessionMember,raw,obj7158,-120025.000,4900.000,-2050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::back_from_ceremony::raw,CityWorldHomeStage::stage_change::back_from_ceremony::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,back_from_ceremony,raw,obj16099,-120741.336,4900.000,-2387.974,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::bike02::raw,CityWorldHomeStage::stage_change::bike02::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,bike02,raw,obj11188,-4008.420,-50.000,-5963.662,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::bike02return::raw,CityWorldHomeStage::stage_change::bike02return::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,bike02return,raw,obj14614,-4250.000,-0.000,-6550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::bike::raw,CityWorldHomeStage::stage_change::bike::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,bike,raw,obj13305,-3050.000,2374.997,-200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::bikereturn::raw,CityWorldHomeStage::stage_change::bikereturn::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,bikereturn,raw,obj14564,-3050.000,2374.997,-550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::bou::raw,CityWorldHomeStage::stage_change::bou::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,bou,raw,obj4897,5240.396,-50.000,-450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::boureturn::raw,CityWorldHomeStage::stage_change::boureturn::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,boureturn,raw,obj14108,3850.000,0.000,-450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::car::raw,CityWorldHomeStage::stage_change::car::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,car,raw,obj5736,-4099.522,50.000,7914.376,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::densen::raw,CityWorldHomeStage::stage_change::densen::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,densen,raw,obj6473,-5300.000,-50.000,-10414.004,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::densendokan::raw,CityWorldHomeStage::stage_change::densendokan::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,densendokan,raw,obj14254,-5300.000,0.000,-9650.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::donsuke::raw,CityWorldHomeStage::stage_change::donsuke::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,donsuke,raw,obj14348,1801.339,4000.834,-13049.397,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::gragra::raw,CityWorldHomeStage::stage_change::gragra::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,gragra,raw,obj13304,2950.000,5600.000,-2100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::gragrareturn::raw,CityWorldHomeStage::stage_change::gragrareturn::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,gragrareturn,raw,obj14107,2950.000,5600.000,-2400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::gunsyu::raw,CityWorldHomeStage::stage_change::gunsyu::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,gunsyu,raw,obj14328,-7439.728,-182.742,-11316.779,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::gunsyudokan::raw,CityWorldHomeStage::stage_change::gunsyudokan::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,gunsyudokan,raw,obj14327,-16260.000,-2100.000,-11850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::kaitendokan::raw,CityWorldHomeStage::stage_change::kaitendokan::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,kaitendokan,raw,obj10736,-6500.000,-6467.891,5250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::main_enter::raw,CityWorldHomeStage::stage_change::main_enter::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,main_enter,raw,obj4457,0.000,5950.000,-10820.229,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::main_exit::raw,CityWorldHomeStage::stage_change::main_exit::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,main_exit,raw,obj4458,0.000,10900.000,-11697.164,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::onpu::raw,CityWorldHomeStage::stage_change::onpu::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,onpu,raw,obj2834,-1905.628,-50.000,1250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::session_end::raw,CityWorldHomeStage::stage_change::session_end::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,session_end,raw,obj12611,-120025.000,4900.000,-2050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::session_restart::raw,CityWorldHomeStage::stage_change::session_restart::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,session_restart,raw,obj12612,-2750.000,2600.000,22850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::shop_coin::raw,CityWorldHomeStage::stage_change::shop_coin::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,shop_coin,raw,obj9317,-3616.394,-50.000,3925.122,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::shop_corect::raw,CityWorldHomeStage::stage_change::shop_corect::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,shop_corect,raw,obj7216,-2945.110,-50.000,3923.680,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::start::raw,CityWorldHomeStage::stage_change::start::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,start,raw,obj1800,-2750.000,2600.000,22850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::taxi::raw,CityWorldHomeStage::stage_change::taxi::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,taxi,raw,obj15009,400.000,-109.130,-2000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::tenjo::raw,CityWorldHomeStage::stage_change::tenjo::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,tenjo,raw,obj7092,-17350.000,-1900.000,-11850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::theater::raw,CityWorldHomeStage::stage_change::theater::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,theater,raw,obj13499,-6217.654,-50.000,-5513.361,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::stage_change::under001enter::raw,CityWorldHomeStage::stage_change::under001enter::raw,change_stage_id,Metro Kingdom,CityWorldHomeStage,overworld,under001enter,raw,obj5842,-6950.000,-6565.734,-7400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::start,CityWorldHomeStage::start,stage_start,Metro Kingdom,CityWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::event::MoonRockActive_Metro,CityWorldHomeStage::event::MoonRockActive_Metro,state_event,Metro Kingdom,CityWorldHomeStage,overworld,,,obj12582,1300.000,2800.000,20950.000,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
CityWorldHomeStage::event::WorldPeace_Metro,CityWorldHomeStage::event::WorldPeace_Metro,state_event,Metro Kingdom,CityWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
CityWorldMainTowerStage::stage_change::main_enter::raw,CityWorldMainTowerStage::stage_change::main_enter::raw,change_stage_id,Metro Kingdom,CityWorldMainTowerStage,subarea,main_enter,raw,obj7,0.000,1600.000,3376.675,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldMainTowerStage::stage_change::main_exit::raw,CityWorldMainTowerStage::stage_change::main_exit::raw,change_stage_id,Metro Kingdom,CityWorldMainTowerStage,subarea,main_exit,raw,obj5,0.000,9600.000,3348.965,StageData,,Runtime/stable anchor for graph initialization or event checks.
CityWorldMainTowerStage::start,CityWorldMainTowerStage::start,stage_start,Metro Kingdom,CityWorldMainTowerStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
CityWorldMainTowerStage::entrance::main_enter::sub_near,CityWorldMainTowerStage::entrance::main_enter::sub_near,entrance_side,Metro Kingdom,CityWorldMainTowerStage,subarea,main_enter,sub_near,obj7,0.000,1600.000,3376.675,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
CityWorldMainTowerStage::entrance::main_exit::sub_far,CityWorldMainTowerStage::entrance::main_exit::sub_far,entrance_side,Metro Kingdom,CityWorldMainTowerStage,subarea,main_exit,sub_far,obj5,0.000,9600.000,3348.965,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
