anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
SeaWorldHomeStage::entrance::SeaWorldEX3b::home_out,SeaWorldHomeStage::entrance::SeaWorldEX3b::home_out,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldEX3b,home_out,obj537,-1300.000,-1400.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::SeaWorldMoonEX1a::home_in,SeaWorldHomeStage::entrance::SeaWorldMoonEX1a::home_in,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX1a,home_in,obj2629,15500.000,-1035.000,-12300.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::SeaWorldMoonEX1b::home_out,SeaWorldHomeStage::entrance::SeaWorldMoonEX1b::home_out,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX1b,home_out,obj2630,15500.000,-1150.000,-11700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_in,SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_in,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX2,home_in,obj2372,-20950.000,-750.000,-24450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_out,SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_out,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX2,home_out,obj2372,-20950.000,-750.000,-24450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,TreasureEventWorldSea,home_in,obj28,0.000,-700.000,-1200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_out,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_out,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,TreasureEventWorldSea,home_out,obj28,0.000,-700.000,-1200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::shindo_Lv2::home_in,SeaWorldHomeStage::entrance::shindo_Lv2::home_in,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,shindo_Lv2,home_in,obj3018,-3000.000,975.000,1100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::entrance::shindo_Lv2::home_out,SeaWorldHomeStage::entrance::shindo_Lv2::home_out,entrance_side,Seaside Kingdom,SeaWorldHomeStage,overworld,shindo_Lv2,home_out,obj3018,-3000.000,975.000,1100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::Come::raw,SeaWorldHomeStage::stage_change::Come::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,Come,raw,obj1672,-20750.000,5250.000,-550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::CostumeEventSeaWorld::raw,SeaWorldHomeStage::stage_change::CostumeEventSeaWorld::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,CostumeEventSeaWorld,raw,obj1385,-15000.000,550.000,-2300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::GiantWanderBoss::raw,SeaWorldHomeStage::stage_change::GiantWanderBoss::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,GiantWanderBoss,raw,obj2562,0.000,752.057,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::Go::raw,SeaWorldHomeStage::stage_change::Go::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,Go,raw,obj2055,0.000,3500.000,-20700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::SeaWorldEX2::raw,SeaWorldHomeStage::stage_change::SeaWorldEX2::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldEX2,raw,obj2080,-11800.000,1945.786,-2300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::SeaWorldMoonEX1a::raw,SeaWorldHomeStage::stage_change::SeaWorldMoonEX1a::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX1a,raw,obj2629,15500.000,-1035.000,-12300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::SeaWorldMoonEX1b::raw,SeaWorldHomeStage::stage_change::SeaWorldMoonEX1b::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX1b,raw,obj2630,15500.000,-1150.000,-11700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::SeaWorldMoonEX2::raw,SeaWorldHomeStage::stage_change::SeaWorldMoonEX2::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldMoonEX2,raw,obj2372,-20950.000,-750.000,-24450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::SeaWorldRacemanStart::raw,SeaWorldHomeStage::stage_change::SeaWorldRacemanStart::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldRacemanStart,raw,obj2804,7350.000,550.000,-28900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::StartPoint::raw,SeaWorldHomeStage::stage_change::StartPoint::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,StartPoint,raw,obj252,0.000,752.057,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::stage_change::shindo_Lv2::raw,SeaWorldHomeStage::stage_change::shindo_Lv2::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,shindo_Lv2,raw,obj3018,-3000.000,975.000,1100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::start,SeaWorldHomeStage::start,stage_start,Seaside Kingdom,SeaWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::event::MoonRockActive_Seaside,SeaWorldHomeStage::event::MoonRockActive_Seaside,state_event,Seaside Kingdom,SeaWorldHomeStage,overworld,,,obj1374,-13624.265,543.526,-5075.736,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldHomeStage::event::WorldPeace_Seaside,SeaWorldHomeStage::event::WorldPeace_Seaside,state_event,Seaside Kingdom,SeaWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLavaZone::checkpoint::obj182,SeaWorldLavaZone::checkpoint::obj182,checkpoint_obj,Seaside Kingdom,SeaWorldHomeStage,overworld,,,obj182,15303.553,2050.000,-27060.661,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLavaZone::stage_change::SeaWorldEX3a::raw,SeaWorldLavaZone::stage_change::SeaWorldEX3a::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldEX3a,raw,obj512,14596.447,-1050.000,-25363.604,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLavaZone::stage_change::SeaWorldEX3b::raw,SeaWorldLavaZone::stage_change::SeaWorldEX3b::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,SeaWorldEX3b,raw,obj537,14172.182,-950.000,-24939.340,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLighthouseZone::checkpoint::obj212,SeaWorldLighthouseZone::checkpoint::obj212,checkpoint_obj,Seaside Kingdom,SeaWorldHomeStage,overworld,,,obj212,-18390.000,4450.000,-19675.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLighthouseZone::stage_change::PukupukuCaveGoal::raw,SeaWorldLighthouseZone::stage_change::PukupukuCaveGoal::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,PukupukuCaveGoal,raw,obj252,-18500.000,4250.000,-20700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLighthouseZone::stage_change::PukupukuCaveStart::raw,SeaWorldLighthouseZone::stage_change::PukupukuCaveStart::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,PukupukuCaveStart,raw,obj328,-16100.000,-2100.000,-30300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldLighthouseZone::stage_change::RoomEventWorldSea::raw,SeaWorldLighthouseZone::stage_change::RoomEventWorldSea::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,RoomEventWorldSea,raw,obj342,-18200.000,-1750.000,-24300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSecretStage::stage_change::TreasureEventWorldSea::raw,SeaWorldSecretStage::stage_change::TreasureEventWorldSea::raw,change_stage_id,Seaside Kingdom,SeaWorldSecretStage,subarea,TreasureEventWorldSea,raw,obj6,0.000,-100.000,1375.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSecretStage::start,SeaWorldSecretStage::start,stage_start,Seaside Kingdom,SeaWorldSecretStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_far,SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_far,entrance_side,Seaside Kingdom,SeaWorldSecretStage,subarea,TreasureEventWorldSea,sub_far,obj6,0.000,-100.000,1375.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_near,SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_near,entrance_side,Seaside Kingdom,SeaWorldSecretStage,subarea,TreasureEventWorldSea,sub_near,obj6,0.000,-100.000,1375.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSneakingManStage::stage_change::RoomEventWorldSea::raw,SeaWorldSneakingManStage::stage_change::RoomEventWorldSea::raw,change_stage_id,Seaside Kingdom,SeaWorldSneakingManStage,subarea,RoomEventWorldSea,raw,obj6,0.000,-100.000,1200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSneakingManStage::start,SeaWorldSneakingManStage::start,stage_start,Seaside Kingdom,SeaWorldSneakingManStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_far,SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_far,entrance_side,Seaside Kingdom,SeaWorldSneakingManStage,subarea,RoomEventWorldSea,sub_far,obj6,0.000,-100.000,1200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_near,SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_near,entrance_side,Seaside Kingdom,SeaWorldSneakingManStage,subarea,RoomEventWorldSea,sub_near,obj6,0.000,-100.000,1200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldSphinxQuizZone::stage_change::TreasureEventWorldSea::raw,SeaWorldSphinxQuizZone::stage_change::TreasureEventWorldSea::raw,change_stage_id,Seaside Kingdom,SeaWorldHomeStage,overworld,TreasureEventWorldSea,raw,obj28,600.000,-7450.000,-33000.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldUnderGlassZone::checkpoint::obj153,SeaWorldUnderGlassZone::checkpoint::obj153,checkpoint_obj,Seaside Kingdom,SeaWorldHomeStage,overworld,,,obj153,1591.000,555.362,-17312.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldUtsuboCaveStage::stage_change::PukupukuCaveGoal::raw,SeaWorldUtsuboCaveStage::stage_change::PukupukuCaveGoal::raw,change_stage_id,Seaside Kingdom,SeaWorldUtsuboCaveStage,subarea,PukupukuCaveGoal,raw,obj511,-1100.000,2200.000,-32950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldUtsuboCaveStage::stage_change::PukupukuCaveStart::raw,SeaWorldUtsuboCaveStage::stage_change::PukupukuCaveStart::raw,change_stage_id,Seaside Kingdom,SeaWorldUtsuboCaveStage,subarea,PukupukuCaveStart,raw,obj466,0.000,3600.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldUtsuboCaveStage::start,SeaWorldUtsuboCaveStage::start,stage_start,Seaside Kingdom,SeaWorldUtsuboCaveStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldUtsuboCaveStage::entrance::PukupukuCaveGoal::sub_far,SeaWorldUtsuboCaveStage::entrance::PukupukuCaveGoal::sub_far,entrance_side,Seaside Kingdom,SeaWorldUtsuboCaveStage,subarea,PukupukuCaveGoal,sub_far,obj511,-1100.000,2200.000,-32950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldUtsuboCaveStage::entrance::PukupukuCaveStart::sub_near,SeaWorldUtsuboCaveStage::entrance::PukupukuCaveStart::sub_near,entrance_side,Seaside Kingdom,SeaWorldUtsuboCaveStage,subarea,PukupukuCaveStart,sub_near,obj466,0.000,3600.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldVibrationStage::stage_change::shindo_Lv2::raw,SeaWorldVibrationStage::stage_change::shindo_Lv2::raw,change_stage_id,Seaside Kingdom,SeaWorldVibrationStage,subarea,shindo_Lv2,raw,obj17,-800.000,100.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldVibrationStage::start,SeaWorldVibrationStage::start,stage_start,Seaside Kingdom,SeaWorldVibrationStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldVibrationStage::entrance::shindo_Lv2::sub_far,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_far,entrance_side,Seaside Kingdom,SeaWorldVibrationStage,subarea,shindo_Lv2,sub_far,obj17,-800.000,100.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SeaWorldVibrationStage::entrance::shindo_Lv2::sub_near,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_near,entrance_side,Seaside Kingdom,SeaWorldVibrationStage,subarea,shindo_Lv2,sub_near,obj17,-800.000,100.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerExStage::stage_change::SeaWorldEX3a::raw,SenobiTowerExStage::stage_change::SeaWorldEX3a::raw,change_stage_id,Seaside Kingdom,SenobiTowerExStage,subarea,SeaWorldEX3a,raw,obj287,3550.000,-1500.000,-400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerExStage::stage_change::SeaWorldEX3b::raw,SenobiTowerExStage::stage_change::SeaWorldEX3b::raw,change_stage_id,Seaside Kingdom,SenobiTowerExStage,subarea,SeaWorldEX3b,raw,obj253,-9404.521,8000.000,-11879.394,StageData,,Runtime/stable anchor for graph initialization or event checks.
SenobiTowerExStage::start,SenobiTowerExStage::start,stage_start,Seaside Kingdom,SenobiTowerExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
TogezoRotateExStage::stage_change::SeaWorldMoonEX2::raw,TogezoRotateExStage::stage_change::SeaWorldMoonEX2::raw,change_stage_id,Seaside Kingdom,TogezoRotateExStage,subarea,SeaWorldMoonEX2,raw,obj503,-27200.000,-800.000,3500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
TogezoRotateExStage::start,TogezoRotateExStage::start,stage_start,Seaside Kingdom,TogezoRotateExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_far,TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_far,entrance_side,Seaside Kingdom,TogezoRotateExStage,subarea,SeaWorldMoonEX2,sub_far,obj503,-27200.000,-800.000,3500.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_near,TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_near,entrance_side,Seaside Kingdom,TogezoRotateExStage,subarea,SeaWorldMoonEX2,sub_near,obj503,-27200.000,-800.000,3500.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
WaterValleyExStage::stage_change::SeaWorldEX1a::raw,WaterValleyExStage::stage_change::SeaWorldEX1a::raw,change_stage_id,Seaside Kingdom,WaterValleyExStage,subarea,SeaWorldEX1a,raw,obj1550,-1700.000,100.000,350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
WaterValleyExStage::stage_change::SeaWorldEX1b::raw,WaterValleyExStage::stage_change::SeaWorldEX1b::raw,change_stage_id,Seaside Kingdom,WaterValleyExStage,subarea,SeaWorldEX1b,raw,obj801,850.000,-8500.000,-40950.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
WaterValleyExStage::start,WaterValleyExStage::start,stage_start,Seaside Kingdom,WaterValleyExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
WaterValleyExStage::entrance::SeaWorldEX1a::sub_near,WaterValleyExStage::entrance::SeaWorldEX1a::sub_near,entrance_side,Seaside Kingdom,WaterValleyExStage,subarea,SeaWorldEX1a,sub_near,obj1550,-1700.000,100.000,350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
WaterValleyExStage::entrance::SeaWorldEX1b::sub_far,WaterValleyExStage::entrance::SeaWorldEX1b::sub_far,entrance_side,Seaside Kingdom,WaterValleyExStage,subarea,SeaWorldEX1b,sub_far,obj801,850.000,-8500.000,-40950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
