moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
SeaWorldCoveCaveZone:76:448,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Treasure Trap Hidden in the Inlet,SeaWorldCoveCaveZone:76:448,76,448,ShineFlag_None,SeaWorldCoveCaveZone::start,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound)",true,,,,,,,,,-18000.000,400.000,3900.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,19,-1,15,false,false,1;2;3;4,順序宝箱,入り江にひそむ 宝箱のワナ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:1558:449,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,On the Cliff Overlooking the Beach,SeaWorldHomeStage:1558:449,1558,449,ShineFlag_None,SeaWorldHomeStage::place::new_place_4,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"captures=Frog, Gushen, Uproot | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(jump=Cap Return Jump (400); cap_throw=Neutral Throw; other=Dive, Wall Jump)",true,ShineAddHeight,L,-1,,0;1;2;3,-1,None,,650.000,3750.000,3500.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,11,-1,15,false,false,1;2;3;4,シャイン【2m置き】,浜辺を臨む ガケの上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:2097:450,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Underwater Highway Tunnel,SeaWorldHomeStage:2097:450,2097,450,ShineFlag_None,SeaWorldHomeStage::place::new_place_6,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Ground Pound, None) | method_2(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,Shine,L,-1,,0;1;2;3,-1,None,,-20950.000,-3850.000,-24450.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,6,-1,15,false,false,1;2;3;4,シャイン,水中ハイウェイのトンネル,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"1,2,3,4"
SeaWorldHomeStage:2112:451,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Shh! It's a Shortcut!,SeaWorldHomeStage:2112:451,2112,451,ShineFlag_None,SeaWorldHomeStage::place::new_place_6,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,Shine,L,-1,,0;1;2;3,-1,None,,7100.000,-1741.731,-26200.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,69,-1,15,false,false,1;2;3;4,シャイン,抜け道を泳げば,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:2248:452,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,"Bonjour, Dorrie!",SeaWorldHomeStage:2248:452,2248,452,ShineFlag_None,SeaWorldHomeStage::place::new_place_3,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"captures=Gushen | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,Shine,J,-1,,1;2;3,-1,None,,-20950.000,2700.000,-21400.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,3,42,-1,14,false,false,2;3;4,シャイン,ボンジュール ドッシー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:2268:453,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,"Merci, Dorrie!",SeaWorldHomeStage:2268:453,2268,453,ShineFlag_None,SeaWorldHomeStage::place::new_place_6,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,Shine,L,-1,,0;1;2;3,-1,None,,13400.000,-175.000,-31950.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,5,-1,15,false,false,1;2;3;4,シャイン,メルシー ドッシー,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldBottomHollowZone:38:454,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Moon Shards in the Sea,SeaWorldBottomHollowZone:38:454,38,454,ShineFlag_None,SeaWorldBottomHollowZone::start,,Swim,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,10566.195,-11650.000,11946.786,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,20,-1,15,false,false,1;2;3;4,シャインチップ全取得監視者,集めて！ 海のムーンチップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldWallCaveCenterZone:4:455,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Ride the Jetstream,SeaWorldWallCaveCenterZone:4:455,4,455,ShineFlag_None,SeaWorldWallCaveCenterZone::start,,Hosui | (WallJump & NeutralThrow & Dive) | (WallJump & Dive & UpThrow) | (WallJump & NeutralThrow) | (TripleJump & Vault & Dive & NeutralThrow) | (DownThrow & Vault & WallJump) | (UpThrow & Vault & WallJump) | (UpThrow & Backflip & WallJump) | (DownThrow & Backflip & WallJump) | (NeutralThrow & Backflip & WallJump) | (NeutralThrow & SideFlip & WallJump) | (UpThrow & SideFlip & WallJump) | (DownThrow & SideFlip & WallJump) | (NeutralThrow & TripleJump & WallJump) | (UpThrow & TripleJump & WallJump) | (DownThrow & TripleJump & WallJump) | (UpThrow & Spin & WallJump) | (DownThrow & Spin & WallJump) | (NeutralThrow & Kuribo & Vault) | (NeutralThrow & Vault & WallJump) | (Kuribo & Vault & DownThrow) | (WallJump & DownThrow & Dive) | (Dive & Kuribo) | (DownThrow & WallJump & Vault),WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"captures=Frog, Uproot, Gushen | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(jump=Single Jump (258); cap_throw=Neutral Throw; other=Wall Jump) | method_3(jump=Double Jump (312); cap_throw=Neutral Throw, Up Throw; other=Wall Jump)",true,Shine,L,-1,,0;1;2;3,-1,None,,-7500.000,2850.000,400.000,SeaWorldWallCaveCenterZoneMap.szs;ShineInfo.szs,SeaWorldWallCaveCenterZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,12,-1,15,false,false,1;2;3;4,シャイン,風穴を上がって,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;advanced;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;advanced;expert;advanced;expert;advanced,"1,2,3,4,5"
SeaWorldSphinxQuizZone:11:457,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Ocean Quiz: Good!,SeaWorldSphinxQuizZone:11:457,11,457,ShineFlag_None,SeaWorldSphinxQuizZone::start,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,1200.000,-13300.000,-64300.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,16,-1,47,false,false,1;2;3;4;6,スフィンクスクイズ,でかした！ 海のクイズ大正解,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldSphinxQuizZone:81:458,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Gap in the Ocean Trench,SeaWorldSphinxQuizZone:81:458,81,458,ShineFlag_None,SeaWorldSphinxQuizZone::start,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,ShineAddHeight,L,-1,,0;1;2;3,-1,None,,1350.000,-6550.000,-34450.000,SeaWorldSphinxQuizZoneMap.szs;ShineInfo.szs,SeaWorldSphinxQuizZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,8,-1,15,false,false,1;2;3;4,シャイン【2m置き】,大海溝のスキマ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldUtsuboDenZone:68:459,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Slip Through the Nesting Spot,SeaWorldUtsuboDenZone:68:459,68,459,ShineFlag_None,SeaWorldUtsuboDenZone::start,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,ShineAddHeight,L,-1,,0;1;2;3,-1,None,,19155.635,-1900.000,-32675.736,SeaWorldUtsuboDenZoneMap.szs;ShineInfo.szs,SeaWorldUtsuboDenZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,9,-1,15,false,false,1;2;3;4,シャイン【2m置き】,ねぐらを すり抜けて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:1622:460,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Shopping in Bubblaine,SeaWorldHomeStage:1622:460,1622,460,ShineFlag_None,SeaWorldHomeStage::checkpoint::obj1524,,(Swim & NpcTalk) | NpcTalk | (NpcTalk & RocketFlower),WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,Shine,Common,-1,,10;11;12;13;14;6;7;8;9,-1,None,,-20050.000,875.000,-1750.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,9,24,-1,63,false,false,1;2;3;4;5;6,ショップ店員,シュワシュワーナで お買い物,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;casual;advanced,"2,3,4;1;2,3,4"
SeaWorldHomeStage:1955:464,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Secret Path to Bubblaine!,SeaWorldHomeStage:1955:464,1955,464,ShineFlag_None,SeaWorldHomeStage::checkpoint::obj2621,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Other Kingdom Trigger)",true,TreasureBox,L,,,0;1;2;3,,WorldWarpHoleShine,,-21250.000,4950.000,-1550.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,70,-1,15,false,false,1;2;3;4,宝箱,ようこそ！ シュワシュワーナ！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorld2DLargeZone:13:466,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Ocean-Bottom Maze: Treasure,SeaWorld2DLargeZone:13:466,13,466,ShineFlag_None,SeaWorld2DLargeZone::start,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=2D jump (any jump)),true,ShineDot,L,,,0;1;2;3,,None,,-7600.000,-1000.000,-19200.000,SeaWorld2DLargeZoneMap.szs;ShineInfo.szs,SeaWorld2DLargeZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,7,-1,15,false,false,1;2;3;4,シャインドット_2D,海底迷宮の宝,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorld2DLargeZone:365:467,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Ocean-Bottom Maze: Hidden Room,SeaWorld2DLargeZone:365:467,365,467,ShineFlag_None,SeaWorld2DLargeZone::start,,Crouch,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=2D jump (any jump), Crouch)",true,ShineDot,L,,,0;1;2;3,,None,,-6400.000,-1000.000,-18500.000,SeaWorld2DLargeZoneMap.szs;ShineInfo.szs,SeaWorld2DLargeZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,10,-1,15,false,false,1;2;3;4,シャインドット_2D,海底迷宮の かくし部屋,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorld2DSmallZone:18:468,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Seaside Kingdom Time Challenge 1,SeaWorld2DSmallZone:18:468,18,468,ShineFlag_None,SeaWorld2DSmallZone::start,,(Pipe2D & GroundPound),WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,,true,ShineDot,L,,,0;1;2;3,,TimerAthleticShine,,15750.000,-3350.000,-21100.000,SeaWorld2DSmallZoneMap.szs;ShineInfo.szs,SeaWorld2DSmallZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,17,-1,15,false,false,1;2;3;4,シャインドット_2D,海の国で チクタク・アスレチック １,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:2255:471,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Found on the Beach! Good Dog!,SeaWorldHomeStage:2255:471,2255,471,ShineFlag_None,SeaWorldHomeStage::checkpoint::obj1524,,GroundPound,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"captures=Uproot | method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound) | method_2(jump=Long Jump; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Ground Pound) | method_3(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,-7000.000,593.769,-2350.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,45,-1,14,false,false,2;3;4,忠犬専用ここ掘れポイント,ビーチで 見つけたワン！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
