edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0637,Seaside Kingdom,overworld,SeaWorldDamageBallZone::checkpoint::obj59,SeaWorldHomeStage::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0664,Seaside Kingdom,overworld,SeaWorldBottomHollowZone::start,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0667,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::RoomEventWorldSea::home_in,SeaWorldHomeStage::checkpoint::obj1524,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0670,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX3a::home_in,SeaWorldHomeStage::checkpoint::obj2266,Swim,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0674,Seaside Kingdom,overworld,SeaWorldUnderGlassZone::checkpoint::obj153,SeaWorldHomeStage::start,Swim,,human_route,casual,false,editor,Created in graph editor.,"1,2,3,4",
edge_user_0675,Seaside Kingdom,overworld,SeaWorldLavaZone::checkpoint::obj182,SeaWorldHomeStage::checkpoint::obj2266,Swim | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku),,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0676,Seaside Kingdom,overworld,SeaWorldLongReefZone::start,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0679,Seaside Kingdom,overworld,SeaWorldWallCaveWestZone::start,SeaWorldUnderGlassZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0680,Seaside Kingdom,subarea,SeaWorldCostumeStage::entrance::CostumeEventSeaWorld::sub_near,SeaWorldCostumeStage::entrance::CostumeEventSeaWorld::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0681,Seaside Kingdom,subarea,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_near,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0682,Seaside Kingdom,subarea,SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_near,SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_far,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0683,Seaside Kingdom,subarea,TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_near,TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0684,Seaside Kingdom,subarea,SenobiTowerExStage::entrance::SeaWorldEX3a::sub_near,SenobiTowerExStage::entrance::SeaWorldEX3b::sub_far,Senobi | (NeutralThrow & WallJump & Dive) | (UpThrow & WallJump & Dive) | (NeutralThrow & Vault & Dive) | (Backflip & WallJump & LedgeGrab),,human_route,casual;advanced;advanced;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0685,Seaside Kingdom,subarea,SenobiTowerExStage::entrance::SeaWorldEX3b::sub_far,SenobiTowerExStage::entrance::SeaWorldEX3a::sub_near,(Vault & NeutralThrow),,human_route,expert,false,editor,Reverse of edge_user_0684.,,
edge_user_0686,Seaside Kingdom,subarea,SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_near,SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_far,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0344,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::place::new_place_3,KingdomAccess_Seaside | Kakku,,human_route,advanced;casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0345,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::place::new_place_2,Climb | Hosui,,human_route,casual;advanced,false,editor,Created in graph editor.,"2,3,4,5;1,2,3,4,5",
edge_user_0346,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0345.,"1,2,3,4,5",
edge_user_0347,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::place::new_place_3,Hosui,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0354,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::shindo_Lv2::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0355,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldHomeStage::entrance::SeaWorldMoonEX1a::home_in,Swim | (Pukupuku & NeutralThrow) | (DownThrow & Pukupuku),,human_route,casual;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0356,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldHomeStage::entrance::SeaWorldMoonEX1b::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0357,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldMoonEX1b::home_out,SeaWorldHomeStage::checkpoint::obj1866,free,,human_route,casual,false,editor,Reverse of edge_user_0356.,,
edge_user_0366,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2266,SeaWorldHomeStage::entrance::SeaWorldEX3a::home_in,Swim,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0367,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2266,SeaWorldHomeStage::entrance::SeaWorldEX3b::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0368,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX3b::home_out,SeaWorldHomeStage::checkpoint::obj2266,Swim,,human_route,casual,false,editor,Reverse of edge_user_0367.,,
edge_user_0369,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,(Swim & NpcTalk),,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0370,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::event::MoonRockActive_Seaside,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0592,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldWallCaveCenterZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0593,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldDamageBallZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0339,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::place::new_place_2,(Dive & Swim) | (Pukupuku & Swim) | Swim,,human_route,casual;casual;expert,false,editor,Created in graph editor.,,
edge_user_0594,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0375,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::place::new_place_4,Hosui | (Vault & Dive & WallJump & NeutralThrow) | (UpThrow & Dive & GroundPoundJump & WallJump & Vault) | (UpThrow & Dive & SideFlip & Vault & WallJump) | (UpThrow & Dive & Backflip & Vault & WallJump) | (TripleJump & NeutralThrow & Vault & WallJump & LedgeGrab),,human_route,casual;advanced;expert;expert;expert;expert,true,editor,Created in graph editor.,,
edge_user_0376,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place,SeaWorldHomeStage::place::new_place_4,Kakku,,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0615,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::place::new_place_5,Hosui | RocketFlower | (Vault & WallJump & NeutralThrow) | Dive | (Backflip & WallJump & NeutralThrow) | (Backflip & Vault & NeutralThrow) | (GroundPoundJump & Vault & NeutralThrow) | (GroundPoundJump & Vault & UpThrow) | (GroundPoundJump & WallJump & HammerBros) | (SideFlip & WallJump & NeutralThrow) | (SideFlip & Vault & NeutralThrow) | (SideFlip & Vault & UpThrow) | (Backflip & Vault & UpThrow) | (Spin & Vault & NeutralThrow) | (Spin & Vault & UpThrow) | (Spin & WallJump & NeutralThrow) | (TripleJump & Vault & NeutralThrow) | (TripleJump & Vault & UpThrow) | (TripleJump & WallJump & NeutralThrow) | Kuribo,,human_route,casual;expert;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;expert,true,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0625,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_4,SeaWorldHomeStage::place::new_place,impossible,,human_route,advanced,false,editor,Reverse of edge_user_0376.,,
edge_user_0338,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::stage_change::Go::raw,free,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0707,Seaside Kingdom,overworld,SeaWorldHomeStage::stage_change::Go::raw,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0338.,"1,2,3,4,5",
edge_user_0776,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldLavaZone::checkpoint::obj182,NeutralThrow | Swim | (NeutralThrow & Wanwan) | (DownThrow & Pukupuku) | Hosui,,human_route,expert;casual;advanced;advanced;casual,true,editor,Created in graph editor.,,
edge_user_0777,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::checkpoint::obj2264,Swim,,human_route,casual,false,editor,Reverse of edge_user_0339.,,
edge_user_0778,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldMoonEX1a::home_in,SeaWorldHomeStage::checkpoint::obj1866,Swim,,human_route,casual,false,editor,Reverse of edge_user_0355.,"1,2,3,4",
edge_user_0779,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::place::new_place_6,Swim | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku),,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0613,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_6,SeaWorld2DLargeZone::start,Pipe2D,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0662,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::place::new_place_7,(Swim & GroundPound) | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku),,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0708,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_6,SeaWorldSphinxQuizZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0793,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::place::new_place_8,KingdomAccess_Seaside | (Pukupuku & NeutralThrow) | (Pukupuku & DownThrow) | Hosui | Swim | (NeutralThrow & Dive) | (NeutralThrow & Vault & Dive) | (NeutralThrow & Vault) | (TripleJump & WallJump & NeutralThrow) | (NeutralThrow & WallJump),,human_route,casual;advanced;advanced;casual;casual;advanced;casual;advanced;advanced;expert,false,editor,Created in graph editor.,"1;1,2,3,4",
edge_user_0794,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_8,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,Hosui | (WallJump & NeutralThrow) | (WallJump & UpThrow) | (WallJump & DownThrow) | (GroundPoundJump & Vault & Dive & NeutralThrow) | (Backflip & Vault & Dive & NeutralThrow) | (SideFlip & Vault & Dive & NeutralThrow) | (UpThrow & GroundPoundJump & Vault & Dive) | (TripleJump & Vault & Dive & NeutralThrow),,human_route,casual;advanced;advanced;advanced;advanced;advanced;advanced;expert;advanced,false,editor,Created in graph editor.,,
edge_user_0668,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,SeaWorldHomeStage::place::new_place_8,free,,human_route,casual,false,editor,Reverse of edge_user_0794.,,
edge_user_0669,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_8,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,false,editor,Reverse of edge_user_0793.,"1;1,2,3,4",
edge_user_0014,Seaside Kingdom,overworld,SeaWorldLavaZone::checkpoint::obj182,SeaWorldHomeStage::place::new_place_9,Hosui | (NeutralThrow & Vault & Dive) | (UpThrow & Vault & Dive),,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0015,Seaside Kingdom,overworld,SeaWorldLighthouseZone::checkpoint::obj212,SeaWorldHomeStage::place::new_place_9,(Kakku & Dive),,human_route,expert,true,editor,Created in graph editor.,"3,4,2",
edge_user_0780,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_6,SeaWorldUtsuboDenZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0595,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldHomeStage::place::new_place_10,Swim | Hosui | KingdomAccess_Seaside | (NeutralThrow & Dive) | (NeutralThrow & Vault & LedgeGrab) | (NeutralThrow & Vault & WallJump) | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku),,human_route,casual;casual;expert;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0781,Seaside Kingdom,overworld,SeaWorldUnderGlassZone::checkpoint::obj153,SeaWorldHomeStage::place::new_place_10,RocketFlower,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0782,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place,SeaWorldHomeStage::place::new_place_10,Kakku,,human_route,advanced,false,editor,Created in graph editor.,"2,3,4",
edge_user_0783,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_5,SeaWorldHomeStage::place::new_place_12,Swim | Hosui | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku) | (NeutralThrow & Vault & Dive) | (NeutralThrow & SpinThrow & Vault) | (NeutralThrow & Vault & LedgeGrab) | (NeutralThrow & Vault & WallJump) | (UpThrow & Vault & Dive) | (UpThrow & Vault & SideFlip & SpinThrow) | (UpThrow & Backflip & Vault & SpinThrow) | (UpThrow & Vault & GroundPoundJump & SpinThrow) | (UpThrow & Vault & Spin & SpinThrow) | (UpThrow & TripleJump & Vault & SpinThrow) | (SpinThrow & NeutralThrow & Backflip & WallJump) | (UpThrow & SpinThrow & Backflip & WallJump) | (SpinThrow & UpThrow & Spin & WallJump) | (NeutralThrow & SpinThrow & SideFlip & WallJump) | (UpThrow & SpinThrow & SideFlip & WallJump) | (NeutralThrow & SpinThrow & GroundPoundJump & WallJump) | (UpThrow & SpinThrow & GroundPoundJump & WallJump) | (TripleJump & WallJump & LedgeGrab & NeutralThrow) | (TripleJump & UpThrow & WallJump & LedgeGrab) | (SpinThrow & TripleJump & WallJump) | (Kakku & @SeaWorldHomeStage::place::new_place),,human_route,casual;casual;advanced;advanced;advanced;expert;advanced;advanced;advanced;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;expert;advanced;advanced;expert;advanced,false,editor,Created in graph editor.,"1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;2,3,4",
edge_user_0822,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldHomeStage::place::new_place_11,Swim | Hosui | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku) | (NeutralThrow & Vault & Dive) | (NeutralThrow & Vault & LedgeGrab) | (NeutralThrow & Vault & WallJump) | (UpThrow & Vault & Dive) | (UpThrow & Vault & WallJump & LedgeGrab) | (WallJump & Dive) | (NeutralThrow & GroundPoundJump & WallJump & LedgeGrab) | (NeutralThrow & Backflip & WallJump & LedgeGrab) | (NeutralThrow & SideFlip & WallJump & LedgeGrab) | (NeutralThrow & GroundPoundJump & WallJump & LedgeGrab) | (TripleJump & WallJump & LedgeGrab & NeutralThrow),,human_route,casual;casual;advanced;advanced;advanced;advanced;advanced;advanced;expert;advanced;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0823,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place,SeaWorldHomeStage::place::new_place_11,Kakku,,human_route,advanced,false,editor,Created in graph editor.,"2,3,4",
edge_user_0824,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_11,SeaWorldHomeStage::place::new_place,impossible,,human_route,advanced,false,editor,Reverse of edge_user_0823.,"2,3,4",
edge_user_0825,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_10,SeaWorldUnderGlassZone::checkpoint::obj153,impossible,,human_route,casual,false,editor,Reverse of edge_user_0781.,,
edge_user_0826,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_10,SeaWorldHomeStage::place::new_place,impossible,,human_route,advanced,false,editor,Reverse of edge_user_0782.,"2,3,4",
edge_user_0827,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_12,SeaWorldHomeStage::place::new_place_5,impossible,,human_route,casual,false,editor,Reverse of edge_user_0783.,"1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;2,3,4",
edge_user_0828,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_6,SeaWorldCoveCaveZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0663,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_6,SeaWorld2DSmallZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0665,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldUnderGlassZone::checkpoint::obj153,Swim | NeutralThrow | (NeutralThrow & Pukupuku) | (DownThrow & Pukupuku) | Hosui | KingdomAccess_Seaside,,human_route,casual;expert;advanced;advanced;casual;casual,false,editor,Reverse of edge_user_0674.,"1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;2,3,4",
edge_user_0829,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place,SeaWorldUnderGlassZone::checkpoint::obj153,Kakku,,human_route,casual,true,editor,Created in graph editor.,"2,3,4",
edge_user_0879,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,SeaWorldHomeStage::checkpoint::obj2264,Swim,,human_route,casual,false,editor,Reverse of edge_user_0369.,,
edge_user_0880,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_in,SeaWorldHomeStage::checkpoint::obj2264,Swim,,human_route,casual,false,editor,Reverse of edge_user_0286.,,
edge_user_0881,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_6,SeaWorldHomeStage::entrance::PukupukuCaveStart::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0882,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::PukupukuCaveStart::home_in,SeaWorldHomeStage::place::new_place_6,impossible,,human_route,casual,false,editor,Reverse of edge_user_0881.,,
edge_user_0883,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::PukupukuCaveStart::home_in,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0884,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::PukupukuCaveStart::home_in,impossible,,human_route,casual,false,editor,Reverse of edge_user_0883.,,
edge_user_0885,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0886,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,impossible,,human_route,casual,false,editor,Reverse of edge_user_0885.,,
edge_user_0887,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_in,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0888,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::SeaWorldMoonEX2::home_in,impossible,,human_route,casual,false,editor,Reverse of edge_user_0887.,,
edge_user_0889,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX3a::home_in,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0890,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::SeaWorldEX3a::home_in,impossible,,human_route,casual,false,editor,Reverse of edge_user_0889.,,
edge_user_0891,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::RoomEventWorldSea::home_in,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0892,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::RoomEventWorldSea::home_in,impossible,,human_route,casual,false,editor,Reverse of edge_user_0891.,,
edge_user_0893,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0894,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,impossible,,human_route,casual,false,editor,Reverse of edge_user_0893.,,
