anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
SandWorldHomeStage::entrance::birureturn::home_out,SandWorldHomeStage::entrance::birureturn::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,birureturn,home_out,obj39,-5600.000,1000.000,50.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::doukutu1::home_in,SandWorldHomeStage::entrance::doukutu1::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,doukutu1,home_in,obj510,-32375.000,-1550.000,11700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::doukutu2::home_out,SandWorldHomeStage::entrance::doukutu2::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,doukutu2,home_out,obj3279,-32050.000,100.000,11550.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::hide::home_in,SandWorldHomeStage::entrance::hide::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,hide,home_in,obj3936,-9700.000,-1850.000,-14400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::hide::home_out,SandWorldHomeStage::entrance::hide::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,hide,home_out,obj3936,-9700.000,-1850.000,-14400.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::meganelift01::home_in,SandWorldHomeStage::entrance::meganelift01::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,meganelift01,home_in,obj3992,27250.000,-1678.228,-11050.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::meganelift02::home_out,SandWorldHomeStage::entrance::meganelift02::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,meganelift02,home_out,obj3993,28100.000,-2000.000,-11600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::rocket::home_in,SandWorldHomeStage::entrance::rocket::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,rocket,home_in,obj4239,3200.000,-1020.428,-11900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::rocket::home_out,SandWorldHomeStage::entrance::rocket::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,rocket,home_out,obj4239,3200.000,-1020.428,-11900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::run00::home_in,SandWorldHomeStage::entrance::run00::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,run00,home_in,obj2550,-1065.000,-1700.000,-37365.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::run00::home_out,SandWorldHomeStage::entrance::run00::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,run00,home_out,obj2550,-1065.000,-1700.000,-37365.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::shindo::home_in,SandWorldHomeStage::entrance::shindo::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,shindo,home_in,obj6205,19150.000,-1240.000,-10600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::shindo::home_out,SandWorldHomeStage::entrance::shindo::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,shindo,home_out,obj6205,19150.000,-1240.000,-10600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::town::home_in,SandWorldHomeStage::entrance::town::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,town,home_in,obj2738,21005.000,-1925.000,-14095.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::town::home_out,SandWorldHomeStage::entrance::town::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,town,home_out,obj2738,21005.000,-1925.000,-14095.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::wall::home_in,SandWorldHomeStage::entrance::wall::home_in,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,wall,home_in,obj3378,-16600.000,-2900.000,250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::entrance::wall::home_out,SandWorldHomeStage::entrance::wall::home_out,entrance_side,Sand Kingdom,SandWorldHomeStage,overworld,wall,home_out,obj3378,-16600.000,-2900.000,250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::Come::raw,SandWorldHomeStage::stage_change::Come::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,Come,raw,obj3386,21550.000,5600.000,7500.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::EX_2DHosui::raw,SandWorldHomeStage::stage_change::EX_2DHosui::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,EX_2DHosui,raw,obj4240,-21899.996,72.858,-35750.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::EX_2DHosui_Exit::raw,SandWorldHomeStage::stage_change::EX_2DHosui_Exit::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,EX_2DHosui_Exit,raw,obj4241,-21900.000,82.871,-35200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::Go::raw,SandWorldHomeStage::stage_change::Go::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,Go,raw,obj3464,-11459.723,-1300.000,-27883.129,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::Out::raw,SandWorldHomeStage::stage_change::Out::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,Out,raw,obj3176,-26200.000,-2291.096,-11850.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::SandWorldRacemanStart::raw,SandWorldHomeStage::stage_change::SandWorldRacemanStart::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,SandWorldRacemanStart,raw,obj6211,-30950.000,-1486.973,10700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::Under01::raw,SandWorldHomeStage::stage_change::Under01::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,Under01,raw,obj2949,-18350.000,-542.289,-23400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::aaa::raw,SandWorldHomeStage::stage_change::aaa::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,aaa,raw,obj2542,-2950.000,-2450.000,-29300.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::abc::raw,SandWorldHomeStage::stage_change::abc::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,abc,raw,obj3981,17020.000,-1750.000,-9978.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::anki2::raw,SandWorldHomeStage::stage_change::anki2::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,anki2,raw,obj1582,-16100.000,-1658.563,250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::arijigoku1::raw,SandWorldHomeStage::stage_change::arijigoku1::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,arijigoku1,raw,obj3153,-5850.000,-900.000,-19350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::arijigoku2::raw,SandWorldHomeStage::stage_change::arijigoku2::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,arijigoku2,raw,obj2160,-2600.000,200.000,-33050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::arijigoku::raw,SandWorldHomeStage::stage_change::arijigoku::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,arijigoku,raw,obj179,-8850.000,-4900.000,-21250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::bar1::raw,SandWorldHomeStage::stage_change::bar1::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,bar1,raw,obj2555,23055.000,-2420.000,-11315.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::bar2::raw,SandWorldHomeStage::stage_change::bar2::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,bar2,raw,obj3657,21567.699,-2600.000,-10216.547,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::biru::raw,SandWorldHomeStage::stage_change::biru::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,biru,raw,obj446,18954.480,-350.000,-14175.773,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::doukutu1::raw,SandWorldHomeStage::stage_change::doukutu1::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,doukutu1,raw,obj510,-32375.000,-1550.000,11700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::doukutu2::raw,SandWorldHomeStage::stage_change::doukutu2::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,doukutu2,raw,obj3279,-32050.000,100.000,11550.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::hide::raw,SandWorldHomeStage::stage_change::hide::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,hide,raw,obj3936,-9700.000,-1850.000,-14400.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::icestart::raw,SandWorldHomeStage::stage_change::icestart::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,icestart,raw,obj2904,-23450.000,-11250.000,-25200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::meganelift01::raw,SandWorldHomeStage::stage_change::meganelift01::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,meganelift01,raw,obj3992,27250.000,-1678.228,-11050.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::meganelift02::raw,SandWorldHomeStage::stage_change::meganelift02::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,meganelift02,raw,obj3993,28100.000,-2000.000,-11600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::pyramid01::raw,SandWorldHomeStage::stage_change::pyramid01::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,pyramid01,raw,obj2733,-23500.000,-900.000,-26200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::pyramid04::raw,SandWorldHomeStage::stage_change::pyramid04::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,pyramid04,raw,obj3408,-23450.000,3900.000,-23200.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::rocket::raw,SandWorldHomeStage::stage_change::rocket::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,rocket,raw,obj4239,3200.000,-1020.428,-11900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::run00::raw,SandWorldHomeStage::stage_change::run00::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,run00,raw,obj2550,-1065.000,-1700.000,-37365.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::shindo::raw,SandWorldHomeStage::stage_change::shindo::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,shindo,raw,obj6205,19150.000,-1240.000,-10600.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::start2::raw,SandWorldHomeStage::stage_change::start2::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,start2,raw,obj2,32900.000,-1150.000,-12700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::start::raw,SandWorldHomeStage::stage_change::start::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,start,raw,obj3172,-26100.000,-9250.000,-12800.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::town::raw,SandWorldHomeStage::stage_change::town::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,town,raw,obj2738,21005.000,-1925.000,-14095.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::stage_change::wall::raw,SandWorldHomeStage::stage_change::wall::raw,change_stage_id,Sand Kingdom,SandWorldHomeStage,overworld,wall,raw,obj3378,-16600.000,-2900.000,250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::start,SandWorldHomeStage::start,stage_start,Sand Kingdom,SandWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::event::MoonRockActive_Sand,SandWorldHomeStage::event::MoonRockActive_Sand,state_event,Sand Kingdom,SandWorldHomeStage,overworld,,,obj3428,14000.000,-1057.148,-4099.999,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
SandWorldHomeStage::event::WorldPeace_Sand,SandWorldHomeStage::event::WorldPeace_Sand,state_event,Sand Kingdom,SandWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
SandWorldKillerExStage::stage_change::doukutu1::raw,SandWorldKillerExStage::stage_change::doukutu1::raw,change_stage_id,Sand Kingdom,SandWorldKillerExStage,subarea,doukutu1,raw,obj10,3250.000,550.000,900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldKillerExStage::stage_change::doukutu2::raw,SandWorldKillerExStage::stage_change::doukutu2::raw,change_stage_id,Sand Kingdom,SandWorldKillerExStage,subarea,doukutu2,raw,obj82,1950.000,700.000,-18900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldKillerExStage::start,SandWorldKillerExStage::start,stage_start,Sand Kingdom,SandWorldKillerExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SandWorldKillerExStage::entrance::doukutu1::sub_near,SandWorldKillerExStage::entrance::doukutu1::sub_near,entrance_side,Sand Kingdom,SandWorldKillerExStage,subarea,doukutu1,sub_near,obj10,3250.000,550.000,900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldKillerExStage::entrance::doukutu2::sub_far,SandWorldKillerExStage::entrance::doukutu2::sub_far,entrance_side,Sand Kingdom,SandWorldKillerExStage,subarea,doukutu2,sub_far,obj82,1950.000,700.000,-18900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::stage_change::anki2::raw,SandWorldMeganeExStage::stage_change::anki2::raw,change_stage_id,Sand Kingdom,SandWorldMeganeExStage,subarea,anki2,raw,obj201,-6850.000,250.000,1900.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::stage_change::megane::raw,SandWorldMeganeExStage::stage_change::megane::raw,change_stage_id,Sand Kingdom,SandWorldMeganeExStage,subarea,megane,raw,obj2,450.000,50.000,2100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::stage_change::wall::raw,SandWorldMeganeExStage::stage_change::wall::raw,change_stage_id,Sand Kingdom,SandWorldMeganeExStage,subarea,wall,raw,obj209,1500.000,0.000,2100.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::start,SandWorldMeganeExStage::start,stage_start,Sand Kingdom,SandWorldMeganeExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::entrance::anki2::sub_far,SandWorldMeganeExStage::entrance::anki2::sub_far,entrance_side,Sand Kingdom,SandWorldMeganeExStage,subarea,anki2,sub_far,obj201,-6850.000,250.000,1900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::entrance::anki2::sub_near,SandWorldMeganeExStage::entrance::anki2::sub_near,entrance_side,Sand Kingdom,SandWorldMeganeExStage,subarea,anki2,sub_near,obj201,-6850.000,250.000,1900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::entrance::wall::sub_far,SandWorldMeganeExStage::entrance::wall::sub_far,entrance_side,Sand Kingdom,SandWorldMeganeExStage,subarea,wall,sub_far,obj209,1500.000,0.000,2100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldMeganeExStage::entrance::wall::sub_near,SandWorldMeganeExStage::entrance::wall::sub_near,entrance_side,Sand Kingdom,SandWorldMeganeExStage,subarea,wall,sub_near,obj209,1500.000,0.000,2100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
SandWorldPressExStage::stage_change::arijigoku1::raw,SandWorldPressExStage::stage_change::arijigoku1::raw,change_stage_id,Sand Kingdom,SandWorldPressExStage,subarea,arijigoku1,raw,obj149,-5200.000,-600.000,150.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldPressExStage::stage_change::arijigoku2::raw,SandWorldPressExStage::stage_change::arijigoku2::raw,change_stage_id,Sand Kingdom,SandWorldPressExStage,subarea,arijigoku2,raw,obj91,-5334.039,1400.000,-12226.695,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldPressExStage::stage_change::arijigoku::raw,SandWorldPressExStage::stage_change::arijigoku::raw,change_stage_id,Sand Kingdom,SandWorldPressExStage,subarea,arijigoku,raw,obj189,-5250.000,3512.245,-700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
SandWorldPressExStage::start,SandWorldPressExStage::start,stage_start,Sand Kingdom,SandWorldPressExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
