node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
LakeWorldHomeStage::entrance::Goton::home_out,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,home_entrance,EntranceDB,Goton,home_out,obj972,Home return: Goton,400.000,-1850.000,3800.000,1;2;3,Links to GotogotonExStage.,
LakeWorldHomeStage::entrance::LakeWorldMoonEX1a::home_in,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,home_entrance,EntranceDB,LakeWorldMoonEX1a,home_in,obj752,Home entrance: LakeWorldMoonEX1a,1750.000,1040.000,5550.000,3,Links to FrogPoisonExStage. StageData anchor UnitConfigName=DokanStageChange.,
LakeWorldHomeStage::entrance::LakeWorldMoonEX1b::home_out,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,home_entrance,EntranceDB,LakeWorldMoonEX1b,home_out,obj753,Home return: LakeWorldMoonEX1b,1750.000,800.912,6150.000,3,Links to FrogPoisonExStage. StageData anchor UnitConfigName=DokanStageChange.,
LakeWorldHomeStage::entrance::LakeWorldShop::home_in,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,home_entrance,EntranceDB,LakeWorldShop,home_in,obj1114,Home entrance: LakeWorldShop,-4250.000,-2550.000,-2050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LakeWorldShopStage.,
LakeWorldHomeStage::entrance::LakeWorldShop::home_out,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,home_entrance,EntranceDB,LakeWorldShop,home_out,obj1114,Home return: LakeWorldShop,-4250.000,-2550.000,-2050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Links to LakeWorldShopStage.,
LakeWorldHomeStage::stage_change::LakeWorldMoonEX1a::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,LakeWorldMoonEX1a,raw,obj752,Stage Change LakeWorldMoonEX1a,1750.000,1040.000,5550.000,3,Raw UnitConfigName=DokanStageChange.,
LakeWorldHomeStage::stage_change::LakeWorldMoonEX1b::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,LakeWorldMoonEX1b,raw,obj753,Stage Change LakeWorldMoonEX1b,1750.000,800.912,6150.000,3,Raw UnitConfigName=DokanStageChange.,
LakeWorldHomeStage::stage_change::LakeWorldRacemanStart::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,LakeWorldRacemanStart,raw,obj849,Stage Change LakeWorldRacemanStart,-800.000,492.861,3850.000,2;3,Raw UnitConfigName=PlayerStartObjNoLink.,
LakeWorldHomeStage::stage_change::StartPoint::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,StartPoint,raw,obj4,Stage Change StartPoint,700.000,800.000,6350.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerActorHakoniwa.,
LakeWorldHomeStage::start,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LakeWorldHomeStage::event::MoonRockActive_Lake,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,state_event,StageData:progression_events,,,obj552,Moon Rock,4400.000,1200.000,-550.000,3,Fill the route to the Moon Rock and any prerequisite story/global state. Location imported from StageData obj obj552.,
LakeWorldHomeStage::event::WorldPeace_Lake,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,state_event,progression_events,,,,Lake Kingdom World Peace,,,,,Fill the story moons/bosses that must be completed for world peace in this kingdom.,
LakeWorldShopStage::start,Lake Kingdom,LakeWorldShopStage,Crazy Cap Store,subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
LakeWorldShopStage::entrance::LakeWorldShop::sub_far,Lake Kingdom,LakeWorldShopStage,Crazy Cap Store,subarea,substage_entrance,EntranceDB,LakeWorldShop,sub_far,obj7,Substage far side: LakeWorldShop,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LakeWorldHomeStage.,
LakeWorldShopStage::entrance::LakeWorldShop::sub_near,Lake Kingdom,LakeWorldShopStage,Crazy Cap Store,subarea,substage_entrance,EntranceDB,LakeWorldShop,sub_near,obj7,Substage near side: LakeWorldShop,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LakeWorldHomeStage.,
LakeWorldTimerAthletic000Zone::start,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,embedded_zone,,,,LakeWorldTimerAthletic000Zone,-11200.000,2450.000,-4850.000,1;2;3,Embedded map landmark from LakeWorldTimerAthletic000Zone.,
LakeWorldTownZone::checkpoint::obj1323,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,checkpoint,StageData,,,obj1323,Viewing Balcony Checkpoint (obj1323),-5850.000,3950.000,-6300.000,0;1;2;3,Raw UnitConfigName=CheckpointFlag.,
LakeWorldTownZone::checkpoint::obj1389,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,checkpoint,StageData,,,obj1389,Water Plaza Display Window Checkpoint (obj1389),-17700.000,-2550.000,-4850.000,0;1;2;3,Raw UnitConfigName=CheckpointFlag.,
LakeWorldTownZone::checkpoint::obj220,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,checkpoint,StageData,,,obj220,Water Plaza Terrace Checkpoint (obj220),-13800.000,2340.001,-4850.000,0;1;2;3,Raw UnitConfigName=CheckpointFlag.,
LakeWorldTownZone::checkpoint::obj583,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,checkpoint,StageData,,,obj583,Courtyard Checkpoint (obj583),-8500.000,1650.000,1050.000,0;1;2;3,Raw UnitConfigName=CheckpointFlag.,
LakeWorldTownZone::checkpoint::obj693,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,checkpoint,StageData,,,obj693,Water Plaza entrance Checkpoint (obj693),-16500.000,-4000.000,-3150.000,0;1;2;3,Raw UnitConfigName=CheckpointFlag.,
LakeWorldTownZone::checkpoint::obj839,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,checkpoint,StageData,,,obj839,Underwater Entrance Checkpoint (obj839),-6300.000,-2150.000,-3150.000,0;1;2;3,Raw UnitConfigName=CheckpointFlag.,
LakeWorldTownZone::stage_change::CapTrampolineA::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,CapTrampolineA,raw,obj628,Stage Change CapTrampolineA,-17300.000,2650.000,-8550.000,0;1;2;3,Raw UnitConfigName=ChangeStageArea.,
LakeWorldTownZone::stage_change::CapTrampolineB::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,CapTrampolineB,raw,obj632,Stage Change CapTrampolineB,-18150.000,1750.000,-7300.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LakeWorldTownZone::stage_change::Come::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,Come,raw,obj560,Stage Change Come,-5850.000,3950.000,-5600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
LakeWorldTownZone::stage_change::FastenerEx::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,FastenerEx,raw,obj918,Stage Change FastenerEx,-15700.000,-3050.000,-7750.000,0;1;2;3,Raw UnitConfigName=ChangeStageArea.,
LakeWorldTownZone::stage_change::Goton::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,Goton,raw,obj972,Stage Change Goton,-15100.000,-1850.000,650.000,1;2;3,Raw UnitConfigName=ChangeStageArea.,
LakeWorldTownZone::stage_change::LakeWorldShop::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,LakeWorldShop,raw,obj1114,Stage Change LakeWorldShop,-19750.000,-2550.000,-5200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
LakeWorldTownZone::stage_change::Odyssey::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,Odyssey,raw,obj651,Stage Change Odyssey,-7600.000,850.000,2450.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
LakeWorldTownZone::start,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,embedded_zone,,,,LakeWorldTownZone,-15500.000,0.000,-3150.000,,Embedded map landmark from LakeWorldTownZone.,
TrampolineWallCatchExStage::start,Lake Kingdom,TrampolineWallCatchExStage,"Jump, Grab, Cling, Climb",subarea,stage_start,generated,,,,Default start,,,,,Rename or split if this stage has multiple meaningful starts.,
TrampolineWallCatchExStage::entrance::CapTrampolineA::sub_near,Lake Kingdom,TrampolineWallCatchExStage,"Jump, Grab, Cling, Climb",subarea,substage_entrance,EntranceDB,CapTrampolineA,sub_near,obj529,Substage near side: CapTrampolineA,-1000.000,-100.000,400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LakeWorldHomeStage.,
TrampolineWallCatchExStage::entrance::CapTrampolineB::sub_far,Lake Kingdom,TrampolineWallCatchExStage,"Jump, Grab, Cling, Climb",subarea,substage_entrance,EntranceDB,CapTrampolineB,sub_far,obj1027,Substage far side: CapTrampolineB,-2800.000,600.000,-9500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from LakeWorldHomeStage.,
FastenerExStage::stage_change::FastenerEx::raw,Lake Kingdom,FastenerExStage,Unzipping the Chasm,subarea,stage_change,StageData,FastenerEx,raw,obj263,Stage Change FastenerEx,1000.000,200.000,450.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
FrogPoisonExStage::stage_change::LakeWorldMoonEX1a::raw,Lake Kingdom,FrogPoisonExStage,Waves of Poison,subarea,stage_change,StageData,LakeWorldMoonEX1a,raw,obj4566,Stage Change LakeWorldMoonEX1a,64200.000,-850.000,36100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
FrogPoisonExStage::stage_change::LakeWorldMoonEX1b::raw,Lake Kingdom,FrogPoisonExStage,Waves of Poison,subarea,stage_change,StageData,LakeWorldMoonEX1b,raw,obj4567,Stage Change LakeWorldMoonEX1b,58200.000,-500.000,22600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
GotogotonExStage::stage_change::Goton::raw,Lake Kingdom,GotogotonExStage,Puzzle Room,subarea,stage_change,StageData,Goton,raw,obj273,Stage Change Goton,1750.000,-50.000,5750.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LakeWorldShopStage::stage_change::LakeWorldShop::raw,Lake Kingdom,LakeWorldShopStage,Crazy Cap Store,subarea,stage_change,StageData,LakeWorldShop,raw,obj7,Stage Change LakeWorldShop,0.000,-100.000,50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
LakeWorldTownZone::stage_change::Go::raw,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,stage_change,StageData,Go,raw,obj651,Stage Change Go,-7600.000,850.000,2450.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=WorldWarpHole.,
TrampolineWallCatchExStage::stage_change::CapTrampolineA::raw,Lake Kingdom,TrampolineWallCatchExStage,"Jump, Grab, Cling, Climb",subarea,stage_change,StageData,CapTrampolineA,raw,obj529,Stage Change CapTrampolineA,-1000.000,-100.000,400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
TrampolineWallCatchExStage::stage_change::CapTrampolineB::raw,Lake Kingdom,TrampolineWallCatchExStage,"Jump, Grab, Cling, Climb",subarea,stage_change,StageData,CapTrampolineB,raw,obj1027,Stage Change CapTrampolineB,-2800.000,600.000,-9500.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
LakeWorldHomeStage::place::new_place,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,Lake Town,,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_2,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 8,9,10,11",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_3,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 32,33,34",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_4,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 24,25,26,27",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_5,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 18,19,20",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_6,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 12,13,14",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_7,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 15,16,17",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_8,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 28,29,30,31",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_9,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 35,36,37,38",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_10,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 1,2,3,4",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_11,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 5,6,7",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_12,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 42,43,44",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_13,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 45,46,47",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_14,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 21,22,23",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_15,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,"Lake Kingdom Purples 39,40,41",,,,,Human-authored logic place.,
TrampolineWallCatchExStage::place::new_place,Lake Kingdom,TrampolineWallCatchExStage,"Jump, Grab, Cling, Climb",subarea,custom_place,editor,,,,"Jump, Grab, Cling, and Climb Purples 1-3",,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_16,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,Underwater Moons,,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_17,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,Captain Toad Area,,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_18,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,Behind the Floodgate Free,,,,,Human-authored logic place.,
LakeWorldHomeStage::place::new_place_19,Lake Kingdom,LakeWorldHomeStage,Lake Kingdom,overworld,custom_place,editor,,,,Lake KFR,,,,,Human-authored logic place.,
