edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0258,Lake Kingdom,overworld,LakeWorldHomeStage::entrance::LakeWorldMoonEX1b::home_out,LakeWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0257.,,
edge_user_0260,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place,LakeWorldHomeStage::entrance::Goton::home_in,Swim,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0264,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place,LakeWorldHomeStage::entrance::CapTrampolineB::home_out,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0262,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place,LakeWorldHomeStage::entrance::FastenerEx::home_in,(Fastener & Swim),,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0263,Lake Kingdom,overworld,LakeWorldHomeStage::entrance::CapTrampolineB::home_out,LakeWorldHomeStage::place::new_place,impossible,,human_route,casual,false,editor,Reverse of edge_user_0264.,,
edge_user_0030,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj583,LakeWorldTownZone::stage_change::Go::raw,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0368,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place,LakeWorldTownZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0370,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj1323,LakeWorldTownZone::stage_change::Come::raw,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0384,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldTimerAthletic000Zone::start,TimerChallenge,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0413,Lake Kingdom,subarea,LakeWorldShopStage::entrance::LakeWorldShop::sub_near,LakeWorldShopStage::entrance::LakeWorldShop::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0414,Lake Kingdom,subarea,FastenerExStage::entrance::FastenerEx::sub_near,FastenerExStage::entrance::FastenerEx::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0749,Lake Kingdom,overworld,LakeWorldHomeStage::start,LakeWorldHomeStage::place::new_place_11,(Fastener & Swim),,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0751,Lake Kingdom,overworld,LakeWorldHomeStage::start,LakeWorldHomeStage::place::new_place_6,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0752,Lake Kingdom,overworld,LakeWorldHomeStage::start,LakeWorldHomeStage::place::new_place_7,(Fastener & WallJump & Swim) | (Fastener & NeutralThrow & Swim) | (UpThrow & Fastener & Swim) | (Fastener & DownThrow & Swim) | (Dive & Fastener & Swim) | (Fastener & TripleJump & Swim) | (Fastener & LongJump & Swim) | (Fastener & Spin & LedgeGrab & Swim) | (NeutralThrow & Fastener) | (Fastener & UpThrow) | (Fastener & DownThrow) | (Fastener & WallJump) | (Fastener & Dive) | (Fastener & TripleJump) | (Fastener & LongJump) | (Fastener & Spin & LedgeGrab),,human_route,casual;advanced;advanced;advanced;advanced;advanced;casual;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,"1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;1,2,3,4;2,3,4;2,3,4;2,3,4;2,3,4;2,3,4;2,3,4;2,3,4;2,3,4",
edge_user_0753,Lake Kingdom,overworld,LakeWorldHomeStage::start,LakeWorldHomeStage::place::new_place_5,Swim | KingdomAccess_Lake | (Vault & Dive & NeutralThrow),,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,"1,2,3,4;2,3,4",
edge_user_0754,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldHomeStage::place::new_place_4,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0755,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldHomeStage::place::new_place_8,Fastener,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0757,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj693,LakeWorldHomeStage::place::new_place_3,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0756,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj583,LakeWorldHomeStage::place::new_place_9,Kuribo | (WallJump & Dive) | (NeutralThrow & Vault) | (UpThrow & Vault) | (GroundPoundJump & WallJump & NeutralThrow) | (TripleJump & WallJump & NeutralThrow) | (Backflip & WallJump & NeutralThrow) | (SideFlip & WallJump & NeutralThrow) | (Spin & WallJump & NeutralThrow) | (WallJump & NeutralThrow) | Dive,,human_route,casual;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;expert;expert,true,editor,Created in graph editor.,"1,2,3,4",
edge_user_0758,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj839,LakeWorldHomeStage::place::new_place_12,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0761,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj693,LakeWorldHomeStage::place::new_place_14,Swim,,human_route,casual,true,editor,Created in graph editor.,"1,2,3,4",
edge_user_0765,Lake Kingdom,subarea,TrampolineWallCatchExStage::entrance::CapTrampolineA::sub_near,TrampolineWallCatchExStage::place::new_place,LedgeGrab | NeutralThrow | UpThrow | SpinThrow | Dive,,human_route,casual;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,"1,2,3,4",
edge_user_0613,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place,LakeWorldTownZone::checkpoint::obj583,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0708,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj1323,LakeWorldTownZone::checkpoint::obj583,(LongJump & Dive) | (NeutralThrow & Vault & Dive) | Dive | (NeutralThrow & Vault & LedgeGrab) | (NeutralThrow & WallJump) | (NeutralThrow & LongJump),,human_route,casual;casual;advanced;advanced;advanced;advanced,false,editor,Created in graph editor.,"1,2,3,4",
edge_user_0739,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj583,LakeWorldTownZone::checkpoint::obj1323,impossible,,human_route,casual,false,editor,Reverse of edge_user_0708.,,
edge_user_0740,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj1323,LakeWorldTownZone::checkpoint::obj220,(NeutralThrow & Vault & Dive) | (LongJump & Dive) | (Vault & NeutralThrow & WallJump) | (NeutralThrow & Vault) | (WallJump & Dive & NeutralThrow) | (NeutralThrow & LongJump & Vault),,human_route,casual;casual;advanced;expert;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0741,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj839,LakeWorldHomeStage::place::new_place_16,Swim,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0742,Lake Kingdom,overworld,LakeWorldHomeStage::entrance::Goton::home_in,LakeWorldHomeStage::place::new_place_16,Pukupuku | Swim,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0743,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj693,LakeWorldHomeStage::place::new_place_16,Swim | (DownThrow & Pukupuku),,human_route,casual;advanced,false,editor,Created in graph editor.,"1,2,3,4",
edge_user_0744,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj1389,LakeWorldHomeStage::entrance::LakeWorldShop::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0259,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldHomeStage::entrance::CapTrampolineA::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0261,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj583,LakeWorld2DZone::start,Swim | (NeutralThrow & Vault & Dive),,human_route,casual;advanced,true,editor,Created in graph editor.,,
edge_user_0745,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorld2DZone::start,NeutralThrow | Dive | (LongJump & LedgeGrab) | (LongJump & WallJump) | (NeutralThrow & Backflip) | (NeutralThrow & SideFlip) | Spin | TripleJump | (NeutralThrow & GroundPoundJump) | (Vault & NeutralThrow) | (Vault & UpThrow) | (Vault & DownThrow) | Swim,,human_route,advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;casual,true,editor,Created in graph editor.,"1,2,3,4",
edge_user_0746,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj693,LakeWorld2DZone::start,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0747,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj583,LakeWorldTownZone::checkpoint::obj220,(NeutralThrow & Vault & Dive),,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0763,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj693,LakeWorldHomeStage::place::new_place_17,(GroundPound & Swim) | Swim | (Swim & Pukupuku) | (DownThrow & Pukupuku),,human_route,advanced;expert;casual;advanced,true,editor,Created in graph editor.,,
edge_user_0764,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_16,LakeWorldHomeStage::entrance::Goton::home_in,Pukupuku | Swim,,human_route,casual,false,editor,Reverse of edge_user_0742.,,
edge_user_0762,Lake Kingdom,overworld,LakeWorldHomeStage::entrance::Goton::home_in,LakeWorldHomeStage::place::new_place_17,Pukupuku,,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0766,Lake Kingdom,overworld,LakeWorldHomeStage::start,LakeWorldHomeStage::place::new_place_18,Fastener | (Fastener & Swim),,human_route,advanced;casual,true,editor,Created in graph editor.,4,
edge_user_0767,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj839,LakeWorldHomeStage::place::new_place_18,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0768,Lake Kingdom,overworld,LakeWorldHomeStage::entrance::Goton::home_in,LakeWorldHomeStage::place::new_place_18,Pukupuku,,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0769,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_18,LakeWorldHomeStage::entrance::Goton::home_in,impossible,,human_route,advanced,false,editor,Reverse of edge_user_0768.,,
edge_user_0770,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_17,LakeWorldHomeStage::entrance::Goton::home_in,impossible,,human_route,advanced,false,editor,Reverse of edge_user_0762.,,
edge_user_0771,Lake Kingdom,overworld,LakeWorld2DZone::start,LakeWorldHomeStage::place::new_place_10,Pipe2D,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0748,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_16,LakeWorldHomeStage::place::new_place_2,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0750,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldHomeStage::place::new_place_14,KingdomAccess_Lake,,human_route,advanced,true,editor,Created in graph editor.,,
edge_user_0760,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj839,LakeWorldHomeStage::place::new_place_15,Swim,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0772,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldHomeStage::place::new_place_12,Swim | NeutralThrow | DownThrow,,human_route,casual;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0773,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldHomeStage::place::new_place_13,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0815,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_16,LakeWorldTownZone::checkpoint::obj839,Swim | Pukupuku,,human_route,casual,false,editor,Reverse of edge_user_0741.,,
edge_user_0816,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_16,LakeWorldTownZone::checkpoint::obj693,Swim | Pukupuku,,human_route,casual,false,editor,Reverse of edge_user_0743.,"1,2,3,4",
edge_user_0817,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj583,LakeWorldHomeStage::place::new_place_16,(DownThrow & Pukupuku) | Swim,,human_route,advanced;casual,false,editor,Created in graph editor.,,
edge_user_0818,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj1323,LakeWorldHomeStage::place::new_place_16,(DownThrow & Pukupuku) | Swim,,human_route,advanced;casual,false,editor,Created in graph editor.,,
edge_user_0819,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_16,LakeWorldTownZone::checkpoint::obj1323,impossible,,human_route,casual,false,editor,Reverse of edge_user_0818.,,
edge_user_0820,Lake Kingdom,overworld,LakeWorldHomeStage::place::new_place_16,LakeWorldTownZone::checkpoint::obj583,Swim | Pukupuku,,human_route,casual,false,editor,Reverse of edge_user_0817.,"1,2,3,4",
edge_user_0821,Lake Kingdom,overworld,LakeWorldTownZone::checkpoint::obj220,LakeWorldTownZone::checkpoint::obj583,Swim | Dive,,human_route,casual;advanced,false,editor,Created in graph editor.,,
edge_user_0845,Lake Kingdom,overworld,LakeWorldHomeStage::start,LakeWorldHomeStage::place::new_place_19,NpcTalk,,human_route,casual,true,editor,Created in graph editor.,,
